t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14
0.34,-0.9876137037442041,0.44155371461057036,-0.5218298035462493,-0.9338126728102858,-0.9977744486805179,-0.9997771622427185,-0.9999000526599173,-0.999739635608511,-0.9936811659254772,-0.7993840872495496,0.6007541967986525,-0.8118102549939098,-0.9954651546431715,-0.9996241968821962,-0.9997175156706063
0.35000000000000003,-0.989406342035643,0.4508069439474615,-0.5318332585185468,-0.9315817712521732,-0.9974679010424907,-0.9997979028325422,-0.9998314942961131,-0.99978048610996,-0.9931722452336812,-0.7892514223661353,0.5804780631284112,-0.802852616676589,-0.9948385424645141,-0.9994586655214467,-0.999710785557588
0.36,-0.9910545223896321,0.4588066396193219,-0.5403360144699112,-0.9293950808985619,-0.9972706692285478,-0.9997145779398096,-0.9997089666883702,-0.9996168405549058,-0.9921801497945868,-0.7787968930668793,0.5599753266682143,-0.7937314079507578,-0.9942552552663821,-0.9997001666704128,-0.9999210685000632
0.37,-0.9926404836765749,0.46539181225292015,-0.5474027907233471,-0.9273361254282079,-0.9971813028257955,-0.9997527319590797,-0.9998788917049495,-0.9996600789676673,-0.9913097265498939,-0.7683661451122761,0.5392878215822478,-0.7848292521043755,-0.9940061359189653,-0.9998535952608427,-0.9999341865101798
0.38,-0.9942357555543447,0.4703881367242308,-0.553223310006893,-0.9252433763555432,-0.9969234982016847,-0.9997806115631455,-0.9998471057888553,-0.9997201653844452,-0.9906923934796459,-0.7579990012492627,0.5184357104329791,-0.7760203318393627,-0.9936195716777281,-0.999578972292954,-0.9997278933273642
0.39,-0.9957534157071518,0.4737620132249771,-0.5576854397041923,-0.9231657318747096,-0.9965743265326455,-0.9996999602735569,-0.9997152877426219,-0.9995738308835251,-0.9896467174081898,-0.7473722654038035,0.4974191586788345,-0.7669696682126965,-0.9928995071929174,-0.9994298524366052,-0.9997071863713397
0.4,-0.9970235439912057,0.4756144190689264,-0.5605797608763735,-0.9211744671583287,-0.9964228888835621,-0.9997223733513471,-0.9998593989187882,-0.9995640046418197,-0.9884552549013795,-0.7366280660581191,0.476278126049318,-0.7578789045840278,-0.9923299952741981,-0.9997162796891135,-0.9999070518723224
0.41000000000000003,-0.9979853991178497,0.4759919110705543,-0.5620108315424436,-0.9191271737910717,-0.9962735092470849,-0.9997575648484276,-0.9998558650050089,-0.9996231481067492,-0.9875905795824501,-0.7260432727875974,0.455058838402098,-0.7490774848548618,-0.9920210601910628,-0.9998406887510523,-0.9999328679923052
0.42,-0.9987320550444355,0.4747712474003203,-0.5621804442917452,-0.9170778534354057,-0.9958901484077066,-0.999680205913343,-0.999722422472102,-0.9995001609696806,-0.9865009426328053,-0.7153807050358956,0.4337514173802662,-0.7403404587370267,-0.9914965094972074,-0.9995342555819646,-0.9997378866929212
0.43,-0.9993503421832243,0.4718077296293378,-0.5610000170897586,-0.915182004620327,-0.995589705715169,-0.9996841619644552,-0.999841753836232,-0.9994451686570767,-0.9850708084925626,-0.7045125709247647,0.4123631129341687,-0.7313980506785345,-0.9907313340661709,-0.9994227801072814,-0.9997051977175695
