t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13
1.26,-0.952993551711701,0.5416214424290263,-0.8420735314653583,-0.8341657048323452,-0.9257240581291769,-0.9833590336439376,-0.9970768986933014,-0.9985530104475694,-0.9987288331669559,-0.9990906076776445,-0.998848595514836,-0.998863915635517,-0.9992251593246055,-0.9995521072242282
1.28,-0.9442239754254292,0.5150287922974799,-0.8291514258872417,-0.831208929021455,-0.9249618614120344,-0.9823643589970391,-0.9966535985970758,-0.9991192798149658,-0.9993632593390932,-0.9988461490197735,-0.9987614603811321,-0.9994819965067907,-0.9993821472995283,-0.9994886134720307
1.3,-0.9354709519751916,0.4875477729210587,-0.8164895234813523,-0.8279607755435128,-0.9236529853616932,-0.9818894662857115,-0.9967947092862235,-0.9994486189092492,-0.9996517352599417,-0.9993794336214412,-0.9990539624306104,-0.9992005111935192,-0.9980580870607376,-0.9985071173153508
1.32,-0.9269238804883415,0.45956543156506263,-0.8035574651730985,-0.824495308949435,-0.9214045254514712,-0.9813181804655238,-0.9966907200990264,-0.9986359513529918,-0.9988533448837602,-0.9993413050349491,-0.9989945328142552,-0.9986821443601889,-0.9978389658808593,-0.9984205373460356
1.34,-0.9183444334098129,0.4316316188345935,-0.789848376122894,-0.821486039145221,-0.9200746662028636,-0.9801942699171888,-0.9961625079126702,-0.9986903627632209,-0.999015073635466,-0.9988421082894396,-0.9986393498472452,-0.9991145906638648,-0.9991562001666345,-0.9993817880673771
1.36,-0.9095179164526775,0.4040407444810482,-0.7756670979029314,-0.8185804197800969,-0.919707177971532,-0.979427327224807,-0.9960352326486498,-0.9994122681410007,-0.9997238355361723,-0.9991218711773469,-0.9988699661429317,-0.9995391574590322,-0.999445306665293,-0.9996035470708946
1.3800000000000001,-0.9007105223580415,0.37669891930408633,-0.7616645922671038,-0.8151039258049554,-0.9183141911117247,-0.9791263666737993,-0.9960899986524566,-0.9988863556755407,-0.9991620298986565,-0.9994552240609424,-0.9991703470493384,-0.9990097090518769,-0.9981862458895254,-0.9986791523468853
1.4000000000000001,-0.8925176228155717,0.3494041803767601,-0.7478955640269073,-0.8117848068268871,-0.9162506359509418,-0.9782139680100975,-0.995680925461743,-0.9983669838645735,-0.9987659184208604,-0.9990127337270607,-0.998741736447776,-0.9987213676754441,-0.9978428461957368,-0.9983206301908203
1.42,-0.885260856226002,0.322274714546615,-0.7337446363332262,-0.8094714332084657,-0.915560742112303,-0.9770617582503239,-0.9952983862578627,-0.9990923204271004,-0.9995479155439714,-0.998903647130146,-0.9985854229266572,-0.9993273461598581,-0.999032933772668,-0.9991729597817955
1.44,-0.8786985202934063,0.2958374046929911,-0.7187918019768917,-0.8072314590080517,-0.9155327136961874,-0.9767366784085059,-0.9952980500690158,-0.999122634453273,-0.9995005085985538,-0.9993714790752384,-0.9991430336527366,-0.9994600561405025,-0.9994566282361065,-0.9996480722827846
1.46,-0.8724414052002379,0.27057325766904444,-0.7034454746421588,-0.8041180232878747,-0.9141888991464029,-0.9763461527425872,-0.9950941071713948,-0.9982780227598244,-0.998739634190662,-0.9992359387122393,-0.9990520170633089,-0.9988007966964655,-0.9983973166584719,-0.9988834339566618
1.48,-0.866563818469353,0.24642885304150497,-0.6884235708166435,-0.8013067204109461,-0.9125953888453437,-0.9750810725853626,-0.9946288264429513,-0.9985998914716815,-0.9992061882180469,-0.9988445332028806,-0.9984618517385407,-0.9988209348314542,-0.9979433261430986,-0.998299968529375
1.5,-0.8616228376803772,0.22300818094645583,-0.6736909707202927,-0.7999624665815155,-0.912605219081445,-0.9743103713574135,-0.9944309968496241,-0.9991528573174565,-0.9996978926146443,-0.999154185596075,-0.9988359874828348,-0.9994685350139044,-0.9988894055532423,-0.9989506020659524
1.52,-0.8580397165458249,0.20025751940725944,-0.6584228282561733,-0.7988336416663725,-0.9128720346126341,-0.9743590841487759,-0.9943340713874076,-0.9984086165799727,-0.9989492539355548,-0.9993652554573663,-0.9993176788635272,-0.9992496187907975,-0.9994016169087239,-0.9996201487169385
1.54,-0.8556308920571929,0.17864993881056201,-0.6422589327235284,-0.7966212658865108,-0.9117672800109597,-0.9735695010861874,-0.993965435100313,-0.9981304250924952,-0.9988658964012542,-0.9989580785794364,-0.9986900002073495,-0.9986189205863452,-0.9986382297636005,-0.9990965444566424
1.56,-0.8538898505680372,0.15860681485263073,-0.6259783030017233,-0.7946508015279605,-0.9108737780871493,-0.9722908519468674,-0.9936042471787391,-0.9988813855380987,-0.9996461613368024,-0.9989415030296858,-0.9984638791522712,-0.9989945465444352,-0.9981366262130361,-0.9983607071955034
1.58,-0.8526504422908746,0.14004702244947323,-0.6103367627365692,-0.7943969554846521,-0.9115479553893222,-0.9722010336601826,-0.9934456876590629,-0.9986007346341281,-0.9992779322288023,-0.9993213023106604,-0.9992592104846576,-0.9995042401531543,-0.99874498879402,-0.9987456688385256
1.6,-0.8522942153600426,0.12267267381808633,-0.5948301824976117,-0.7946009054449061,-0.9120704799410955,-0.9722273044175487,-0.993210676508493,-0.9978494820822114,-0.9986875336669769,-0.999142948569534,-0.9991492885216876,-0.9989274274815474,-0.9992609179943598,-0.9995275173453131
1.62,-0.8532698594919331,0.10642048289172001,-0.5785246177971951,-0.7937093543450755,-0.9114256300656906,-0.9710146010094897,-0.9928414784351745,-0.9983684853864214,-0.9993616352171723,-0.9988558234622561,-0.998365937274777,-0.9985364652516391,-0.9988753897439591,-0.9992954268090468
1.6400000000000001,-0.8555411439868351,0.09143409280656309,-0.5616710879687665,-0.7928875966793483,-0.9113718257608545,-0.9702701219063314,-0.9925542633668112,-0.9986567762159432,-0.9995538716246474,-0.9991472902351659,-0.9988622419011219,-0.9992177721456246,-0.9984068560084497,-0.9984970983735735
1.6600000000000001,-0.8586194283871096,0.07783989772746468,-0.5453437151549305,-0.7937522353510074,-0.9125639674086854,-0.9707293330328266,-0.9923479680621103,-0.9978040617165013,-0.9987532175823021,-0.9992654102928649,-0.9994828352943416,-0.9993692452306139,-0.9985858930557472,-0.9985797342103635
1.68,-0.8621011932335112,0.06575672710868276,-0.5296798280586372,-0.7953244373199216,-0.9133317748688692,-0.9703081538208137,-0.9920772893438344,-0.9977870783179398,-0.9989771130607477,-0.9989223339911163,-0.9987002222460754,-0.9985765238596107,-0.9990259621613788,-0.9993806564448751
1.7,-0.866075636677903,0.05527890267352976,-0.5137603598539398,-0.7960113021736631,-0.9133713086916794,-0.9691042711347782,-0.991741236707584,-0.9984360891652487,-0.9996183171802004,-0.9989571380613946,-0.9984341265638753,-0.9986375321953511,-0.9990930984556238,-0.9994581141735068
1.72,-0.8709535614364625,0.04623451791930927,-0.49731436073835317,-0.7965760614012551,-0.9141359002668524,-0.9692228703789366,-0.9914573432983778,-0.997890900460936,-0.9990073470975243,-0.9992447215653875,-0.9993973314980523,-0.999404792026555,-0.9987080606724661,-0.9986912075366552
1.74,-0.8769229715408238,0.03823361204818909,-0.4812453354207092,-0.7985336993899497,-0.9156177915538996,-0.9696936294789837,-0.9912545208853965,-0.9973243380209302,-0.9986688819228599,-0.999064685021053,-0.9992632595382721,-0.9990644358776201,-0.9984016080318653,-0.9984741059639264
1.76,-0.8836479611854793,0.031221202273916244,-0.46610982125284917,-0.8013751444489218,-0.916685832046758,-0.9687962413328499,-0.9909948192594381,-0.9979375114369794,-0.9994190099821189,-0.9988637351305032,-0.9983544872798629,-0.998351469254624,-0.9987364366622897,-0.999201844823358
1.78,-0.8905544216376784,0.02570447847265931,-0.45129490061040306,-0.8037239701182948,-0.9175584308649999,-0.9682299370349667,-0.990647119051831,-0.9979302325796765,-0.9993013393521649,-0.999106640513332,-0.9989316087127932,-0.9989038880542318,-0.9992794493024686,-0.9995694649378293
1.8,-0.8973989711495419,0.02208323538789371,-0.43629673376262573,-0.805813322917996,-0.9189421135511866,-0.9689877698698397,-0.9904072165644241,-0.9970889200552785,-0.9985777313617555,-0.9991667146861777,-0.9996309445137357,-0.9994372712310221,-0.9989804775734952,-0.9989228504845685
1.82,-0.9044807810943172,0.01998241840262884,-0.42174971384001253,-0.808816513727118,-0.9205115138239915,-0.9689588253309349,-0.9902586009159123,-0.9972961902540425,-0.9990377303454351,-0.998898085061974,-0.9987520574807676,-0.9986861548324888,-0.9981998512378834,-0.9984407042710324
1.84,-0.912214389783126,0.018685702531186715,-0.40841278938171743,-0.812752261739797,-0.9219992992186851,-0.968078063541001,-0.9899529504109876,-0.9977497213760419,-0.9994459850484326,-0.9989433525020214,-0.9984606141791629,-0.9983636548496203,-0.9984503515235612,-0.9990148202869371
1.86,-0.9205216884263487,0.018129795273250312,-0.39597153735658147,-0.8166625375376803,-0.9236769786206414,-0.9684484283328907,-0.9896192671628525,-0.9970355779189756,-0.9987086843053636,-0.9991485038486764,-0.9995057217643739,-0.9992075940049504,-0.9994109596925648,-0.999621078159242
1.8800000000000001,-0.9287813027851861,0.018998782022543043,-0.3837605024364074,-0.8202608066886987,-0.9253607034670074,-0.9691991170968248,-0.9895105136806471,-0.9967023395205032,-0.9986441194499535,-0.9990023905026821,-0.9993609268026623,-0.9992660215724722,-0.999164636533693,-0.9991604373767764
1.9000000000000001,-0.9364547206132179,0.021765046266046317,-0.3721155523323888,-0.8242231421676565,-0.9269299385616319,-0.968655631941728,-0.9893473330434743,-0.9973008563643716,-0.999338904361162,-0.9988598518051013,-0.9983977271546134,-0.9984035966580188,-0.9980223119015412,-0.9984766923821033
