{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.329881014376435 + 0.*I, 0.19887936272647197 + 0.*I, 0.205974154119545 + 0.*I, 0.249099045498529 + 0.*I, 0.07918682809000599 + 0.*I, 0.00823378558216603 + 0.*I, 0.0004412432440370484 + 0.*I, 0.000014570431520088965 + 0.*I, 3.275113590328615*^-7 + 0.*I, 5.344886977454166*^-9 + 0.*I, 6.626710291612879*^-11 + 0.*I, 6.370459715299147*^-13 + 0.*I, 5.107025913275719*^-15 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.1401990462900355*^-13 + 0.*I, 1.6719958750854855*^-12 + 0.*I, 1.5254020269139798*^-11 + 0.*I, 5.87120352335546*^-11 + 0.*I, 2.18192131029582*^-12 + 0.*I, 9.65020285903506*^-11 + 0.*I, 1.4269696535507135*^-12 + 0.*I, 1.522393322517246*^-11 + 0.*I, 1.8909318555415666*^-12 + 0.*I, 9.692247004977615*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.103828801926282*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.103828801926282*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 3.297362383136714*^-14 + 0.*I, 5.820899318109695*^-13 + 0.*I, 3.5499381212389376*^-12 + 0.*I, 8.459899447643693*^-13 + 0.*I, 1.229893964449502*^-11 + 0.*I, 9.570122472268847*^-13 + 0.*I, 5.133005132051949*^-12 + 0.*I, 1.0409451078885466*^-12 + 0.*I, 8.293365993949918*^-14 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I}
{0.33012957941651794 + 0.*I, 0.20751946804228794 + 0.*I, 0.21504054966838904 + 0.*I, 0.24686768668411596 + 0.*I, 0.08156881647658198 + 0.*I, 0.008718474866924007 + 0.*I, 0.00047909687311109556 + 0.*I, 0.000016206823342024276 + 0.*I, 3.730073889762764*^-7 + 0.*I, 6.231187010818927*^-9 + 0.*I, 7.906708621163715*^-11 + 0.*I, 7.77045094935147*^-13 + 0.*I, 3.996802888650563*^-15 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.300071161836058*^-13 + 0.*I, 1.856959030988037*^-12 + 0.*I, 1.6488033161010662*^-11 + 0.*I, 6.139999619847458*^-11 + 0.*I, 8.920642002863132*^-13 + 0.*I, 9.682998847182489*^-11 + 0.*I, 1.3400391907225637*^-13 + 0.*I, 1.5918044660168104*^-11 + 0.*I, 2.0430324099152127*^-12 + 0.*I, 1.0902390101819037*^-13 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 3.497202527569243*^-14 + 0.*I, 6.269429420058258*^-13 + 0.*I, 3.709921259087422*^-12 + 0.*I, 6.06070749142873*^-13 + 0.*I, 1.231792445821611*^-11 + 0.*I, 6.659117701701689*^-13 + 0.*I, 5.367040145642931*^-12 + 0.*I, 1.1239897901305085*^-12 + 0.*I, 9.003908729710018*^-14 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I}
{0.33016797164505407 + 0.*I, 0.21569180827654408 + 0.*I, 0.22365775452923994 + 0.*I, 0.24441147567362803 + 0.*I, 0.08396093922735491 + 0.*I, 0.009223447264513962 + 0.*I, 0.000519621387288005 + 0.*I, 0.00001800284564701382 + 0.*I, 4.241528629433944*^-7 + 0.*I, 7.251223954618523*^-9 + 0.*I, 9.414302670762707*^-11 + 0.*I, 9.500178421717465*^-13 + 0.*I, 3.996802888650563*^-15 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.4799272918253334*^-13 + 0.*I, 2.058908599167353*^-12 + 0.*I, 1.779909553079051*^-11 + 0.*I, 6.412903541530568*^-11 + 0.*I, 4.18598489204669*^-12 + 0.*I, 9.699097081039553*^-11 + 0.*I, 1.8069989948799048*^-12 + 0.*I, 1.662392445922478*^-11 + 0.*I, 2.2040147484858608*^-12 + 0.*I, 1.2101430968414204*^-13 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 3.896882816434299*^-14 + 0.*I, 6.759037773917953*^-13 + 0.*I, 3.875011422849184*^-12 + 0.*I, 3.489430966396867*^-13 + 0.*I, 1.2312928454605299*^-11 + 0.*I, 3.540501225529624*^-13 + 0.*I, 5.60396173909794*^-12 + 0.*I, 1.2129186544029835*^-12 + 0.*I, 1.0103029524088923*^-13 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I}
{0.329995470269667 + 0.*I, 0.22339300782109692 + 0.*I, 0.23182282213492 + 0.*I, 0.24173205527972602 + 0.*I, 0.086360700218988 + 0.*I, 0.009749105828609994 + 0.*I, 0.0005629614899450573 + 0.*I, 0.000019971663892004443 + 0.*I, 4.815659589985088*^-7 + 0.*I, 8.423201025564708*^-9 + 0.*I, 1.1187095694253911*^-10 + 0.*I, 1.1559642132397128*^-12 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.6697754290362352*^-13 + 0.*I, 2.278954802648059*^-12 + 0.*I, 1.919298053820739*^-11 + 0.*I, 6.689904186174545*^-11 + 0.*I, 7.702949389454261*^-12 + 0.*I, 9.698208902619852*^-11 + 0.*I, 3.5950131760387194*^-12 + 0.*I, 1.7337020707941516*^-11 + 0.*I, 2.374989094278135*^-12 + 0.*I, 1.3300471835009375*^-13 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 4.307665335545607*^-14 + 0.*I, 7.289724379688777*^-13 + 0.*I, 4.04298816647497*^-12 + 0.*I, 7.494005416219805*^-14 + 0.*I, 1.2282952432940418*^-11 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 5.844991157744062*^-12 + 0.*I, 1.3050671654468713*^-12 + 0.*I, 1.1202150318467828*^-13 + 0.*I, 5.995204332975845*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I}
{0.3296115840163389 + 0.*I, 0.23062023170501997 + 0.*I, 0.23953333896346304 + 0.*I, 0.23883136119268997 + 0.*I, 0.08876553949223798 + 0.*I, 0.010295840525354925 + 0.*I, 0.0006092669189949883 + 0.*I, 0.000022127320546072582 + 0.*I, 5.459232570448336*^-7 + 0.*I, 9.767531006232842*^-9 + 0.*I, 1.3267797971394657*^-10 + 0.*I, 1.4099832412739486*^-12 + 0.*I, 5.995204332975845*^-15 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.809663530139005*^-13 + 0.*I, 2.5129898162390414*^-12 + 0.*I, 2.0665025246557886*^-11 + 0.*I, 6.969891330754763*^-11 + 0.*I, 1.1453060722033115*^-11 + 0.*I, 9.680201085160434*^-11 + 0.*I, 5.503930644579213*^-12 + 0.*I, 1.8055001937966605*^-11 + 0.*I, 2.549960242959059*^-12 + 0.*I, 1.3899992268306957*^-13 + 0.*I, 9.992007221626409*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 5.495603971894524*^-14 + 0.*I, 7.91033905045424*^-13 + 0.*I, 4.21995771660022*^-12 + 0.*I, 2.1205259770340487*^-13 + 0.*I, 1.2223999590332824*^-11 + 0.*I, 3.260725023324085*^-13 + 0.*I, 6.095013382889647*^-12 + 0.*I, 1.4099832412739486*^-12 + 0.*I, 1.3100631690576847*^-13 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I}
{0.32901605127693 + 0.*I, 0.23737118614149996 + 0.*I, 0.24678742418450503 + 0.*I, 0.23571161938039395 + 0.*I, 0.09117283613474202 + 0.*I, 0.010864027128414942 + 0.*I, 0.0006586924681849514 + 0.*I, 0.00002448477795102821 + 0.*I, 6.179643369241816*^-7 + 0.*I, 1.130705895580064*^-8 + 0.*I, 1.5704204603395053*^-10 + 0.*I, 1.7050805212193152*^-12 + 0.*I, 5.995204332975845*^-15 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.050581926482664*^-13 + 0.*I, 2.776001650772741*^-12 + 0.*I, 2.223199402351383*^-11 + 0.*I, 7.253597722467475*^-11 + 0.*I, 1.5424994614932075*^-11 + 0.*I, 9.642697751388596*^-11 + 0.*I, 7.521983036440359*^-12 + 0.*I, 1.8787971178824133*^-11 + 0.*I, 2.7430280269413743*^-12 + 0.*I, 1.5498713423767185*^-13 + 0.*I, 1.199040866595169*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 5.995204332975845*^-14 + 0.*I, 8.489875469308571*^-13 + 0.*I, 4.390043883972793*^-12 + 0.*I, 5.240252676230739*^-13 + 0.*I, 1.2148060335448463*^-11 + 0.*I, 7.029932191926491*^-13 + 0.*I, 6.341926983566281*^-12 + 0.*I, 1.5150103394034884*^-12 + 0.*I, 1.4299672557172014*^-13 + 0.*I, 0. + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I}
{0.32820883998701994 + 0.*I, 0.2436441184313519 + 0.*I, 0.25358372865160606 + 0.*I, 0.23237534309127003 + 0.*I, 0.09357991129448595 + 0.*I, 0.011454026107634905 + 0.*I, 0.0007113979997910302 + 0.*I, 0.000027059962310005403 + 0.*I, 6.984967130252427*^-7 + 0.*I, 1.3067336990246758*^-8 + 0.*I, 1.855240405745917*^-10 + 0.*I, 2.05702122002549*^-12 + 0.*I, 5.995204332975845*^-15 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.350342143131456*^-13 + 0.*I, 3.0639935033605066*^-12 + 0.*I, 2.3894997092099853*^-11 + 0.*I, 7.539890933827563*^-11 + 0.*I, 1.9628965119977693*^-11 + 0.*I, 9.586509364112315*^-11 + 0.*I, 9.655054533652672*^-12 + 0.*I, 1.9528045847039266*^-11 + 0.*I, 2.9489743980093404*^-12 + 0.*I, 1.73971947958762*^-13 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 6.294964549624638*^-14 + 0.*I, 9.080514118409154*^-13 + 0.*I, 4.5619064081847674*^-12 + 0.*I, 8.569811527081583*^-13 + 0.*I, 1.2047030040207572*^-11 + 0.*I, 1.1060041771315807*^-12 + 0.*I, 6.589062628847841*^-12 + 0.*I, 1.6229240173970536*^-12 + 0.*I, 1.5598633495983447*^-13 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I}
{0.327190147234883 + 0.*I, 0.249437816225184 + 0.*I, 0.2599214332441391 + 0.*I, 0.22882532946462497 + 0.*I, 0.09598403131988796 + 0.*I, 0.012066181513010976 + 0.*I, 0.00076754844822402 + 0.*I, 0.000029869808739979572 + 0.*I, 7.884010190251088*^-7 + 0.*I, 1.507691405056022*^-8 + 0.*I, 2.1876900291317722*^-10 + 0.*I, 2.4800161924076747*^-12 + 0.*I, 9.992007221626409*^-15 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.6501023597802487*^-13 + 0.*I, 3.3749669725580134*^-12 + 0.*I, 2.564992662712484*^-11 + 0.*I, 7.827904990875822*^-11 + 0.*I, 2.4069968240780778*^-11 + 0.*I, 9.51100309620756*^-11 + 0.*I, 1.1912026920413153*^-11 + 0.*I, 2.027200629584058*^-11 + 0.*I, 3.1630253971570706*^-12 + 0.*I, 1.9095836023552692*^-13 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 6.894484982922222*^-14 + 0.*I, 9.739986595036496*^-13 + 0.*I, 4.735989378445992*^-12 + 0.*I, 1.2059242493478448*^-12 + 0.*I, 1.1919021325468291*^-11 + 0.*I, 1.5270007480694401*^-12 + 0.*I, 6.839973032413126*^-12 + 0.*I, 1.7400525464950076*^-12 + 0.*I, 1.6897594434794883*^-13 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I}
{0.32596039860269493 + 0.*I, 0.254751606147289 + 0.*I, 0.265800246563059 + 0.*I, 0.22506465575359502 + 0.*I, 0.09838241102247403 + 0.*I, 0.012700819856061972 + 0.*I, 0.0008273138142339541 + 0.*I, 0.000032932307338029425 + 0.*I, 8.886365179261445*^-7 + 0.*I, 1.7367605908980007*^-8 + 0.*I, 2.575049062869539*^-10 + 0.*I, 2.9880542484761463*^-12 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.939870569207414*^-13 + 0.*I, 3.709033080667723*^-12 + 0.*I, 2.75000022753602*^-11 + 0.*I, 8.116607386199348*^-11 + 0.*I, 2.8751001579507826*^-11 + 0.*I, 9.415901391918168*^-11 + 0.*I, 1.4290013616857777*^-11 + 0.*I, 2.1013968343197572*^-11 + 0.*I, 3.3869573812239647*^-12 + 0.*I, 2.0694557179012915*^-13 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.893685705084863*^-14 + 0.*I, 1.0460521338018223*^-12 + 0.*I, 4.91595653073773*^-12 + 0.*I, 1.5680789999805709*^-12 + 0.*I, 1.1760037388341969*^-11 + 0.*I, 1.967981333450552*^-12 + 0.*I, 7.0949912611695246*^-12 + 0.*I, 1.8659518374875006*^-12 + 0.*I, 1.8895995879120162*^-13 + 0.*I, 0. + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I}
{0.32452024724136397 + 0.*I, 0.2595853517850051 + 0.*I, 0.271220401985792 + 0.*I, 0.22109667516622597 + 0.*I, 0.10077221705767692 + 0.*I, 0.013358248990553045 + 0.*I, 0.0008908691493360043 + 0.*I, 0.00003626655029398407 + 0.*I, 1.0002469449377214*^-6 + 0.*I, 1.997484400106941*^-8 + 0.*I, 3.025580896931501*^-10 + 0.*I, 3.5890179717057435*^-12 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 3.270717030545711*^-13 + 0.*I, 4.071964987417687*^-12 + 0.*I, 2.945399479870047*^-11 + 0.*I, 8.40599811979814*^-11 + 0.*I, 3.366906753399235*^-11 + 0.*I, 9.300604730810846*^-11 + 0.*I, 1.6789014622986542*^-11 + 0.*I, 2.175692959127673*^-11 + 0.*I, 3.622990796259273*^-12 + 0.*I, 2.2304380564719392*^-13 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.104628079763641*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.104628079763641*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.104628079763641*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 9.003908729710018*^-14 + 0.*I, 1.121991388686183*^-12 + 0.*I, 5.09603470533193*^-12 + 0.*I, 1.9509949211737876*^-12 + 0.*I, 1.1575962410859118*^-11 + 0.*I, 2.4320545577438675*^-12 + 0.*I, 7.353007092092412*^-12 + 0.*I, 1.999955756559757*^-12 + 0.*I, 2.1105339698124226*^-13 + 0.*I, 3.996802888650563*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I}
{0.32287057268077196 + 0.*I, 0.26393945104809385 + 0.*I, 0.276182654086215 + 0.*I, 0.21692501233097794 + 0.*I, 0.10315057141922689 + 0.*I, 0.014038756994581012 + 0.*I, 0.0009583945301140372 + 0.*I, 0.000039892779954087125 + 0.*I, 1.1243666739879643*^-6 + 0.*I, 2.293803802455585*^-8 + 0.*I, 3.548639160300126*^-10 + 0.*I, 4.29900559595353*^-12 + 0.*I, 3.097522238704187*^-14 + 0.*I, 3.108624468950438*^-14 + 0.*I, 3.680389326632394*^-13 + 0.*I, 4.470090964048267*^-12 + 0.*I, 3.151601202233678*^-11 + 0.*I, 8.695599795771614*^-11 + 0.*I, 3.8820946457462924*^-11 + 0.*I, 9.164091707702936*^-11 + 0.*I, 1.940303473446647*^-11 + 0.*I, 2.250599706599132*^-11 + 0.*I, 3.874012222127021*^-12 + 0.*I, 2.4602542225693464*^-13 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 5.995204332975845*^-15 + 0.*I, 9.703349235223867*^-14 + 0.*I, 1.1990408665951689*^-12 + 0.*I, 5.2720050547350175*^-12 + 0.*I, 2.357003481279207*^-12 + 0.*I, 1.1368017638346826*^-11 + 0.*I, 2.9219959785109495*^-12 + 0.*I, 7.605027718682322*^-12 + 0.*I, 2.1360690993788008*^-12 + 0.*I, 2.3003821070233244*^-13 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I}
{0.32101247937745697 + 0.*I, 0.267814832903443 + 0.*I, 0.280688274426627 + 0.*I, 0.21255355839325696 + 0.*I, 0.10551455504230399 + 0.*I, 0.014742611056174913 + 0.*I, 0.001030075022014021 + 0.*I, 0.00004383243781302948 + 0.*I, 1.2622272779205799*^-6 + 0.*I, 2.63009689582816*^-8 + 0.*I, 4.155039645681313*^-10 + 0.*I, 5.141997938551412*^-12 + 0.*I, 3.808064974464286*^-14 + 0.*I, 3.397282455352979*^-14 + 0.*I, 4.140021658827208*^-13 + 0.*I, 4.90096851990529*^-12 + 0.*I, 3.368805234771343*^-11 + 0.*I, 8.984102350950705*^-11 + 0.*I, 4.421296662115992*^-11 + 0.*I, 9.006995149718476*^-11 + 0.*I, 2.2138957334050247*^-11 + 0.*I, 2.32500685370951*^-11 + 0.*I, 4.139910636524746*^-12 + 0.*I, 2.7000623958883807*^-13 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 5.995204332975845*^-15 + 0.*I, 1.0602629885170244*^-13 + 0.*I, 1.2779777236460177*^-12 + 0.*I, 5.448974604860268*^-12 + 0.*I, 2.778999252939229*^-12 + 0.*I, 1.1133094446336143*^-11 + 0.*I, 3.4339198151656088*^-12 + 0.*I, 7.857936523691933*^-12 + 0.*I, 2.280065025672684*^-12 + 0.*I, 2.51909604287448*^-13 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I}
{0.318947295002192 + 0.*I, 0.271212953491202 + 0.*I, 0.28473904672928296 + 0.*I, 0.20798646575023294 + 0.*I, 0.10786121151043004 + 0.*I, 0.015470056364339067 + 0.*I, 0.0011061006323230815 + 0.*I, 0.00004810821435796697 + 0.*I, 1.4151643840110138*^-6 + 0.*I, 3.011220706117256*^-8 + 0.*I, 4.85693041341051*^-10 + 0.*I, 6.139977415386965*^-12 + 0.*I, 5.3068660577082476*^-14 + 0.*I, 3.397282455352979*^-14 + 0.*I, 4.589661983800397*^-13 + 0.*I, 5.3620441420321185*^-12 + 0.*I, 3.596800635108365*^-11 + 0.*I, 9.270506584613257*^-11 + 0.*I, 4.984601620350304*^-11 + 0.*I, 8.82889317210811*^-11 + 0.*I, 2.5001001269231434*^-11 + 0.*I, 2.3986923558538816*^-11 + 0.*I, 4.4140247013046966*^-12 + 0.*I, 2.9098945475425353*^-13 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.2001510896197942*^-13 + 0.*I, 1.3680168109431177*^-12 + 0.*I, 5.627942556429843*^-12 + 0.*I, 3.217981436876016*^-12 + 0.*I, 1.086508660819163*^-11 + 0.*I, 3.964939487843821*^-12 + 0.*I, 8.11506417619512*^-12 + 0.*I, 2.434052959188193*^-12 + 0.*I, 2.789990460883018*^-13 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I}
