{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.35490398584034694 + 0.*I, 0.254874822809273 + 0.*I, 0.239118106750113 + 0.*I, 0.23639256870884293 + 0.*I, 0.09120549747535299 + 0.*I, 0.010865347203229068 + 0.*I, 0.000658740767936039 + 0.*I, 0.000024486165878023766 + 0.*I, 6.179937719341665*^-7 + 0.*I, 1.130754800904299*^-8 + 0.*I, 1.5707402045705973*^-10 + 0.*I, 1.7320589407177065*^-12 + 0.*I, 3.297362383136714*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 9.103828801926282*^-15 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I}
{0.3546386776037991 + 0.*I, 0.2612130445635899 + 0.*I, 0.24549981187781997 + 0.*I, 0.23311467862327395 + 0.*I, 0.09361604758324703 + 0.*I, 0.011455493405793991 + 0.*I, 0.0007114519842159606 + 0.*I, 0.000027061535387007393 + 0.*I, 6.98530707055056*^-7 + 0.*I, 1.3067912973951932*^-8 + 0.*I, 1.8555901259986738*^-10 + 0.*I, 2.0839996395238813*^-12 + 0.*I, 3.397282455352979*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I}
{0.354149718124696 + 0.*I, 0.2670414851808971 + 0.*I, 0.25140893766355304 + 0.*I, 0.22962709854211302 + 0.*I, 0.09602397606170898 + 0.*I, 0.012067811921098959 + 0.*I, 0.000767608753672988 + 0.*I, 0.00002987158981204718 + 0.*I, 7.884402239977105*^-7 + 0.*I, 1.5077591952739056*^-8 + 0.*I, 2.188099701427859*^-10 + 0.*I, 2.5129898162390414*^-12 + 0.*I, 4.296563105299355*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I}
{0.35343632293181504 + 0.*I, 0.272358006840168 + 0.*I, 0.2568451739790329 + 0.*I, 0.225933112233592 + 0.*I, 0.09842652517633597 + 0.*I, 0.012702630882539978 + 0.*I, 0.0008273811458658907 + 0.*I, 0.0000329343218650191 + 0.*I, 8.886816569297906*^-7 + 0.*I, 1.7368386062699415*^-8 + 0.*I, 2.575379909330877*^-10 + 0.*I, 3.0120350658080497*^-12 + 0.*I, 4.0967229608668276*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I}
{0.3524979204418549 + 0.*I, 0.2771610124416509 + 0.*I, 0.2618087616899729 + 0.*I, 0.22203628523056507 + 0.*I, 0.10082089084803902 + 0.*I, 0.013360259915851989 + 0.*I, 0.000890944288364004 + 0.*I, 0.0000362688266870581 + 0.*I, 1.0002988579671523*^-6 + 0.*I, 1.9975758047685585*^-8 + 0.*I, 3.025959482982898*^-10 + 0.*I, 3.6159963912041344*^-12 + 0.*I, 5.295763827461996*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I}
{0.351334152320767 + 0.*I, 0.281449445598559 + 0.*I, 0.266300490153083 + 0.*I, 0.2179404601947079 + 0.*I, 0.10320422623152291 + 0.*I, 0.014040989033024974 + 0.*I, 0.0009584783416910491 + 0.*I, 0.00003989534985304743 + 0.*I, 1.1244262979603903*^-6 + 0.*I, 2.2939105948083235*^-8 + 0.*I, 3.549069926833681*^-10 + 0.*I, 4.327982416896247*^-12 + 0.*I, 5.995204332975845*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I}
{0.34994487362594195 + 0.*I, 0.28522279004530804 + 0.*I, 0.270321694067272 + 0.*I, 0.21364975189424393 + 0.*I, 0.10557364540427004 + 0.*I, 0.014745087530527055 + 0.*I, 0.0010301684639580921 + 0.*I, 0.000043835336450026574 + 0.*I, 1.2622956711005884*^-6 + 0.*I, 2.630221596078286*^-8 + 0.*I, 4.155519262027951*^-10 + 0.*I, 5.171973960216292*^-12 + 0.*I, 7.005507285384738*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I}
{0.348330152729629 + 0.*I, 0.28848106846412386 + 0.*I, 0.27387424968439095 + 0.*I, 0.20916854180167896 + 0.*I, 0.10792622716072096 + 0.*I, 0.015472802893733983 + 0.*I, 0.0011062047646489548 + 0.*I, 0.00004811148095296147 + 0.*I, 1.4152427280089695*^-6 + 0.*I, 3.011365201643911*^-8 + 0.*I, 4.857400037749926*^-10 + 0.*I, 6.1659566341631936*^-12 + 0.*I, 8.004708007547379*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I}
{0.3464902710240919 + 0.*I, 0.291224840732746 + 0.*I, 0.276960570385138 + 0.*I, 0.204501472318932 + 0.*I, 0.11025901890650602 + 0.*I, 0.01622435970986602 + 0.*I, 0.0011867822473849987 + 0.*I, 0.00005274777792907415 + 0.*I, 1.5847145939940075*^-6 + 0.*I, 3.4427244943735496*^-8 + 0.*I, 5.668540081771312*^-10 + 0.*I, 7.34590166473481*^-12 + 0.*I, 9.903189379656395*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I}
{0.3444257224093 + 0.*I, 0.293455201596473 + 0.*I, 0.27958360162690993 + 0.*I, 0.19965344063750198 + 0.*I, 0.11256904064706406 + 0.*I, 0.016999958591490057 + 0.*I, 0.0012721007412359595 + 0.*I, 0.00005776957350600575 + 0.*I, 1.7722773689721192*^-6 + 0.*I, 3.930253600348266*^-8 + 0.*I, 6.604349289673905*^-10 + 0.*I, 8.727907285788204*^-12 + 0.*I, 1.1202150318467828*^-13 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I}
{0.342137212564072 + 0.*I, 0.29517377776857195 + 0.*I, 0.281746815270735 + 0.*I, 0.1946295922420359 + 0.*I, 0.11485328906518598 + 0.*I, 0.01779977511288899 + 0.*I, 0.0013623648204169614 + 0.*I, 0.00006320361755307591 + 0.*I, 1.9796242429759303*^-6 + 0.*I, 4.4805368970557424*^-8 + 0.*I, 7.682439129297336*^-10 + 0.*I, 1.0347944723321232*^-11 + 0.*I, 1.270095140171179*^-13 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4099832412739486*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 5.995204332975845*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I}
{0.33962565800202293 + 0.*I, 0.296382724463516 + 0.*I, 0.28345420329554194 + 0.*I, 0.18943531406596292 + 0.*I, 0.11710874168139095 + 0.*I, 0.01862395876137801 + 0.*I, 0.0014577837119649215 + 0.*I, 0.00006907811650203043 + 0.*I, 2.2085839559426996*^-6 + 0.*I, 5.100844591154895*^-8 + 0.*I, 8.922750316386895*^-10 + 0.*I, 1.2261969217775004*^-11 + 0.*I, 1.5509815654013437*^-13 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I}
{0.33689218491370504 + 0.*I, 0.2970847213682459 + 0.*I, 0.2847102709085799 + 0.*I, 0.184076227308418 + 0.*I, 0.11933236109123502 + 0.*I, 0.019472631905816048 + 0.*I, 0.0015585711911290099 + 0.*I, 0.00007542278665295665 + 0.*I, 2.461129660069616*^-6 + 0.*I, 5.799191693522942*^-8 + 0.*I, 1.034736074601028*^-9 + 0.*I, 1.4496071010228205*^-11 + 0.*I, 1.7996715229173788*^-13 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I}
