{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.2927272128996128 + 0.*I, 0.000664963315188949 + 0.*I, 0.015345124207999383 + 0.*I, 0.257111363511986 + 0.*I, 0.04696323022361781 + 0.*I, 0.0032126385115960336 + 0.*I, 0.00011741223380212774 + 0.*I, 2.686476996416332*^-6 + 0.*I, 3.8164005289331726*^-8 + 0.*I, 1.0025860142093279*^-7 + 0.*I, 1.4675264115027176*^-6 + 0.*I, 9.57430279502347*^-6 + 0.*I, 9.524806210414738*^-6 + 0.*I, 0.00002854460179335661 + 0.*I, 5.050878204571064*^-6 + 0.*I, 2.6251893991968704*^-6 + 0.*I, 1.9176140675369877*^-7 + 0.*I, 5.209410680606652*^-9 + 0.*I, 4.438671652451376*^-11 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I}
{0.29551597772019544 + 0.*I, 0.014633371169403553 + 0.*I, 0.029881144590993006 + 0.*I, 0.258265480465214 + 0.*I, 0.0489164932452102 + 0.*I, 0.003448959826601872 + 0.*I, 0.0001297151769996674 + 0.*I, 3.052372798961756*^-6 + 0.*I, 4.4581405234112026*^-8 + 0.*I, 1.1377538911006013*^-7 + 0.*I, 1.616733991127717*^-6 + 0.*I, 0.000010195724398087691 + 0.*I, 9.34745940650572*^-6 + 0.*I, 0.00002924586539609919 + 0.*I, 4.954524390754501*^-6 + 0.*I, 2.7950479930538563*^-6 + 0.*I, 2.1121098203735758*^-7 + 0.*I, 5.9118043793660036*^-9 + 0.*I, 5.1403326040144754*^-11 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I}
{0.29815059502920077 + 0.*I, 0.028281568488597305 + 0.*I, 0.04410279943141138 + 0.*I, 0.25922175470098896 + 0.*I, 0.05090522550019739 + 0.*I, 0.00369823692680793 + 0.*I, 0.0001430888376008355 + 0.*I, 3.461642816837696*^-6 + 0.*I, 5.196318930700272*^-8 + 0.*I, 1.2886880451645766*^-7 + 0.*I, 1.778280411812716*^-6 + 0.*I, 0.000010842258402199436 + 0.*I, 9.122574207154345*^-6 + 0.*I, 0.000029921842603641835 + 0.*I, 4.832777200647343*^-6 + 0.*I, 2.9717142080443178*^-6 + 0.*I, 2.322630088258393*^-7 + 0.*I, 6.696199150724169*^-9 + 0.*I, 5.95967719618784*^-11 + 0.*I, 1.3988810110276974*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I}
{0.3006290835150027 + 0.*I, 0.04160271987418974 + 0.*I, 0.05800250327718804 + 0.*I, 0.25997820677041705 + 0.*I, 0.05292816845501314 + 0.*I, 0.003960898529609126 + 0.*I, 0.00015760659881625116 + 0.*I, 3.918657420776128*^-6 + 0.*I, 6.043698874691472*^-8 + 0.*I, 1.4569359052529765*^-7 + 0.*I, 1.952929795656644*^-6 + 0.*I, 0.000011513884801139797 + 0.*I, 8.847766785891054*^-6 + 0.*I, 0.00003056989179572867 + 0.*I, 4.684368604124245*^-6 + 0.*I, 3.1551762091908135*^-6 + 0.*I, 2.5501560863006034*^-7 + 0.*I, 7.570610804918942*^-9 + 0.*I, 6.898925875020723*^-11 + 0.*I, 1.4210854715202006*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I}
{0.302949682326803 + 0.*I, 0.054590487038197466 + 0.*I, 0.07157313182419857 + 0.*I, 0.260533112346395 + 0.*I, 0.054983989409196354 + 0.*I, 0.004237372993798338 + 0.*I, 0.00017334537161239894 + 0.*I, 4.428148803192755*^-6 + 0.*I, 7.014520075898645*^-8 + 0.*I, 1.644159919322874*^-7 + 0.*I, 2.141473021133322*^-6 + 0.*I, 0.000012210503808063324 + 0.*I, 8.520677985401903*^-6 + 0.*I, 0.0000311873564085019 + 0.*I, 4.50804580331976*^-6 + 0.*I, 3.3453998016241826*^-6 + 0.*I, 2.795707887415233*^-7 + 0.*I, 8.543810103844864*^-9 + 0.*I, 7.958078640513123*^-11 + 0.*I, 9.99200722162641*^-13 + 0.*I, 2.8199664825478976*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.8199664825478976*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I}
{0.305110851448398 + 0.*I, 0.06723903012779697 + 0.*I, 0.08480802370101072 + 0.*I, 0.2608850024926168 + 0.*I, 0.05707128270699968 + 0.*I, 0.0045280875675901555 + 0.*I, 0.0001903856684082328 + 0.*I, 4.995231583926341*^-6 + 0.*I, 8.124680928034424*^-8 + 0.*I, 1.8521579825403478*^-7 + 0.*I, 2.3447289887457146*^-6 + 0.*I, 0.000012931933790483185 + 0.*I, 8.138982798833183*^-6 + 0.*I, 0.000031771572994721005 + 0.*I, 4.3025738083457554*^-6 + 0.*I, 3.5423287858549206*^-6 + 0.*I, 3.0603399814310706*^-7 + 0.*I, 9.624989694145825*^-9 + 0.*I, 9.119371924271037*^-11 + 0.*I, 3.996802888650564*^-13 + 0.*I, 2.62012633811537*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.62012633811537*^-12 + 0.*I, 2.8199664825478976*^-12 + 0.*I, 2.8199664825478976*^-12 + 0.*I, 2.8199664825478976*^-12 + 0.*I, 2.8199664825478976*^-12 + 0.*I, 2.8199664825478976*^-12 + 0.*I, 2.8199664825478976*^-12 + 0.*I}
{0.3071112717162095 + 0.*I, 0.07954300824799532 + 0.*I, 0.09770098152499518 + 0.*I, 0.26103266354480237 + 0.*I, 0.059188571077806174 + 0.*I, 0.0048334676239880645 + 0.*I, 0.00020881167659414504 + 0.*I, 5.625426990896187*^-6 + 0.*I, 9.391740718456276*^-8 + 0.*I, 2.0828618829682455*^-7 + 0.*I, 2.5635431999404545*^-6 + 0.*I, 0.000013677905608133757 + 0.*I, 7.700397208765254*^-6 + 0.*I, 0.00003231987599772168 + 0.*I, 4.066740810770853*^-6 + 0.*I, 3.745882382055754*^-6 + 0.*I, 3.345141941224483*^-7 + 0.*I, 1.0824785512397739*^-8 + 0.*I, 1.0540457395791236*^-10 + 0.*I, 0. + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I}
{0.3089498444905913 + 0.*I, 0.09149757919499901 + 0.*I, 0.1102462722431863 + 0.*I, 0.2609751366068114 + 0.*I, 0.061334307109595095 + 0.*I, 0.005153935878410287 + 0.*I, 0.000228711325789277 + 0.*I, 6.324688794911993*^-6 + 0.*I, 1.0835259356412053*^-7 + 0.*I, 2.338335969298555*^-7 + 0.*I, 2.7987872019963338*^-6 + 0.*I, 0.000014448058993643542 + 0.*I, 7.202687601903791*^-6 + 0.*I, 0.000032829608209716816 + 0.*I, 3.7993610035869096*^-6 + 0.*I, 3.9559547859724375*^-6 + 0.*I, 3.651233981827318*^-7 + 0.*I, 1.2153589246111096*^-8 + 0.*I, 1.2101430968414206*^-10 + 0.*I, 7.993605777301128*^-13 + 0.*I, 2.62012633811537*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I}
{0.31062569098359033 + 0.*I, 0.10309839840820789 + 0.*I, 0.12243862676399876 + 0.*I, 0.2607117166659956 + 0.*I, 0.06350687484260044 + 0.*I, 0.005489911590594866 + 0.*I, 0.0002501763527895662 + 0.*I, 7.099426801993048*^-6 + 0.*I, 1.2476861765975403*^-7 + 0.*I, 2.6208040182496006*^-7 + 0.*I, 3.051356989303145*^-6 + 0.*I, 0.00001524193919966166 + 0.*I, 6.643676209172612*^-6 + 0.*I, 0.00003329812698904533 + 0.*I, 3.4992801989375266*^-6 + 0.*I, 4.172413792247199*^-6 + 0.*I, 3.9797678486053206*^-7 + 0.*I, 1.3623013828123474*^-8 + 0.*I, 1.3919976282750213*^-10 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 2.62012633811537*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I}
{0.31213815124619965 + 0.*I, 0.11434161715200286 + 0.*I, 0.1342732388925905 + 0.*I, 0.2602419513406007 + 0.*I, 0.065704591489002 + 0.*I, 0.0058418097550028145 + 0.*I, 0.0002733023593881612 + 0.*I, 7.956534209263568*^-6 + 0.*I, 1.4340519882694028*^-7 + 0.*I, 2.9326379102911915*^-7 + 0.*I, 3.3221744022426947*^-6 + 0.*I, 0.0000160589924025345 + 0.*I, 6.021252008103774*^-6 + 0.*I, 0.00003372281260904942 + 0.*I, 3.1653796028763286*^-6 + 0.*I, 4.39509999505816*^-6 + 0.*I, 4.331919933875384*^-7 + 0.*I, 1.524600445890201*^-8 + 0.*I, 1.5920598173124747*^-10 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I}
{0.31348678282241416 + 0.*I, 0.12522387994500228 + 0.*I, 0.1457457635861914 + 0.*I, 0.25956563925819687 + 0.*I, 0.0679257092690122 + 0.*I, 0.006210040276211083 + 0.*I, 0.0002981888687969559 + 0.*I, 8.903414183691893*^-6 + 0.*I, 1.6452641471431662*^-7 + 0.*I, 3.27637783570367*^-7 + 0.*I, 3.6121839963598754*^-6 + 0.*I, 0.000016898562393841136 + 0.*I, 5.333377606220325*^-6 + 0.*I, 0.00003410107540791075 + 0.*I, 2.796580811370575*^-6 + 0.*I, 4.6238258111230834*^-6 + 0.*I, 4.7089081522955217*^-7 + 0.*I, 1.7035395316611357*^-8 + 0.*I, 1.8258727862985324*^-10 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I}
{0.314671359074592 + 0.*I, 0.1357423212453801 + 0.*I, 0.15685231453641538 + 0.*I, 0.25868282808219073 + 0.*I, 0.07016841736460223 + 0.*I, 0.006595007139198472 + 0.*I, 0.00032493937380806415 + 0.*I, 9.948009394022962*^-6 + 0.*I, 1.8842380988814966*^-7 + 0.*I, 3.654732072533307*^-7 + 0.*I, 3.922353197793882*^-6 + 0.*I, 0.000017759887804835728 + 0.*I, 4.578098389274032*^-6 + 0.*I, 0.000034430365003501606 + 0.*I, 2.391849207583619*^-6 + 0.*I, 4.858374791361086*^-6 + 0.*I, 5.111966183690698*^-7 + 0.*I, 1.9005996776400025*^-8 + 0.*I, 2.0878854201100694*^-10 + 0.*I, 3.5971225997855076*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.8199664825478976*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I}
{0.3156918671867848 + 0.*I, 0.14589456141340662 + 0.*I, 0.1675894611026019 + 0.*I, 0.25759381218399824 + 0.*I, 0.07243084398160793 + 0.*I, 0.006997107564199467 + 0.*I, 0.00035366138360082294 + 0.*I, 0.000011098828989197784 + 0.*I, 2.1541861627838446*^-7 + 0.*I, 4.070581871573609*^-7 + 0.*I, 4.253669794174187*^-6 + 0.*I, 0.00001864209639990122 + 0.*I, 3.7535494046281315*^-6 + 0.*I, 0.000034708177398812274 + 0.*I, 1.9501988024472894*^-6 + 0.*I, 5.098499800126888*^-6 + 0.*I, 5.542361902755033*^-7 + 0.*I, 2.1172397168811585*^-8 + 0.*I, 2.382094521635736*^-10 + 0.*I, 4.618527782440651*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I}
{0.3165485058536089 + 0.*I, 0.1556787019650008 + 0.*I, 0.1779542246036048 + 0.*I, 0.25629912998019755 + 0.*I, 0.07471105852121518 + 0.*I, 0.007416731158604862 + 0.*I, 0.0003844664590024749 + 0.*I, 0.000012364979995460601 + 0.*I, 2.4586299662843203*^-7 + 0.*I, 4.527003882870418*^-7 + 0.*I, 4.607142800594488*^-6 + 0.*I, 0.00001954420518757161 + 0.*I, 2.8579645983128894*^-6 + 0.*I, 0.000034932064196802066 + 0.*I, 1.4706975859368754*^-6 + 0.*I, 5.343923414891095*^-6 + 0.*I, 6.001382057974071*^-7 + 0.*I, 2.355118322583394*^-8 + 0.*I, 2.718048008887309*^-10 + 0.*I, 5.617728504603293*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 3.1974423109204512*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 3.1974423109204512*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I}
{0.31724168266018543 + 0.*I, 0.16509332013459055 + 0.*I, 0.18794407399200797 + 0.*I, 0.25479956093719114 + 0.*I, 0.07700707385520644 + 0.*I, 0.007854259061601532 + 0.*I, 0.00041747024961402707 + 0.*I, 0.000013756197603242981 + 0.*I, 2.8014559561029273*^-7 + 0.*I, 5.027259941670081*^-7 + 0.*I, 4.983797818880476*^-6 + 0.*I, 0.000020465114403123152 + 0.*I, 1.8896853859473595*^-6 + 0.*I, 0.000035099640216529344 + 0.*I, 9.524705912866694*^-7 + 0.*I, 5.594335394931704*^-6 + 0.*I, 6.490334047981605*^-7 + 0.*I, 2.6159208132980897*^-8 + 0.*I, 3.0941915696303113*^-10 + 0.*I, 7.394085344003543*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I}
{0.31777201116498516 + 0.*I, 0.17413746276979672 + 0.*I, 0.19755692092500168 + 0.*I, 0.25309612225519196 + 0.*I, 0.07931684869759703 + 0.*I, 0.008310063083794006 + 0.*I, 0.00045279251639218654 + 0.*I, 0.00001528287640883974 + 0.*I, 3.186907848728993*^-7 + 0.*I, 5.574811945407987*^-7 + 0.*I, 5.384678192221771*^-6 + 0.*I, 0.000021403606598191516 + 0.*I, 8.471674028953658*^-7 + 0.*I, 0.00003520859159777956 + 0.*I, 3.947046023355938*^-7 + 0.*I, 5.849394391077567*^-6 + 0.*I, 7.010549918362585*^-7 + 0.*I, 2.901519025044763*^-8 + 0.*I, 3.5160763189878713*^-10 + 0.*I, 8.992806499463768*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 3.0198066269804258*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I}
{0.3181403076887968 + 0.*I, 0.18281063957239496 + 0.*I, 0.20679111425139232 + 0.*I, 0.25119006524279014 + 0.*I, 0.08163829007181712 + 0.*I, 0.008784504844405738 + 0.*I, 0.0004905571550084532 + 0.*I, 0.000016956103188192628 + 0.*I, 3.619644139973844*^-7 + 0.*I, 6.173333844117224*^-7 + 0.*I, 5.8108415856850115*^-6 + 0.*I, 0.000022358343199080366 + 0.*I, 2.710093927049684*^-7 + 0.*I, 0.00003525668481607625 + 0.*I, 2.0334700590041166*^-7 + 0.*I, 6.108724592834847*^-6 + 0.*I, 7.563374149199831*^-7 + 0.*I, 3.2138403049941644*^-8 + 0.*I, 3.9879211044535623*^-10 + 0.*I, 1.0791367799356522*^-11 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.8199664825478976*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I}
{0.3183475878226094 + 0.*I, 0.19111281571260189 + 0.*I, 0.2156454339372172 + 0.*I, 0.24908287139200347 + 0.*I, 0.08396925586899862 + 0.*I, 0.009277934908413778 + 0.*I, 0.0005308922077951195 + 0.*I, 0.00001878769040342121 + 0.*I, 4.104752093780917*^-7 + 0.*I, 6.82671408291924*^-7 + 0.*I, 6.263359009217596*^-6 + 0.*I, 0.00002332786199765735 + 0.*I, 1.4661347913502713*^-6 + 0.*I, 0.00003524177418778863 + 0.*I, 8.423601816076599*^-7 + 0.*I, 6.371917393721561*^-6 + 0.*I, 8.15017409117047*^-7 + 0.*I, 3.554978533770736*^-8 + 0.*I, 4.519939977853938*^-10 + 0.*I, 1.3211653993039363*^-11 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.8199664825478976*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I}
{0.3183950626616028 + 0.*I, 0.19904440383440303 + 0.*I, 0.22411908444661677 + 0.*I, 0.24677624816480392 + 0.*I, 0.08630755748879615 + 0.*I, 0.009790691922195728 + 0.*I, 0.0005739298709839248 + 0.*I, 0.00002079020919865116 + 0.*I, 4.647791929102141*^-7 + 0.*I, 7.539058044514492*^-7 + 0.*I, 6.7433115980009015*^-6 + 0.*I, 0.00002431057539720172 + 0.*I, 2.7393585844137647*^-6 + 0.*I, 0.000035161810396644455 + 0.*I, 1.5229365990521162*^-6 + 0.*I, 6.638529792546422*^-6 + 0.*I, 8.772315984728608*^-7 + 0.*I, 3.927098646272498*^-8 + 0.*I, 5.116129742077646*^-10 + 0.*I, 1.5409895581797173*^-11 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I}
{0.31828413477579254 + 0.*I, 0.20660625547839206 + 0.*I, 0.23221168760079183 + 0.*I, 0.24427212450179872 + 0.*I, 0.08865096256258644 + 0.*I, 0.010323101753817456 + 0.*I, 0.0006198064941953519 + 0.*I, 0.00002297702599296514 + 0.*I, 5.254838120194449*^-7 + 0.*I, 8.314700039591116*^-7 + 0.*I, 7.251788791684533*^-6 + 0.*I, 0.00002530476819195826 + 0.*I, 4.0916853905059725*^-6 + 0.*I, 0.000035014848998038424 + 0.*I, 2.2455995951631284*^-6 + 0.*I, 6.908082395007399*^-6 + 0.*I, 9.431184055941345*^-7 + 0.*I, 4.33253877218931*^-8 + 0.*I, 5.78004311080349*^-10 + 0.*I, 1.8407497748285095*^-11 + 0.*I, 1.8207657603852567*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I}
{0.3180163939276115 + 0.*I, 0.21379965194319173 + 0.*I, 0.23992327494057886 + 0.*I, 0.2415726460674117 + 0.*I, 0.09099719774900983 + 0.*I, 0.010875476634408798 + 0.*I, 0.000668662571801093 + 0.*I, 0.000025362335609457887 + 0.*I, 5.932506041972375*^-7 + 0.*I, 9.158211966564523*^-7 + 0.*I, 7.789885803077823*^-6 + 0.*I, 0.000026308596190460776 + 0.*I, 5.523964197173825*^-6 + 0.*I, 0.00003479905801295757 + 0.*I, 3.0107891957342763*^-6 + 0.*I, 7.180062011613587*^-6 + 0.*I, 1.0128164085188018*^-6 + 0.*I, 4.773681450132017*^-8 + 0.*I, 6.524114581907271*^-10 + 0.*I, 2.1604940059205546*^-11 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I}
{0.31759361254599666 + 0.*I, 0.2206262946109927 + 0.*I, 0.24725427960858862 + 0.*I, 0.23868017024100133 + 0.*I, 0.0933439516020096 + 0.*I, 0.011448114305601111 + 0.*I, 0.0007206427274031313 + 0.*I, 0.000027961199400294845 + 0.*I, 6.687984166475758*^-7 + 0.*I, 1.0074408196558695*^-6 + 0.*I, 8.358701997224216*^-6 + 0.*I, 0.00002732008479444659 + 0.*I, 7.0368831872613686*^-6 + 0.*I, 0.00003451272538868012 + 0.*I, 3.818858584914154*^-6 + 0.*I, 7.453919814714993*^-6 + 0.*I, 1.0864644073294018*^-6 + 0.*I, 5.253140145100588*^-8 + 0.*I, 7.351896869067787*^-10 + 0.*I, 2.5202062658991053*^-11 + 0.*I, 1.3988810110276974*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I}
{0.31701774096681845 + 0.*I, 0.22708829476341122 + 0.*I, 0.25420552777959404 + 0.*I, 0.23559726086721522 + 0.*I, 0.0956888775025977 + 0.*I, 0.01204129717720104 + 0.*I, 0.0007758956902081949 + 0.*I, 0.00003078958119573372 + 0.*I, 7.529113998927529*^-7 + 0.*I, 1.10683460174954*^-6 + 0.*I, 8.959336206260105*^-6 + 0.*I, 0.000028337127400135387 + 0.*I, 8.630962389233332*^-6 + 0.*I, 0.00003415426841346658 + 0.*I, 4.670071818146938*^-6 + 0.*I, 7.729070006234906*^-6 + 0.*I, 1.1642006025880391*^-6 + 0.*I, 5.773639344397453*^-8 + 0.*I, 8.274048113321443*^-10 + 0.*I, 2.9598545836506673*^-11 + 0.*I, 7.993605777301128*^-13 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.797762022055395*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.997602166487923*^-12 + 0.*I}
