{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.2923313230344116 + 0.*I, 0.3128925689579898 + 0.*I, 0.07699984466840172 + 0.*I, 0.0008877298984133476 + 0.*I, 0.09644761317499917 + 0.*I, 0.07876242573818804 + 0.*I, 0.08126542068820353 + 0.*I, 0.02726629644458356 + 0.*I, 0.005127645592595265 + 0.*I, 0.0006379073175910577 + 0.*I, 0.00005716676960698664 + 0.*I, 3.892807209915361*^-6 + 0.*I, 2.090565942580725*^-7 + 0.*I, 9.101808196021466*^-9 + 0.*I, 3.272049298175262*^-10 + 0.*I, 9.015010959956271*^-12 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.2212453270876722*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.29082407415621514 + 0.*I, 0.3040712898475962 + 0.*I, 0.08657564465339718 + 0.*I, 0.005430243974591243 + 0.*I, 0.09827205724519672 + 0.*I, 0.07657874101301143 + 0.*I, 0.0820320943478059 + 0.*I, 0.027985760924398313 + 0.*I, 0.005331838603206408 + 0.*I, 0.0006710290795908236 + 0.*I, 0.0000607896569970734 + 0.*I, 4.182719215428676*^-6 + 0.*I, 2.269050058956168*^-7 + 0.*I, 9.97719684647791*^-9 + 0.*I, 3.6219915955371107*^-10 + 0.*I, 1.0214051826551442*^-11 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I}
{0.2891501937855923 + 0.*I, 0.2949840259572012 + 0.*I, 0.09622211603022014 + 0.*I, 0.009878225229398296 + 0.*I, 0.09996660272399982 + 0.*I, 0.07434043239560319 + 0.*I, 0.08277205633759888 + 0.*I, 0.028714556874809283 + 0.*I, 0.005542294773408507 + 0.*I, 0.0007056182572018345 + 0.*I, 0.00006461719259664989 + 0.*I, 4.492341609818595*^-6 + 0.*I, 2.461657988561683*^-7 + 0.*I, 1.0931611171827173*^-8 + 0.*I, 4.0099035203411404*^-10 + 0.*I, 1.1590728377086636*^-11 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.2873128859570029 + 0.*I, 0.2856406277350177 + 0.*I, 0.10592680279200017 + 0.*I, 0.014223549795988612 + 0.*I, 0.10152953940198996 + 0.*I, 0.0720491917767907 + 0.*I, 0.08348426934838837 + 0.*I, 0.029452457411394132 + 0.*I, 0.005759127094795424 + 0.*I, 0.0007417268736098493 + 0.*I, 0.00006865940780365065 + 0.*I, 4.822880783628136*^-6 + 0.*I, 2.6694138011151836*^-7 + 0.*I, 1.1971201807625675*^-8 + 0.*I, 4.43400871574795*^-10 + 0.*I, 1.318944953254686*^-11 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.2853154740761977 + 0.*I, 0.2760511742758043 + 0.*I, 0.11567716540841212 + 0.*I, 0.01845822238180084 + 0.*I, 0.10295933041399864 + 0.*I, 0.0697067866753942 + 0.*I, 0.08416770479100501 + 0.*I, 0.030199221233218058 + 0.*I, 0.005982447435992634 + 0.*I, 0.000779408193607445 + 0.*I, 0.00007292673980252574 + 0.*I, 5.175607009633154*^-6 + 0.*I, 2.8934079576714566*^-7 + 0.*I, 1.310320740799398*^-8 + 0.*I, 4.904077144374241*^-10 + 0.*I, 1.461053500406706*^-11 + 0.*I, 5.995204332975846*^-13 + 0.*I, 1.021405182655144*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I}
{0.2831613967812175 + 0.*I, 0.2662259609756079 + 0.*I, 0.12546059679980903 + 0.*I, 0.02257438747299556 + 0.*I, 0.10425461534258053 + 0.*I, 0.06731505879720158 + 0.*I, 0.0848213441559942 + 0.*I, 0.030954592503595894 + 0.*I, 0.006212366387403635 + 0.*I, 0.0008187167239936954 + 0.*I, 0.00007743004519777941 + 0.*I, 5.551859594277176*^-6 + 0.*I, 3.134815962368976*^-7 + 0.*I, 1.4335599374248888*^-8 + 0.*I, 5.413891557282114*^-10 + 0.*I, 1.6409096303959814*^-11 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I}
{0.2808542037183948 + 0.*I, 0.2561754870118005 + 0.*I, 0.13526443835640833 + 0.*I, 0.026564340365009542 + 0.*I, 0.10541421309140375 + 0.*I, 0.06487592247941265 + 0.*I, 0.08544418038258784 + 0.*I, 0.031718300740579686 + 0.*I, 0.006448993102203815 + 0.*I, 0.0008597082173933401 + 0.*I, 0.00008218061060549787 + 0.*I, 5.9530484097791705*^-6 + 0.*I, 3.394873937523357*^-7 + 0.*I, 1.5676615561233124*^-8 + 0.*I, 5.981881656680343*^-10 + 0.*I, 1.8407497748285095*^-11 + 0.*I, 3.996802888650564*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.021405182655144*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.2783975512253845 + 0.*I, 0.2459104426580039 + 0.*I, 0.1450759959823911 + 0.*I, 0.03042053801218803 + 0.*I, 0.10643712453219935 + 0.*I, 0.06239136301720016 + 0.*I, 0.08603521923999935 + 0.*I, 0.03249006072700844 + 0.*I, 0.006692435134203479 + 0.*I, 0.0009024396720125338 + 0.*I, 0.00008719016679759051 + 0.*I, 6.3806574024383175*^-6 + 0.*I, 3.6748999399094373*^-7 + 0.*I, 1.7134804686236293*^-8 + 0.*I, 6.601830193631031*^-10 + 0.*I, 2.0605739337042905*^-11 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.27579519793961005 + 0.*I, 0.23544169645159932 + 0.*I, 0.1548825561435985 + 0.*I, 0.03413560967420182 + 0.*I, 0.10732253491281263 + 0.*I, 0.05986343487480728 + 0.*I, 0.08659348071520247 + 0.*I, 0.033269572435590256 + 0.*I, 0.006942798272602247 + 0.*I, 0.0009469693313945983 + 0.*I, 0.00009247089938213549 + 0.*I, 6.836248389596733*^-6 + 0.*I, 3.9763081716159837*^-7 + 0.*I, 1.872020316540102*^-8 + 0.*I, 7.281952818516402*^-10 + 0.*I, 2.3003821070233247*^-11 + 0.*I, 3.996802888650564*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I}
{0.2730510003249975 + 0.*I, 0.2247802822282097 + 0.*I, 0.16467140190179475 + 0.*I, 0.03770236734639277 + 0.*I, 0.1080698160272009 + 0.*I, 0.057294259783802204 + 0.*I, 0.08711800040679396 + 0.*I, 0.034056520969993904 + 0.*I, 0.007200186373412798 + 0.*I, 0.0009933566817998951 + 0.*I, 0.00009803546319187008 + 0.*I, 7.321463590947985*^-6 + 0.*I, 4.300595879414005*^-7 + 0.*I, 2.0442403325660056*^-8 + 0.*I, 8.032019493953158*^-10 + 0.*I, 2.600142323672117*^-11 + 0.*I, 0. + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 1.021405182655144*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.27016890812820993 + 0.*I, 0.21393738603938672 + 0.*I, 0.1744298289152013 + 0.*I, 0.04111381596438868 + 0.*I, 0.10867852814158142 + 0.*I, 0.0546860247264025 + 0.*I, 0.08760783092218728 + 0.*I, 0.03485057652181656 + 0.*I, 0.007464701185200262 + 0.*I, 0.0010416624481868197 + 0.*I, 0.00010389699398594132 + 0.*I, 7.838029980611338*^-6 + 0.*I, 4.649346019292011*^-7 + 0.*I, 2.231299589539049*^-8 + 0.*I, 8.848033417052648*^-10 + 0.*I, 2.8599345114344032*^-11 + 0.*I, 1.998401444325282*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.2671529597742195 + 0.*I, 0.20292433296880133 + 0.*I, 0.18414516138018924 + 0.*I, 0.0443631633634034 + 0.*I, 0.10914842166920291 + 0.*I, 0.05204097981139632 + 0.*I, 0.08806204327940215 + 0.*I, 0.035651394348201755 + 0.*I, 0.007736442175798608 + 0.*I, 0.0010919485907923134 + 0.*I, 0.00011006912281619209 + 0.*I, 8.387762795436515*^-6 + 0.*I, 5.024256122254656*^-7 + 0.*I, 2.4343793647574333*^-8 + 0.*I, 9.745981799369474*^-10 + 0.*I, 3.2196467714129546*^-11 + 0.*I, 0. + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.26400727769340104 + 0.*I, 0.1917525738618142 + 0.*I, 0.19380476790380463 + 0.*I, 0.04744382998080887 + 0.*I, 0.10947943859620504 + 0.*I, 0.049361436035000324 + 0.*I, 0.08847972830581252 + 0.*I, 0.03645861476360147 + 0.*I, 0.008015506351588543 + 0.*I, 0.0011442782950066288 + 0.*I, 0.00011656598781772941 + 0.*I, 8.97256879905939*^-6 + 0.*I, 5.427124083468016*^-7 + 0.*I, 2.654740871577133*^-8 + 0.*I, 1.0732081889841538*^-9 + 0.*I, 3.581579477440755*^-11 + 0.*I, 1.998401444325282*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.26073606360079715 + 0.*I, 0.18043367198739002 + 0.*I, 0.203396077280793 + 0.*I, 0.05034945829220927 + 0.*I, 0.10967171365059425 + 0.*I, 0.04664976293979884 + 0.*I, 0.08885999803820432 + 0.*I, 0.03727186315098941 + 0.*I, 0.008301988076797606 + 0.*I, 0.0011987159658000126 + 0.*I, 0.0001234022467988538 + 0.*I, 9.594450189887029*^-6 + 0.*I, 5.859858154266818*^-7 + 0.*I, 2.8937185980737468*^-8 + 0.*I, 1.1806111643863915*^-9 + 0.*I, 4.001243780749065*^-11 + 0.*I, 3.996802888650564*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 1.021405182655144*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.257343593722803 + 0.*I, 0.16897928964039188 + 0.*I, 0.21290659415420526 + 0.*I, 0.05307392196098881 + 0.*I, 0.10972557521118365 + 0.*I, 0.04390838616721294 + 0.*I, 0.08920198711879213 + 0.*I, 0.03809074999439055 + 0.*I, 0.00859597889000252 + 0.*I, 0.001255327215798907 + 0.*I, 0.00013059309320606616 + 0.*I, 0.000010255509819145915 + 0.*I, 6.324482049180348*^-7 + 0.*I, 3.15284021112916*^-8 + 0.*I, 1.2983836228386283*^-9 + 0.*I, 4.440892098500627*^-11 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.2538342139793981 + 0.*I, 0.15740117470979254 + 0.*I, 0.22232391455101477 + 0.*I, 0.055611334697402974 + 0.*I, 0.10964154595820563 + 0.*I, 0.04113978490400961 + 0.*I, 0.08950485418199872 + 0.*I, 0.03891487092599899 + 0.*I, 0.00889756731501379 + 0.*I, 0.0013141788531845224 + 0.*I, 0.00013815426660457322 + 0.*I, 0.000010957954010848425 + 0.*I, 6.823149822920982*^-7 + 0.*I, 3.433640038963404*^-8 + 0.*I, 1.427191698155639*^-9 + 0.*I, 4.9205084451386944*^-11 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 8.215650382226159*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 8.215650382226159*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.25021233512860785 + 0.*I, 0.14571114722099487 + 0.*I, 0.2316357412591952 + 0.*I, 0.057956058805808126 + 0.*I, 0.10942034325720494 + 0.*I, 0.03834648923239926 + 0.*I, 0.08976778324139012 + 0.*I, 0.03974380679561129 + 0.*I, 0.00920683867340344 + 0.*I, 0.0013753388689918822 + 0.*I, 0.00014610206680032436 + 0.*I, 0.000011704096603004643 + 0.*I, 7.358144094027352*^-7 + 0.*I, 3.737798959235761*^-8 + 0.*I, 1.5681900222830334*^-9 + 0.*I, 5.480060849549773*^-11 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.24648242787879138 + 0.*I, 0.13392108587020335 + 0.*I, 0.24082989904141708 + 0.*I, 0.06010271341920781 + 0.*I, 0.10906287928098557 + 0.*I, 0.035531077379413745 + 0.*I, 0.0899899850572039 + 0.*I, 0.040577123759200084 + 0.*I, 0.009523874891392838 + 0.*I, 0.0014388764187911465 + 0.*I, 0.00015445336800645748 + 0.*I, 0.000012496365209280215 + 0.*I, 7.931882040068672*^-7 + 0.*I, 4.0671399581526664*^-8 + 0.*I, 1.7222001602590353*^-9 + 0.*I, 6.079581282847357*^-11 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 7.993605777301128*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 5.995204332975846*^-13 + 0.*I}
{0.24264901797099725 + 0.*I, 0.12204291456798802 + 0.*I, 0.24989434965558835 + 0.*I, 0.06204618239860071 + 0.*I, 0.10857026086019685 + 0.*I, 0.032696172873403206 + 0.*I, 0.09017069850019158 + 0.*I, 0.041414373388604105 + 0.*I, 0.009848754306407416 + 0.*I, 0.0015048618083879364 + 0.*I, 0.00016322563241022436 + 0.*I, 0.000013337302995353186 + 0.*I, 8.546930052588664*^-7 + 0.*I, 4.423581501100671*^-8 + 0.*I, 1.8903989484897465*^-9 + 0.*I, 6.701306176637446*^-11 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
{0.2387166812422015 + 0.*I, 0.11008858900261044 + 0.*I, 0.2588172066715799 + 0.*I, 0.06378162189539793 + 0.*I, 0.1079437890675994 + 0.*I, 0.029844441608206655 + 0.*I, 0.0903091918984078 + 0.*I, 0.04225509279920381 + 0.*I, 0.01018155147280986 + 0.*I, 0.0015733664705974706 + 0.*I, 0.00017243692200796803 + 0.*I, 0.000014229576605906404 + 0.*I, 9.206005957551611*^-7 + 0.*I, 4.8091997051358255*^-8 + 0.*I, 2.0741852679861954*^-9 + 0.*I, 7.440714711037799*^-11 + 0.*I, 1.3988810110276974*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.23469003866880556 + 0.*I, 0.09807008324660417 + 0.*I, 0.26758675006479665 + 0.*I, 0.06530446756038977 + 0.*I, 0.10718495853518917 + 0.*I, 0.026978588816417574 + 0.*I, 0.09040476436681377 + 0.*I, 0.04309880480080075 + 0.*I, 0.01052233696099414 + 0.*I, 0.0016444629451939363 + 0.*I, 0.0001821059131934533 + 0.*I, 0.000015175977807757592 + 0.*I, 9.91198789712655*^-7 + 0.*I, 5.2262194571994776*^-8 + 0.*I, 2.2744028882470957*^-9 + 0.*I, 8.240075288767912*^-11 + 0.*I, 1.3988810110276974*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 1.1990408665951693*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.23057375140200786 + 0.*I, 0.08599937641120549 + 0.*I, 0.2761914405656096 + 0.*I, 0.06661044139499862 + 0.*I, 0.10629545649678551 + 0.*I, 0.024101355960803875 + 0.*I, 0.09045674712260256 + 0.*I, 0.0439450180687917 + 0.*I, 0.010871177162208312 + 0.*I, 0.001718224855595807 + 0.*I, 0.00019225191079108583 + 0.*I, 0.00001617943079512685 + 0.*I, 1.066792609805134*^-6 + 0.*I, 5.6769811074275374*^-8 + 0.*I, 2.4936053222290866*^-9 + 0.*I, 9.119371924271037*^-11 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I}
{0.2263725157944041 + 0.*I, 0.07388843937479185 + 0.*I, 0.284619933751995 + 0.*I, 0.06769555822760953 + 0.*I, 0.10527716156421008 + 0.*I, 0.021215517539596718 + 0.*I, 0.09046450477601109 + 0.*I, 0.04479322733559333 + 0.*I, 0.011228134085206067 + 0.*I, 0.0017947268809992425 + 0.*I, 0.00020289486000191204 + 0.*I, 0.000017242995786759255 + 0.*I, 1.1477047978658561*^-6 + 0.*I, 6.164098120819972*^-8 + 0.*I, 2.7321922502210327*^-9 + 0.*I, 1.0100809078039675*^-10 + 0.*I, 2.19824158875781*^-12 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I, 8.215650382226159*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 9.99200722162641*^-13 + 0.*I, 7.993605777301128*^-13 + 0.*I}
