{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.30811909792428505 + 0.*I, 0.27366754703881685 + 0.*I, 0.2928266052801961 + 0.*I, 0.19328219660324597 + 0.*I, 0.11477171956984498 + 0.*I, 0.017796726213273995 + 0.*I, 0.001362286454701045 + 0.*I, 0.00006320213793098439 + 0.*I, 1.9796027410645674*^-6 + 0.*I, 4.480508797310989*^-8 + 0.*I, 7.682079417037357*^-10 + 0.*I, 1.0313971898767703*^-11 + 0.*I, 9.30366894635881*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I}
{0.305085793265607 + 0.*I, 0.2749332804469519 + 0.*I, 0.295011584461789 + 0.*I, 0.187994887811145 + 0.*I, 0.117019620485577 + 0.*I, 0.018620557615859012 + 0.*I, 0.0014576944985400517 + 0.*I, 0.00006907639796793762 + 0.*I, 2.208558486982426*^-6 + 0.*I, 5.1008114954065313*^-8 + 0.*I, 8.922380612119695*^-10 + 0.*I, 1.2227996393221474*^-11 + 0.*I, 1.220135104063047*^-13 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 5.995204332975845*^-15 + 0.*I, 1.298960938811433*^-14 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I}
{0.30185063953905095 + 0.*I, 0.27572916539276593 + 0.*I, 0.29675653646825406 + 0.*I, 0.182537670233904 + 0.*I, 0.11923508739720601 + 0.*I, 0.01946884228361101 + 0.*I, 0.0015584697655499633 + 0.*I, 0.00007542079367595099 + 0.*I, 2.461099542938605*^-6 + 0.*I, 5.799152202889956*^-8 + 0.*I, 1.0346969947505611*^-9 + 0.*I, 1.4459988761927887*^-11 + 0.*I, 1.4499512701604542*^-13 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I}
{0.298416235457864 + 0.*I, 0.27605970902318594 + 0.*I, 0.29806627756794496 + 0.*I, 0.17691619677497003 + 0.*I, 0.12141503271244501 + 0.*I, 0.020341671195050922 + 0.*I, 0.0016648303078460323 + 0.*I, 0.00008226660029997389 + 0.*I, 2.7393527709529404*^-6 + 0.*I, 6.58436289935338*^-8 + 0.*I, 1.1981080572098788*^-9 + 0.*I, 1.7074008873407817*^-11 + 0.*I, 1.7497114868092465*^-13 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I}
{0.294785389414005 + 0.*I, 0.27592991380825904 + 0.*I, 0.2989460942767829 + 0.*I, 0.17113633648624205 + 0.*I, 0.12355636058822304 + 0.*I, 0.021239105958022027 + 0.*I, 0.0017769984634660174 + 0.*I, 0.00008964671046296502 + 0.*I, 3.045608592988635*^-6 + 0.*I, 7.466161699998251*^-8 + 0.*I, 1.3852829994220881*^-9 + 0.*I, 2.0127011168824538*^-11 + 0.*I, 2.1405099914773018*^-13 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I}
{0.29096111598448904 + 0.*I, 0.275345269374474 + 0.*I, 0.299401734066134 + 0.*I, 0.16520416664319304 + 0.*I, 0.12565597129726702 + 0.*I, 0.022161177827569985 + 0.*I, 0.0018952007122891024 + 0.*I, 0.00009759568869194267 + 0.*I, 3.38233126406795*^-6 + 0.*I, 8.455229894011039*^-8 + 0.*I, 1.5993909530109816*^-9 + 0.*I, 2.3695934103784566*^-11 + 0.*I, 2.6501023597802487*^-13 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I}
{0.28694663220756894 + 0.*I, 0.27431174379399903 + 0.*I, 0.2994393955389061 + 0.*I, 0.15912596453758696 + 0.*I, 0.127710765646027 + 0.*I, 0.02310788674915798 + 0.*I, 0.0020196675187139634 + 0.*I, 0.00010614982608003752 + 0.*I, 3.752169593029819*^-6 + 0.*I, 9.563295200187838*^-8 + 0.*I, 1.8439629823063795*^-9 + 0.*I, 2.7847946171277723*^-11 + 0.*I, 3.2096547641913276*^-13 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I}
{0.282745353633576 + 0.*I, 0.27283577434214595 + 0.*I, 0.29906571808788296 + 0.*I, 0.152908198999543 + 0.*I, 0.129717649437476 + 0.*I, 0.02407920042946998 + 0.*I, 0.0021506331609389973 + 0.*I, 0.00011534719517591883 + 0.*I, 4.157968188978067*^-6 + 0.*I, 1.0803223005062534*^-7 + 0.*I, 2.1229649149745455*^-9 + 0.*I, 3.266997783413216*^-11 + 0.*I, 3.8202774277351637*^-13 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I}
{0.27836089015564797 + 0.*I, 0.270924257735721 + 0.*I, 0.298287771051259 + 0.*I, 0.14655752166078104 + 0.*I, 0.131673537971996 + 0.*I, 0.025075053436866997 + 0.*I, 0.0022883355466088995 + 0.*I, 0.00012522770481793177 + 0.*I, 4.60277919589469*^-6 + 0.*I, 1.2189110198956851*^-7 + 0.*I, 2.440837976180887*^-9 + 0.*I, 3.827704819769905*^-11 + 0.*I, 4.639622019908529*^-13 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I}
{0.27379704162578 + 0.*I, 0.26858453986568 + 0.*I, 0.29711304238063996 + 0.*I, 0.14008075797137698 + 0.*I, 0.13357536057958694 + 0.*I, 0.02609534633368393 + 0.*I, 0.0024330160147579822 + 0.*I, 0.0001358331548689806 + 0.*I, 5.089874489994094*^-6 + 0.*I, 1.3736386506035814*^-7 + 0.*I, 2.8025211040727527*^-9 + 0.*I, 4.477107573563898*^-11 + 0.*I, 5.550004900101157*^-13 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I}
{0.2690577932617219 + 0.*I, 0.265824405038111 + 0.*I, 0.29554942683751906 + 0.*I, 0.13348489798275995 + 0.*I, 0.13542006517655902 + 0.*I, 0.027139944842565985 + 0.*I, 0.0025849191239150082 + 0.*I, 0.00014720729083395057 + 0.*I, 5.622758491918844*^-6 + 0.*I, 1.5461926194948458*^-7 + 0.*I, 3.213537991264559*^-9 + 0.*I, 5.229294774977688*^-11 + 0.*I, 6.649125694480063*^-13 + 0.*I, 1.298960938811433*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I}
{0.26414731085082493 + 0.*I, 0.26265206473801805 + 0.*I, 0.29360521373488696 + 0.*I, 0.12677708690974396 + 0.*I, 0.13720462283967802 + 0.*I, 0.028208679048838944 + 0.*I, 0.0027442924262319757 + 0.*I, 0.00015939585809199294 + 0.*I, 6.205181408036608*^-6 + 0.*I, 1.7384163497613514*^-7 + 0.*I, 3.68003705286668*^-9 + 0.*I, 6.098799243403617*^-11 + 0.*I, 7.940315072119119*^-13 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I}
{0.259069935756807 + 0.*I, 0.259076145931039 + 0.*I, 0.291289074240891 + 0.*I, 0.11996461548506097 + 0.*I, 0.13892603239079193 + 0.*I, 0.029301342641043997 + 0.*I, 0.0029113862276279874 + 0.*I, 0.00017244665572502257 + 0.*I, 6.841153109005126*^-6 + 0.*I, 1.9523216499006674*^-7 + 0.*I, 4.2088540430640364*^-9 + 0.*I, 7.102007870685156*^-11 + 0.*I, 9.390266342279574*^-13 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I}
