{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.1721113441758071 + 0.*I, 0.21852935076140945 + 0.*I, 0.027632721294801325 + 0.*I, 0.05730452981320689 + 0.*I, 0.10429844394719279 + 0.*I, 0.07912417009261485 + 0.*I, 0.07855513410819359 + 0.*I, 0.026741860656609447 + 0.*I, 0.005080756072217696 + 0.*I, 0.000634598381599183 + 0.*I, 0.00005907699000551326 + 0.*I, 3.950949395425951*^-6 + 0.*I, 2.140348065449161*^-7 + 0.*I}
{0.1721113441758071 + 0.*I, 0.21852935076140945 + 0.*I, 0.027632721294801325 + 0.*I, 0.05730452981320689 + 0.*I, 0.10429844394719279 + 0.*I, 0.07912417009261485 + 0.*I, 0.07855513410819359 + 0.*I, 0.026741860656609447 + 0.*I, 0.005080756072217696 + 0.*I, 0.000634598381599183 + 0.*I, 0.00005907699000551326 + 0.*I, 3.950949395425951*^-6 + 0.*I, 2.140348065449161*^-7 + 0.*I}
{0.1721113441758071 + 0.*I, 0.21852935076140945 + 0.*I, 0.027632721294801325 + 0.*I, 0.05730452981320689 + 0.*I, 0.10429844394719279 + 0.*I, 0.07912417009261485 + 0.*I, 0.07855513410819359 + 0.*I, 0.026741860656609447 + 0.*I, 0.005080756072217696 + 0.*I, 0.000634598381599183 + 0.*I, 0.00005907699000551326 + 0.*I, 3.950949395425951*^-6 + 0.*I, 2.140348065449161*^-7 + 0.*I}
{0.1721113441758071 + 0.*I, 0.21852935076140945 + 0.*I, 0.027632721294801325 + 0.*I, 0.05730452981320689 + 0.*I, 0.10429844394719279 + 0.*I, 0.07912417009261485 + 0.*I, 0.07855513410819359 + 0.*I, 0.026741860656609447 + 0.*I, 0.005080756072217696 + 0.*I, 0.000634598381599183 + 0.*I, 0.00005907699000551326 + 0.*I, 3.950949395425951*^-6 + 0.*I, 2.140348065449161*^-7 + 0.*I}
{0.17016216143019847 + 0.*I, 0.21416704573899992 + 0.*I, 0.023421876059193106 + 0.*I, 0.05304640488399404 + 0.*I, 0.10706488028640049 + 0.*I, 0.07700508320978017 + 0.*I, 0.07934441129020531 + 0.*I, 0.02740652842658786 + 0.*I, 0.005289577137013169 + 0.*I, 0.0006667135332039109 + 0.*I, 0.00006277936200893565 + 0.*I, 4.2565821978257645*^-6 + 0.*I, 2.3161799422855014*^-7 + 0.*I}
{0.17016216143019847 + 0.*I, 0.21416704573899992 + 0.*I, 0.023421876059193106 + 0.*I, 0.05304640488399404 + 0.*I, 0.10706488028640049 + 0.*I, 0.07700508320978017 + 0.*I, 0.07934441129020531 + 0.*I, 0.02740652842658786 + 0.*I, 0.005289577137013169 + 0.*I, 0.0006667135332039109 + 0.*I, 0.00006277936200893565 + 0.*I, 4.2565821978257645*^-6 + 0.*I, 2.3161799422855014*^-7 + 0.*I}
{0.17016216143019847 + 0.*I, 0.21416704573899992 + 0.*I, 0.023421876059193106 + 0.*I, 0.05304640488399404 + 0.*I, 0.10706488028640049 + 0.*I, 0.07700508320978017 + 0.*I, 0.07934441129020531 + 0.*I, 0.02740652842658786 + 0.*I, 0.005289577137013169 + 0.*I, 0.0006667135332039109 + 0.*I, 0.00006277936200893565 + 0.*I, 4.2565821978257645*^-6 + 0.*I, 2.3161799422855014*^-7 + 0.*I}
{0.17016216143019847 + 0.*I, 0.21416704573899992 + 0.*I, 0.023421876059193106 + 0.*I, 0.05304640488399404 + 0.*I, 0.10706488028640049 + 0.*I, 0.07700508320978017 + 0.*I, 0.07934441129020531 + 0.*I, 0.02740652842658786 + 0.*I, 0.005289577137013169 + 0.*I, 0.0006667135332039109 + 0.*I, 0.00006277936200893565 + 0.*I, 4.2565821978257645*^-6 + 0.*I, 2.3161799422855014*^-7 + 0.*I}
{0.17016216143019847 + 0.*I, 0.21416704573899992 + 0.*I, 0.023421876059193106 + 0.*I, 0.05304640488399404 + 0.*I, 0.10706488028640049 + 0.*I, 0.07700508320978017 + 0.*I, 0.07934441129020531 + 0.*I, 0.02740652842658786 + 0.*I, 0.005289577137013169 + 0.*I, 0.0006667135332039109 + 0.*I, 0.00006277936200893565 + 0.*I, 4.2565821978257645*^-6 + 0.*I, 2.3161799422855014*^-7 + 0.*I}
{0.17016216143019847 + 0.*I, 0.21416704573899992 + 0.*I, 0.023421876059193106 + 0.*I, 0.05304640488399404 + 0.*I, 0.10706488028640049 + 0.*I, 0.07700508320978017 + 0.*I, 0.07934441129020531 + 0.*I, 0.02740652842658786 + 0.*I, 0.005289577137013169 + 0.*I, 0.0006667135332039109 + 0.*I, 0.00006277936200893565 + 0.*I, 4.2565821978257645*^-6 + 0.*I, 2.3161799422855014*^-7 + 0.*I}
{0.17016216143019847 + 0.*I, 0.21416704573899992 + 0.*I, 0.023421876059193106 + 0.*I, 0.05304640488399404 + 0.*I, 0.10706488028640049 + 0.*I, 0.07700508320978017 + 0.*I, 0.07934441129020531 + 0.*I, 0.02740652842658786 + 0.*I, 0.005289577137013169 + 0.*I, 0.0006667135332039109 + 0.*I, 0.00006277936200893565 + 0.*I, 4.2565821978257645*^-6 + 0.*I, 2.3161799422855014*^-7 + 0.*I}
{0.17016216143019847 + 0.*I, 0.21416704573899992 + 0.*I, 0.023421876059193106 + 0.*I, 0.05304640488399404 + 0.*I, 0.10706488028640049 + 0.*I, 0.07700508320978017 + 0.*I, 0.07934441129020531 + 0.*I, 0.02740652842658786 + 0.*I, 0.005289577137013169 + 0.*I, 0.0006667135332039109 + 0.*I, 0.00006277936200893565 + 0.*I, 4.2565821978257645*^-6 + 0.*I, 2.3161799422855014*^-7 + 0.*I}
{0.17016216143019847 + 0.*I, 0.21416704573899992 + 0.*I, 0.023421876059193106 + 0.*I, 0.05304640488399404 + 0.*I, 0.10706488028640049 + 0.*I, 0.07700508320978017 + 0.*I, 0.07934441129020531 + 0.*I, 0.02740652842658786 + 0.*I, 0.005289577137013169 + 0.*I, 0.0006667135332039109 + 0.*I, 0.00006277936200893565 + 0.*I, 4.2565821978257645*^-6 + 0.*I, 2.3161799422855014*^-7 + 0.*I}
{0.17016216143019847 + 0.*I, 0.21416704573899992 + 0.*I, 0.023421876059193106 + 0.*I, 0.05304640488399404 + 0.*I, 0.10706488028640049 + 0.*I, 0.07700508320978017 + 0.*I, 0.07934441129020531 + 0.*I, 0.02740652842658786 + 0.*I, 0.005289577137013169 + 0.*I, 0.0006667135332039109 + 0.*I, 0.00006277936200893565 + 0.*I, 4.2565821978257645*^-6 + 0.*I, 2.3161799422855014*^-7 + 0.*I}
{0.16814482237821338 + 0.*I, 0.20967588268359094 + 0.*I, 0.019128032016402233 + 0.*I, 0.0487989541644085 + 0.*I, 0.10972499239039202 + 0.*I, 0.07480818280920509 + 0.*I, 0.08012169773061739 + 0.*I, 0.02807668802160546 + 0.*I, 0.005504511479204056 + 0.*I, 0.0007004023520162939 + 0.*I, 0.00006666567339830289 + 0.*I, 4.584462193202299*^-6 + 0.*I, 2.505939927788248*^-7 + 0.*I}
{0.16814482237821338 + 0.*I, 0.20967588268359094 + 0.*I, 0.019128032016402233 + 0.*I, 0.0487989541644085 + 0.*I, 0.10972499239039202 + 0.*I, 0.07480818280920509 + 0.*I, 0.08012169773061739 + 0.*I, 0.02807668802160546 + 0.*I, 0.005504511479204056 + 0.*I, 0.0007004023520162939 + 0.*I, 0.00006666567339830289 + 0.*I, 4.584462193202299*^-6 + 0.*I, 2.505939927788248*^-7 + 0.*I}
{0.16814482237821338 + 0.*I, 0.20967588268359094 + 0.*I, 0.019128032016402233 + 0.*I, 0.0487989541644085 + 0.*I, 0.10972499239039202 + 0.*I, 0.07480818280920509 + 0.*I, 0.08012169773061739 + 0.*I, 0.02807668802160546 + 0.*I, 0.005504511479204056 + 0.*I, 0.0007004023520162939 + 0.*I, 0.00006666567339830289 + 0.*I, 4.584462193202299*^-6 + 0.*I, 2.505939927788248*^-7 + 0.*I}
{0.16814482237821338 + 0.*I, 0.20967588268359094 + 0.*I, 0.019128032016402233 + 0.*I, 0.0487989541644085 + 0.*I, 0.10972499239039202 + 0.*I, 0.07480818280920509 + 0.*I, 0.08012169773061739 + 0.*I, 0.02807668802160546 + 0.*I, 0.005504511479204056 + 0.*I, 0.0007004023520162939 + 0.*I, 0.00006666567339830289 + 0.*I, 4.584462193202299*^-6 + 0.*I, 2.505939927788248*^-7 + 0.*I}
{0.16814482237821338 + 0.*I, 0.20967588268359094 + 0.*I, 0.019128032016402233 + 0.*I, 0.0487989541644085 + 0.*I, 0.10972499239039202 + 0.*I, 0.07480818280920509 + 0.*I, 0.08012169773061739 + 0.*I, 0.02807668802160546 + 0.*I, 0.005504511479204056 + 0.*I, 0.0007004023520162939 + 0.*I, 0.00006666567339830289 + 0.*I, 4.584462193202299*^-6 + 0.*I, 2.505939927788248*^-7 + 0.*I}
{0.16814482237821338 + 0.*I, 0.20967588268359094 + 0.*I, 0.019128032016402233 + 0.*I, 0.0487989541644085 + 0.*I, 0.10972499239039202 + 0.*I, 0.07480818280920509 + 0.*I, 0.08012169773061739 + 0.*I, 0.02807668802160546 + 0.*I, 0.005504511479204056 + 0.*I, 0.0007004023520162939 + 0.*I, 0.00006666567339830289 + 0.*I, 4.584462193202299*^-6 + 0.*I, 2.505939927788248*^-7 + 0.*I}
{0.16814482237821338 + 0.*I, 0.20967588268359094 + 0.*I, 0.019128032016402233 + 0.*I, 0.0487989541644085 + 0.*I, 0.10972499239039202 + 0.*I, 0.07480818280920509 + 0.*I, 0.08012169773061739 + 0.*I, 0.02807668802160546 + 0.*I, 0.005504511479204056 + 0.*I, 0.0007004023520162939 + 0.*I, 0.00006666567339830289 + 0.*I, 4.584462193202299*^-6 + 0.*I, 2.505939927788248*^-7 + 0.*I}
{0.16814482237821338 + 0.*I, 0.20967588268359094 + 0.*I, 0.019128032016402233 + 0.*I, 0.0487989541644085 + 0.*I, 0.10972499239039202 + 0.*I, 0.07480818280920509 + 0.*I, 0.08012169773061739 + 0.*I, 0.02807668802160546 + 0.*I, 0.005504511479204056 + 0.*I, 0.0007004023520162939 + 0.*I, 0.00006666567339830289 + 0.*I, 4.584462193202299*^-6 + 0.*I, 2.505939927788248*^-7 + 0.*I}
{0.16814482237821338 + 0.*I, 0.20967588268359094 + 0.*I, 0.019128032016402233 + 0.*I, 0.0487989541644085 + 0.*I, 0.10972499239039202 + 0.*I, 0.07480818280920509 + 0.*I, 0.08012169773061739 + 0.*I, 0.02807668802160546 + 0.*I, 0.005504511479204056 + 0.*I, 0.0007004023520162939 + 0.*I, 0.00006666567339830289 + 0.*I, 4.584462193202299*^-6 + 0.*I, 2.505939927788248*^-7 + 0.*I}
{0.16814482237821338 + 0.*I, 0.20967588268359094 + 0.*I, 0.019128032016402233 + 0.*I, 0.0487989541644085 + 0.*I, 0.10972499239039202 + 0.*I, 0.07480818280920509 + 0.*I, 0.08012169773061739 + 0.*I, 0.02807668802160546 + 0.*I, 0.005504511479204056 + 0.*I, 0.0007004023520162939 + 0.*I, 0.00006666567339830289 + 0.*I, 4.584462193202299*^-6 + 0.*I, 2.505939927788248*^-7 + 0.*I}
{0.1660678259375992 + 0.*I, 0.20504627275279577 + 0.*I, 0.014754692235396938 + 0.*I, 0.044574559880206095 + 0.*I, 0.11227521903098837 + 0.*I, 0.07253543815639585 + 0.*I, 0.08088458041219938 + 0.*I, 0.02875298118460989 + 0.*I, 0.005725422786606593 + 0.*I, 0.0007357505293958955 + 0.*I, 0.00007074368699733213 + 0.*I, 4.9358107989672115*^-6 + 0.*I, 2.7108320033164546*^-7 + 0.*I}
{0.1660678259375992 + 0.*I, 0.20504627275279577 + 0.*I, 0.014754692235396938 + 0.*I, 0.044574559880206095 + 0.*I, 0.11227521903098837 + 0.*I, 0.07253543815639585 + 0.*I, 0.08088458041219938 + 0.*I, 0.02875298118460989 + 0.*I, 0.005725422786606593 + 0.*I, 0.0007357505293958955 + 0.*I, 0.00007074368699733213 + 0.*I, 4.9358107989672115*^-6 + 0.*I, 2.7108320033164546*^-7 + 0.*I}
{0.1660678259375992 + 0.*I, 0.20504627275279577 + 0.*I, 0.014754692235396938 + 0.*I, 0.044574559880206095 + 0.*I, 0.11227521903098837 + 0.*I, 0.07253543815639585 + 0.*I, 0.08088458041219938 + 0.*I, 0.02875298118460989 + 0.*I, 0.005725422786606593 + 0.*I, 0.0007357505293958955 + 0.*I, 0.00007074368699733213 + 0.*I, 4.9358107989672115*^-6 + 0.*I, 2.7108320033164546*^-7 + 0.*I}
{0.1660678259375992 + 0.*I, 0.20504627275279577 + 0.*I, 0.014754692235396938 + 0.*I, 0.044574559880206095 + 0.*I, 0.11227521903098837 + 0.*I, 0.07253543815639585 + 0.*I, 0.08088458041219938 + 0.*I, 0.02875298118460989 + 0.*I, 0.005725422786606593 + 0.*I, 0.0007357505293958955 + 0.*I, 0.00007074368699733213 + 0.*I, 4.9358107989672115*^-6 + 0.*I, 2.7108320033164546*^-7 + 0.*I}
{0.1660678259375992 + 0.*I, 0.20504627275279577 + 0.*I, 0.014754692235396938 + 0.*I, 0.044574559880206095 + 0.*I, 0.11227521903098837 + 0.*I, 0.07253543815639585 + 0.*I, 0.08088458041219938 + 0.*I, 0.02875298118460989 + 0.*I, 0.005725422786606593 + 0.*I, 0.0007357505293958955 + 0.*I, 0.00007074368699733213 + 0.*I, 4.9358107989672115*^-6 + 0.*I, 2.7108320033164546*^-7 + 0.*I}
{0.1660678259375992 + 0.*I, 0.20504627275279577 + 0.*I, 0.014754692235396938 + 0.*I, 0.044574559880206095 + 0.*I, 0.11227521903098837 + 0.*I, 0.07253543815639585 + 0.*I, 0.08088458041219938 + 0.*I, 0.02875298118460989 + 0.*I, 0.005725422786606593 + 0.*I, 0.0007357505293958955 + 0.*I, 0.00007074368699733213 + 0.*I, 4.9358107989672115*^-6 + 0.*I, 2.7108320033164546*^-7 + 0.*I}
{0.1660678259375992 + 0.*I, 0.20504627275279577 + 0.*I, 0.014754692235396938 + 0.*I, 0.044574559880206095 + 0.*I, 0.11227521903098837 + 0.*I, 0.07253543815639585 + 0.*I, 0.08088458041219938 + 0.*I, 0.02875298118460989 + 0.*I, 0.005725422786606593 + 0.*I, 0.0007357505293958955 + 0.*I, 0.00007074368699733213 + 0.*I, 4.9358107989672115*^-6 + 0.*I, 2.7108320033164546*^-7 + 0.*I}
{0.1660678259375992 + 0.*I, 0.20504627275279577 + 0.*I, 0.014754692235396938 + 0.*I, 0.044574559880206095 + 0.*I, 0.11227521903098837 + 0.*I, 0.07253543815639585 + 0.*I, 0.08088458041219938 + 0.*I, 0.02875298118460989 + 0.*I, 0.005725422786606593 + 0.*I, 0.0007357505293958955 + 0.*I, 0.00007074368699733213 + 0.*I, 4.9358107989672115*^-6 + 0.*I, 2.7108320033164546*^-7 + 0.*I}
{0.1660678259375992 + 0.*I, 0.20504627275279577 + 0.*I, 0.014754692235396938 + 0.*I, 0.044574559880206095 + 0.*I, 0.11227521903098837 + 0.*I, 0.07253543815639585 + 0.*I, 0.08088458041219938 + 0.*I, 0.02875298118460989 + 0.*I, 0.005725422786606593 + 0.*I, 0.0007357505293958955 + 0.*I, 0.00007074368699733213 + 0.*I, 4.9358107989672115*^-6 + 0.*I, 2.7108320033164546*^-7 + 0.*I}
{0.1660678259375992 + 0.*I, 0.20504627275279577 + 0.*I, 0.014754692235396938 + 0.*I, 0.044574559880206095 + 0.*I, 0.11227521903098837 + 0.*I, 0.07253543815639585 + 0.*I, 0.08088458041219938 + 0.*I, 0.02875298118460989 + 0.*I, 0.005725422786606593 + 0.*I, 0.0007357505293958955 + 0.*I, 0.00007074368699733213 + 0.*I, 4.9358107989672115*^-6 + 0.*I, 2.7108320033164546*^-7 + 0.*I}
{0.1639388328185998 + 0.*I, 0.20026939449599993 + 0.*I, 0.010306275086202634 + 0.*I, 0.04038551870120255 + 0.*I, 0.11471236647839779 + 0.*I, 0.07018934828300073 + 0.*I, 0.08163029498660102 + 0.*I, 0.02943613969239589 + 0.*I, 0.0059521646885940535 + 0.*I, 0.0007728432810105712 + 0.*I, 0.00007502207379772584 + 0.*I, 5.311854600620336*^-6 + 0.*I, 2.932192016968927*^-7 + 0.*I}
{0.1639388328185998 + 0.*I, 0.20026939449599993 + 0.*I, 0.010306275086202634 + 0.*I, 0.04038551870120255 + 0.*I, 0.11471236647839779 + 0.*I, 0.07018934828300073 + 0.*I, 0.08163029498660102 + 0.*I, 0.02943613969239589 + 0.*I, 0.0059521646885940535 + 0.*I, 0.0007728432810105712 + 0.*I, 0.00007502207379772584 + 0.*I, 5.311854600620336*^-6 + 0.*I, 2.932192016968927*^-7 + 0.*I}
{0.1639388328185998 + 0.*I, 0.20026939449599993 + 0.*I, 0.010306275086202634 + 0.*I, 0.04038551870120255 + 0.*I, 0.11471236647839779 + 0.*I, 0.07018934828300073 + 0.*I, 0.08163029498660102 + 0.*I, 0.02943613969239589 + 0.*I, 0.0059521646885940535 + 0.*I, 0.0007728432810105712 + 0.*I, 0.00007502207379772584 + 0.*I, 5.311854600620336*^-6 + 0.*I, 2.932192016968927*^-7 + 0.*I}
{0.1639388328185998 + 0.*I, 0.20026939449599993 + 0.*I, 0.010306275086202634 + 0.*I, 0.04038551870120255 + 0.*I, 0.11471236647839779 + 0.*I, 0.07018934828300073 + 0.*I, 0.08163029498660102 + 0.*I, 0.02943613969239589 + 0.*I, 0.0059521646885940535 + 0.*I, 0.0007728432810105712 + 0.*I, 0.00007502207379772584 + 0.*I, 5.311854600620336*^-6 + 0.*I, 2.932192016968927*^-7 + 0.*I}
{0.1639388328185998 + 0.*I, 0.20026939449599993 + 0.*I, 0.010306275086202634 + 0.*I, 0.04038551870120255 + 0.*I, 0.11471236647839779 + 0.*I, 0.07018934828300073 + 0.*I, 0.08163029498660102 + 0.*I, 0.02943613969239589 + 0.*I, 0.0059521646885940535 + 0.*I, 0.0007728432810105712 + 0.*I, 0.00007502207379772584 + 0.*I, 5.311854600620336*^-6 + 0.*I, 2.932192016968927*^-7 + 0.*I}
{0.1639388328185998 + 0.*I, 0.20026939449599993 + 0.*I, 0.010306275086202634 + 0.*I, 0.04038551870120255 + 0.*I, 0.11471236647839779 + 0.*I, 0.07018934828300073 + 0.*I, 0.08163029498660102 + 0.*I, 0.02943613969239589 + 0.*I, 0.0059521646885940535 + 0.*I, 0.0007728432810105712 + 0.*I, 0.00007502207379772584 + 0.*I, 5.311854600620336*^-6 + 0.*I, 2.932192016968927*^-7 + 0.*I}
{0.1639388328185998 + 0.*I, 0.20026939449599993 + 0.*I, 0.010306275086202634 + 0.*I, 0.04038551870120255 + 0.*I, 0.11471236647839779 + 0.*I, 0.07018934828300073 + 0.*I, 0.08163029498660102 + 0.*I, 0.02943613969239589 + 0.*I, 0.0059521646885940535 + 0.*I, 0.0007728432810105712 + 0.*I, 0.00007502207379772584 + 0.*I, 5.311854600620336*^-6 + 0.*I, 2.932192016968927*^-7 + 0.*I}
{0.1639388328185998 + 0.*I, 0.20026939449599993 + 0.*I, 0.010306275086202634 + 0.*I, 0.04038551870120255 + 0.*I, 0.11471236647839779 + 0.*I, 0.07018934828300073 + 0.*I, 0.08163029498660102 + 0.*I, 0.02943613969239589 + 0.*I, 0.0059521646885940535 + 0.*I, 0.0007728432810105712 + 0.*I, 0.00007502207379772584 + 0.*I, 5.311854600620336*^-6 + 0.*I, 2.932192016968927*^-7 + 0.*I}
{0.1639388328185998 + 0.*I, 0.20026939449599993 + 0.*I, 0.010306275086202634 + 0.*I, 0.04038551870120255 + 0.*I, 0.11471236647839779 + 0.*I, 0.07018934828300073 + 0.*I, 0.08163029498660102 + 0.*I, 0.02943613969239589 + 0.*I, 0.0059521646885940535 + 0.*I, 0.0007728432810105712 + 0.*I, 0.00007502207379772584 + 0.*I, 5.311854600620336*^-6 + 0.*I, 2.932192016968927*^-7 + 0.*I}
{0.1639388328185998 + 0.*I, 0.20026939449599993 + 0.*I, 0.010306275086202634 + 0.*I, 0.04038551870120255 + 0.*I, 0.11471236647839779 + 0.*I, 0.07018934828300073 + 0.*I, 0.08163029498660102 + 0.*I, 0.02943613969239589 + 0.*I, 0.0059521646885940535 + 0.*I, 0.0007728432810105712 + 0.*I, 0.00007502207379772584 + 0.*I, 5.311854600620336*^-6 + 0.*I, 2.932192016968927*^-7 + 0.*I}
{0.1617645718505978 + 0.*I, 0.19533755168019698 + 0.*I, 0.00578820643479805 + 0.*I, 0.036243838682814555 + 0.*I, 0.11703365595838733 + 0.*I, 0.06777289616359816 + 0.*I, 0.0823557753940163 + 0.*I, 0.03012696042759 + 0.*I, 0.006184587587987345 + 0.*I, 0.0008117642168015138 + 0.*I, 0.00007951053879740046 + 0.*I, 5.713824796638179*^-6 + 0.*I, 3.171442108929059*^-7 + 0.*I}
{0.1617645718505978 + 0.*I, 0.19533755168019698 + 0.*I, 0.00578820643479805 + 0.*I, 0.036243838682814555 + 0.*I, 0.11703365595838733 + 0.*I, 0.06777289616359816 + 0.*I, 0.0823557753940163 + 0.*I, 0.03012696042759 + 0.*I, 0.006184587587987345 + 0.*I, 0.0008117642168015138 + 0.*I, 0.00007951053879740046 + 0.*I, 5.713824796638179*^-6 + 0.*I, 3.171442108929059*^-7 + 0.*I}
{0.1617645718505978 + 0.*I, 0.19533755168019698 + 0.*I, 0.00578820643479805 + 0.*I, 0.036243838682814555 + 0.*I, 0.11703365595838733 + 0.*I, 0.06777289616359816 + 0.*I, 0.0823557753940163 + 0.*I, 0.03012696042759 + 0.*I, 0.006184587587987345 + 0.*I, 0.0008117642168015138 + 0.*I, 0.00007951053879740046 + 0.*I, 5.713824796638179*^-6 + 0.*I, 3.171442108929059*^-7 + 0.*I}
{0.1617645718505978 + 0.*I, 0.19533755168019698 + 0.*I, 0.00578820643479805 + 0.*I, 0.036243838682814555 + 0.*I, 0.11703365595838733 + 0.*I, 0.06777289616359816 + 0.*I, 0.0823557753940163 + 0.*I, 0.03012696042759 + 0.*I, 0.006184587587987345 + 0.*I, 0.0008117642168015138 + 0.*I, 0.00007951053879740046 + 0.*I, 5.713824796638179*^-6 + 0.*I, 3.171442108929059*^-7 + 0.*I}
{0.1617645718505978 + 0.*I, 0.19533755168019698 + 0.*I, 0.00578820643479805 + 0.*I, 0.036243838682814555 + 0.*I, 0.11703365595838733 + 0.*I, 0.06777289616359816 + 0.*I, 0.0823557753940163 + 0.*I, 0.03012696042759 + 0.*I, 0.006184587587987345 + 0.*I, 0.0008117642168015138 + 0.*I, 0.00007951053879740046 + 0.*I, 5.713824796638179*^-6 + 0.*I, 3.171442108929059*^-7 + 0.*I}
{0.1617645718505978 + 0.*I, 0.19533755168019698 + 0.*I, 0.00578820643479805 + 0.*I, 0.036243838682814555 + 0.*I, 0.11703365595838733 + 0.*I, 0.06777289616359816 + 0.*I, 0.0823557753940163 + 0.*I, 0.03012696042759 + 0.*I, 0.006184587587987345 + 0.*I, 0.0008117642168015138 + 0.*I, 0.00007951053879740046 + 0.*I, 5.713824796638179*^-6 + 0.*I, 3.171442108929059*^-7 + 0.*I}
{0.1617645718505978 + 0.*I, 0.19533755168019698 + 0.*I, 0.00578820643479805 + 0.*I, 0.036243838682814555 + 0.*I, 0.11703365595838733 + 0.*I, 0.06777289616359816 + 0.*I, 0.0823557753940163 + 0.*I, 0.03012696042759 + 0.*I, 0.006184587587987345 + 0.*I, 0.0008117642168015138 + 0.*I, 0.00007951053879740046 + 0.*I, 5.713824796638179*^-6 + 0.*I, 3.171442108929059*^-7 + 0.*I}
{0.1617645718505978 + 0.*I, 0.19533755168019698 + 0.*I, 0.00578820643479805 + 0.*I, 0.036243838682814555 + 0.*I, 0.11703365595838733 + 0.*I, 0.06777289616359816 + 0.*I, 0.0823557753940163 + 0.*I, 0.03012696042759 + 0.*I, 0.006184587587987345 + 0.*I, 0.0008117642168015138 + 0.*I, 0.00007951053879740046 + 0.*I, 5.713824796638179*^-6 + 0.*I, 3.171442108929059*^-7 + 0.*I}
{0.1617645718505978 + 0.*I, 0.19533755168019698 + 0.*I, 0.00578820643479805 + 0.*I, 0.036243838682814555 + 0.*I, 0.11703365595838733 + 0.*I, 0.06777289616359816 + 0.*I, 0.0823557753940163 + 0.*I, 0.03012696042759 + 0.*I, 0.006184587587987345 + 0.*I, 0.0008117642168015138 + 0.*I, 0.00007951053879740046 + 0.*I, 5.713824796638179*^-6 + 0.*I, 3.171442108929059*^-7 + 0.*I}
{0.1617645718505978 + 0.*I, 0.19533755168019698 + 0.*I, 0.00578820643479805 + 0.*I, 0.036243838682814555 + 0.*I, 0.11703365595838733 + 0.*I, 0.06777289616359816 + 0.*I, 0.0823557753940163 + 0.*I, 0.03012696042759 + 0.*I, 0.006184587587987345 + 0.*I, 0.0008117642168015138 + 0.*I, 0.00007951053879740046 + 0.*I, 5.713824796638179*^-6 + 0.*I, 3.171442108929059*^-7 + 0.*I}
{0.15955076699538662 + 0.*I, 0.19024449905080676 + 0.*I, 0.0012069941955905605 + 0.*I, 0.03216103980001606 + 0.*I, 0.11923676788239135 + 0.*I, 0.0652894918148128 + 0.*I, 0.08305771312659971 + 0.*I, 0.030826277184003995 + 0.*I, 0.0064225459357913905 + 0.*I, 0.0008525941987969077 + 0.*I, 0.00008421992920282229 + 0.*I, 6.142954395160772*^-6 + 0.*I, 3.430145972815879*^-7 + 0.*I}
{0.15955076699538662 + 0.*I, 0.19024449905080676 + 0.*I, 0.0012069941955905605 + 0.*I, 0.03216103980001606 + 0.*I, 0.11923676788239135 + 0.*I, 0.0652894918148128 + 0.*I, 0.08305771312659971 + 0.*I, 0.030826277184003995 + 0.*I, 0.0064225459357913905 + 0.*I, 0.0008525941987969077 + 0.*I, 0.00008421992920282229 + 0.*I, 6.142954395160772*^-6 + 0.*I, 3.430145972815879*^-7 + 0.*I}
{0.15955076699538662 + 0.*I, 0.19024449905080676 + 0.*I, 0.0012069941955905605 + 0.*I, 0.03216103980001606 + 0.*I, 0.11923676788239135 + 0.*I, 0.0652894918148128 + 0.*I, 0.08305771312659971 + 0.*I, 0.030826277184003995 + 0.*I, 0.0064225459357913905 + 0.*I, 0.0008525941987969077 + 0.*I, 0.00008421992920282229 + 0.*I, 6.142954395160772*^-6 + 0.*I, 3.430145972815879*^-7 + 0.*I}
{0.15955076699538662 + 0.*I, 0.19024449905080676 + 0.*I, 0.0012069941955905605 + 0.*I, 0.03216103980001606 + 0.*I, 0.11923676788239135 + 0.*I, 0.0652894918148128 + 0.*I, 0.08305771312659971 + 0.*I, 0.030826277184003995 + 0.*I, 0.0064225459357913905 + 0.*I, 0.0008525941987969077 + 0.*I, 0.00008421992920282229 + 0.*I, 6.142954395160772*^-6 + 0.*I, 3.430145972815879*^-7 + 0.*I}
{0.15955076699538662 + 0.*I, 0.19024449905080676 + 0.*I, 0.0012069941955905605 + 0.*I, 0.03216103980001606 + 0.*I, 0.11923676788239135 + 0.*I, 0.0652894918148128 + 0.*I, 0.08305771312659971 + 0.*I, 0.030826277184003995 + 0.*I, 0.0064225459357913905 + 0.*I, 0.0008525941987969077 + 0.*I, 0.00008421992920282229 + 0.*I, 6.142954395160772*^-6 + 0.*I, 3.430145972815879*^-7 + 0.*I}
{0.15955076699538662 + 0.*I, 0.19024449905080676 + 0.*I, 0.0012069941955905605 + 0.*I, 0.03216103980001606 + 0.*I, 0.11923676788239135 + 0.*I, 0.0652894918148128 + 0.*I, 0.08305771312659971 + 0.*I, 0.030826277184003995 + 0.*I, 0.0064225459357913905 + 0.*I, 0.0008525941987969077 + 0.*I, 0.00008421992920282229 + 0.*I, 6.142954395160772*^-6 + 0.*I, 3.430145972815879*^-7 + 0.*I}
