{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.3248955470670349 + 0.*I, 0.24628629844727498 + 0.*I, 0.259101748049118 + 0.*I, 0.22886091944058792 + 0.*I, 0.09598522682697308 + 0.*I, 0.012066593197614937 + 0.*I, 0.0007675823027869509 + 0.*I, 0.00002987116726804739 + 0.*I, 7.884350370357396*^-7 + 0.*I, 1.5077547987907277*^-8 + 0.*I, 2.1881607636942133*^-10 + 0.*I, 2.518096842152317*^-12 + 0.*I, 4.9960036108132044*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I}
{0.323545361185553 + 0.*I, 0.2514130097994519 + 0.*I, 0.264921852019944 + 0.*I, 0.225107939697447 + 0.*I, 0.098383815555926 + 0.*I, 0.012701257347466076 + 0.*I, 0.0008273506766069971 + 0.*I, 0.00003293382450397786 + 0.*I, 8.886754200299052*^-7 + 0.*I, 1.736833499244028*^-8 + 0.*I, 2.575479829403093*^-10 + 0.*I, 3.022027073029676*^-12 + 0.*I, 5.095923683029468*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I}
{0.321980457877664 + 0.*I, 0.25605249565895494 + 0.*I, 0.2702812713360479 + 0.*I, 0.22114845040061792 + 0.*I, 0.10077387107135193 + 0.*I, 0.013358714021936 + 0.*I, 0.0008909092455140487 + 0.*I, 0.00003626824229496783 + 0.*I, 1.0002913689577395*^-6 + 0.*I, 1.9975689991014178*^-8 + 0.*I, 3.0260305372564744*^-10 + 0.*I, 3.622990796259273*^-12 + 0.*I, 6.006306563222097*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I}
{0.320201662168839 + 0.*I, 0.26020507594644304 + 0.*I, 0.27518079339908097 + 0.*I, 0.21698612698379302 + 0.*I, 0.10315252067085201 + 0.*I, 0.014039251486137936 + 0.*I, 0.0009584381009269948 + 0.*I, 0.00003989466440901257 + 0.*I, 1.1244173270252844*^-6 + 0.*I, 2.2939020904999552*^-8 + 0.*I, 3.549139870884232*^-10 + 0.*I, 4.335976022673549*^-12 + 0.*I, 6.794564910705958*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I}
{0.31821002790235403 + 0.*I, 0.26387161035253504 + 0.*I, 0.27962172952465686 + 0.*I, 0.21262491300384997 + 0.*I, 0.10551685106461793 + 0.*I, 0.01474313714042108 + 0.*I, 0.0010301223241900859 + 0.*I, 0.00004383453385803371 + 0.*I, 1.2622849470123043*^-6 + 0.*I, 2.6302110045506307*^-8 + 0.*I, 4.1556103003159706*^-10 + 0.*I, 5.18207698974038*^-12 + 0.*I, 8.104628079763641*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I}
{0.31600683622892195 + 0.*I, 0.26705349487838004 + 0.*I, 0.28360591033206006 + 0.*I, 0.20806901484178206 + 0.*I, 0.10786391210900692 + 0.*I, 0.015470616414263947 + 0.*I, 0.0011061519396239337 + 0.*I, 0.000048110542763990516 + 0.*I, 1.415229925028072*^-6 + 0.*I, 3.011352001092149*^-8 + 0.*I, 4.857459989793255*^-10 + 0.*I, 6.172951039218333*^-12 + 0.*I, 8.704148513061227*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I}
{0.31359359383700197 + 0.*I, 0.269752657759198 + 0.*I, 0.287135680513687 + 0.*I, 0.203322896044002 + 0.*I, 0.11019072063939293 + 0.*I, 0.016221911668123035 + 0.*I, 0.0011867218564890478 + 0.*I, 0.00005274668304000584 + 0.*I, 1.5846993339785342*^-6 + 0.*I, 3.442707297018898*^-8 + 0.*I, 5.668499003519399*^-10 + 0.*I, 7.343903263290485*^-12 + 0.*I, 9.703349235223867*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I}
{0.31097203092644793 + 0.*I, 0.27197155477736196 + 0.*I, 0.29021389299272393 + 0.*I, 0.19839127131199494 + 0.*I, 0.11249426439673593 + 0.*I, 0.016997221105247925 + 0.*I, 0.0012720317994600048 + 0.*I, 0.00005776829782200288 + 0.*I, 1.7722592340341235*^-6 + 0.*I, 3.930233805071736*^-8 + 0.*I, 6.604389257702792*^-10 + 0.*I, 8.734013512423642*^-12 + 0.*I, 1.1801670751765414*^-13 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I}
{0.30814409892836897 + 0.*I, 0.27371316397246404 + 0.*I, 0.29284390247828995 + 0.*I, 0.193279100148913 + 0.*I, 0.11477150604238495 + 0.*I, 0.017796717695710007 + 0.*I, 0.0013622862273129364 + 0.*I, 0.00006320213357602356 + 0.*I, 1.979602721080553*^-6 + 0.*I, 4.480513193794166*^-8 + 0.*I, 7.682540159592576*^-10 + 0.*I, 1.0358935931265021*^-11 + 0.*I, 1.3800072196090696*^-13 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I}
{0.305111967974402 + 0.*I, 0.274980979756553 + 0.*I, 0.295029558428058 + 0.*I, 0.187991580172164 + 0.*I, 0.11701938725536096 + 0.*I, 0.018620548114837928 + 0.*I, 0.0014576942396460346 + 0.*I, 0.00006907639289499555 + 0.*I, 2.2085584490127985*^-6 + 0.*I, 5.1008152923692756*^-8 + 0.*I, 8.922770300401338*^-10 + 0.*I, 1.2266965221385816*^-11 + 0.*I, 1.609823385706477*^-13 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I}
{0.3018780241189669 + 0.*I, 0.27577900644322406 + 0.*I, 0.29677519742913105 + 0.*I, 0.18253414010140598 + 0.*I, 0.11923483290613801 + 0.*I, 0.019468831698159047 + 0.*I, 0.001558469471195978 + 0.*I, 0.0000754207877929902 + 0.*I, 2.4610994979745726*^-6 + 0.*I, 5.7991565993731336*^-8 + 0.*I, 1.0347419587830586*^-9 + 0.*I, 1.4504952794425208*^-11 + 0.*I, 1.9007018181582677*^-13 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I}
{0.29844486631826195 + 0.*I, 0.27611175120021086 + 0.*I, 0.2980856350086189 + 0.*I, 0.17691243243194396 + 0.*I, 0.12141475530090605 + 0.*I, 0.020341659415137988 + 0.*I, 0.0016648299736159442 + 0.*I, 0.00008226659347898568 + 0.*I, 2.739352709002496*^-6 + 0.*I, 6.58436739575663*^-8 + 0.*I, 1.1981530212423761*^-9 + 0.*I, 1.71199721066273*^-11 + 0.*I, 2.2104540420286864*^-13 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I}
{0.29481530317003396 + 0.*I, 0.27598421643561794 + 0.*I, 0.298966156886063 + 0.*I, 0.17113232580386192 + 0.*I, 0.123556058490055 + 0.*I, 0.021239092863876038 + 0.*I, 0.00177699808445797 + 0.*I, 0.00008964670257005647 + 0.*I, 3.0456085130525774*^-6 + 0.*I, 7.466166196401501*^-8 + 0.*I, 1.3853289626553078*^-9 + 0.*I, 2.017397360276618*^-11 + 0.*I, 2.59015031645049*^-13 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I}
