t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13,Cxx_1_14,Cxx_1_15
0.72,-0.003393694987749614,0.9995740913237948,-0.981779182421854,-0.014080058238172839,-0.00022799350599993565,4.728863030004082e-06,8.913700732575414e-06,1.577322100605391e-05,3.6674193903095398e-06,-1.1628229109748173e-05,-7.457455664522383e-06,-5.1032302090196074e-05,0.001494826006131697,-0.0011380863825758945,-0.0003117511742131325,3.152746625634251e-05
0.73,-0.00397454609031787,0.9999053286058822,-0.9798734829751392,-0.01574984239512208,-0.0002342065723122868,-5.918182355251281e-06,-5.106855193223042e-07,-5.894833352473178e-07,1.6532762837796061e-06,1.4855851067920381e-05,1.2851218442596832e-05,-1.3193040333887157e-05,0.001490929358827834,-0.0011805972581413037,-0.0002757517890253601,-2.5980825945863886e-05
0.74,-0.004492456176098654,0.9999968377134012,-0.9778377661123051,-0.017385010159472948,-0.00022124221715800725,-1.057731878036398e-05,-6.740439068297216e-06,-1.1573558711499557e-05,5.892887524181498e-06,1.4966406187904647e-05,1.3529145421774854e-05,-2.8759354761101518e-05,0.001375546104098228,-0.0011963599432880116,-0.00012289205377061588,2.9423219021804375e-05
0.75,-0.0047944078648038575,0.9999918838444491,-0.9758003266323682,-0.019063986671506872,-0.00020930420656300368,-2.1267551299471513e-06,5.934719235193512e-06,6.6777735802758635e-06,5.5397156264306614e-06,-6.552751628783032e-06,-1.7228945238806706e-05,-3.669771456976884e-05,0.0012754417061709138,-0.0011788410818491992,-7.218541584686324e-05,-1.9580020011853664e-05
0.76,-0.005012707532223853,0.9999824439485198,-0.9739961894565561,-0.020730563001479907,-0.0002083911403425497,5.959308529075377e-06,1.143999001616304e-05,1.4677655686821944e-05,2.9083847792668593e-06,3.4329847579872216e-06,7.42999374401046e-06,-3.121290497156131e-05,0.0011419817567519322,-0.0011328928935807597,6.482532947023334e-05,1.7411957371358568e-05
0.77,-0.004971930821982603,0.9999959063199587,-0.9723039091742682,-0.022392504535789923,-0.00021249280158489405,-6.194672711622683e-06,-6.057842377486192e-06,-3.6397863588115593e-06,6.208025884444062e-06,1.5696333770930104e-05,2.6208891595850322e-05,-4.181805260180301e-05,0.0009298530521312277,-0.0010538123418720319,0.00014107674786439754,-5.190258276041582e-06
0.78,-0.004827372937330276,0.9999884077721934,-0.9708984395754207,-0.02402920436985577,-0.0001762555703782179,-1.3088757865586335e-05,-7.80788027840906e-06,-7.884292352358137e-06,6.8290357880299545e-06,1.7810803864632893e-06,-2.001540818245785e-05,-1.875444448695262e-05,0.0007734154359488065,-0.0009488405878644848,0.00024148598530263857,-8.547873603585547e-07
0.79,-0.004457956149599526,0.9998538208240841,-0.9694582953635733,-0.0256362035453191,-0.00019754269214481215,9.45469816289804e-06,1.3545979276772743e-05,1.1143247004448062e-05,2.220720525185349e-06,-5.253041597454849e-07,-6.028767010212224e-06,-6.276065609490608e-05,0.0005062122367332327,-0.0008141114844919233,0.0003456200343538874,1.2066406886179076e-05
0.8,-0.00397110010854573,0.9994401692070631,-0.968037240283254,-0.027212854192290283,-0.00017596637836270884,4.58566745841632e-06,7.156559861224571e-06,1.2287012636991862e-05,4.369198961896165e-06,9.926789275551545e-06,3.4033839293710205e-05,-1.65996497735188e-05,0.00028407782265273476,-0.0006588444460358146,0.00039887991509309634,-1.946466552248116e-05
0.81,-0.003361568213493281,0.9985679220583947,-0.9662770416472443,-0.0286484474466977,-0.00016108312559171,-2.0211710924866733e-05,-1.5917915305148356e-05,-6.919930775395322e-06,8.471427090588068e-06,3.6013572520046666e-06,-1.4415747606362495e-05,-2.8743927222241172e-05,3.311695807529241e-05,-0.0004794216680079483,0.00051984667394913,2.5699824157864037e-05
0.8200000000000001,-0.0026504532661202895,0.9970611304323136,-0.9640907314633024,-0.030111226734822513,-0.0001796086690385168,3.574826895245964e-06,-9.387554643358609e-08,-4.552959886751362e-06,2.81263655327324e-06,-2.085611564978107e-07,-2.0793505940461254e-05,-6.355800960543279e-05,-0.00026135389683645815,-0.00028488811089002336,0.0005267223565301668,-3.182662782227896e-05
0.8300000000000001,-0.00196286482630105,0.9947812388571718,-0.9612827451338888,-0.031307037123298076,-0.00013159505418579298,1.3997528855225205e-05,1.8074534074680182e-05,1.4352036142029068e-05,-2.7184865737661656e-07,7.123742692557999e-06,3.2647494174364855e-05,9.630254709291908e-06,-0.00048154728535725055,-7.357181977335481e-05,0.0006394266138150528,2.992633361044439e-05
0.84,-0.0012392209073072147,0.9916273471898108,-0.957668736858501,-0.032478406460776155,-0.00016840442886380258,-1.921448923701552e-05,-8.112561486389724e-06,7.661591894025932e-06,6.890781255125544e-06,5.137791947718018e-07,-3.916259697214763e-06,-4.9731325100707546e-05,-0.0007870929832026752,0.00014968829069832157,0.0006103815139564678,-3.2799075034770087e-05
0.85,-0.0006912388085092425,0.9876120398753221,-0.9533509222885848,-0.03342293683928187,-0.00014133102610881798,-5.985435552677276e-06,-1.6966450274616407e-05,-1.0641050900622728e-05,6.113820653144697e-06,-3.666279855249477e-06,-3.0027572927235346e-05,-2.6506012002588952e-05,-0.0010122349392512053,0.00038142214265501906,0.0006809497638483042,2.1902282710414833e-05
0.86,-0.00021555790711788592,0.9827801742692575,-0.9481496873142721,-0.03414412906080633,-0.00011546851979440942,1.528273795875501e-05,1.3657740586536793e-05,1.0355406313000692e-07,-3.05159912508679e-06,7.565823374744429e-06,2.2685993257637316e-05,1.9004588405480138e-06,-0.0012547361641436355,0.0006241531460457611,0.0006316397634818505,-2.106621891789784e-05
0.87,-2.4713799455788887e-05,0.977336528468423,-0.9424635583047077,-0.03473598487988219,-0.00017024163814860493,-1.2556669372054685e-05,7.641479273429175e-06,1.57027468973836e-05,3.6786092560969763e-07,5.920948636106704e-07,5.752959340105113e-06,-3.8227934568813016e-05,-0.0015014873157001563,0.0008679611433164425,0.0006287415536574414,3.584964090891374e-06
0.88,-1.5008271351785174e-05,0.9714845679146017,-0.9362386495400449,-0.03498777978216089,-0.00011112939286037071,-1.173074391799811e-05,-2.1519076650405866e-05,-1.3459251047009957e-08,7.821045166722662e-06,-1.1434577847940774e-05,-3.055239312793612e-05,1.3869087622242482e-06,-0.0016654187242926,0.001121689608421128,0.0005730219308586471,-6.587680868863632e-07
0.89,-0.0003092935311645728,0.9655632607639617,-0.9300274397099798,-0.03508416399369835,-0.00012817498956557705,7.782706218983915e-06,-2.337765207194309e-06,-1.2223771776453951e-05,-2.5625694805020416e-07,4.50965640269585e-06,8.905293482130983e-06,-1.6268368218691487e-05,-0.001893959534099654,0.0013717448168039936,0.00048167522567660326,-1.818119315738498e-05
0.9,-0.0008349784577656449,0.9598842631304612,-0.9239815365839286,-0.03487687708288928,-0.00015645749284881605,-6.737647004484426e-06,1.6157793855803293e-05,6.78869734974108e-06,-6.34645099151232e-06,6.48929476440574e-06,1.0146828526430562e-05,3.690692121166572e-06,-0.00202359659045262,0.0016280175578964051,0.0004246661437825039,1.9756952227334423e-05
0.91,-0.0015713501608427827,0.9547914055151921,-0.9185909091931972,-0.03443963324140187,-0.00012193861549614216,-9.879212704594353e-06,-1.2054432406649607e-05,1.2955731756914002e-05,3.4473351441799416e-06,-1.6323336011592193e-05,-2.3569009036772393e-05,-1.1764774270950351e-05,-0.0021770107948398676,0.0018786232115723112,0.0002558805519242424,-3.409229073858544e-05
0.92,-0.0024918684117001544,0.950610392659496,-0.9142027619903709,-0.033761267288612395,-0.00013713276788618334,-3.2958283959494405e-06,-1.583866171603332e-05,-8.71943406527409e-06,4.930325078034148e-06,-5.4137746921811836e-06,-3.075970005844697e-06,1.5016292743141868e-06,-0.002314000411777206,0.002128431378636997,0.00019134438886905802,3.057262898728541e-05
0.93,-0.0034401821687662926,0.947558578768424,-0.911056960610119,-0.0328244059113921,-0.00015847721174730434,-7.006840843759576e-06,1.1963187652452856e-05,-8.497954192887569e-06,-6.867625236467445e-06,1.287913051090106e-05,8.033538728330347e-06,2.1419671083433567e-05,-0.0023810536751941724,0.0023714267724632976,-1.868890555428715e-05,-3.663072922632793e-05
0.9400000000000001,-0.004438259534187694,0.9458735211958063,-0.9095879380997427,-0.031712129104507825,-0.0001566648569759077,-1.927940433882336e-06,8.957371927797997e-07,1.2840402536157258e-05,-4.830958824281195e-06,-1.2300719346547417e-05,-1.262986356675988e-05,-2.7643345195671465e-05,-0.0025155130465716047,0.002604677201943517,-0.0001040634656800099,2.6090826208385876e-05
0.9500000000000001,-0.005260067919046818,0.9455771839747626,-0.9097117644466017,-0.03033068563353375,-0.00013560398210799018,-1.1082331598410988e-05,-1.821928831105546e-05,5.295622645618003e-06,5.6749866146621475e-06,-1.8138796305411375e-05,-9.481239452518997e-06,4.043599030911782e-05,-0.0025432526473230244,0.0028280902958705556,-0.00030612288792941644,-2.39370143494122e-05
0.96,-0.005968055746993967,0.946744114282723,-0.9117794739475026,-0.028842957407548997,-0.00019496794667173134,-1.431458482850645e-05,1.817742637827413e-06,-1.36565632566088e-05,-8.922263514121731e-07,1.2806118765251728e-05,8.010373724054443e-07,-3.0477515873816863e-06,-0.0026280620004145994,0.003032763359709728,-0.0004225370385169125,7.92341965041854e-06
0.97,-0.0063603729394833275,0.9492149671081229,-0.9154475945519326,-0.027138701767978696,-0.00017358148035176435,7.159456598848646e-06,7.694211825864938e-06,7.55379560568592e-08,-9.613724444967886e-06,6.942048602631701e-09,-1.4171253354955393e-06,-2.967091695865731e-06,-0.0026726069211626124,0.0032210027355928372,-0.0005726769023592648,-1.1905041764348478e-06
0.98,-0.006519018351779704,0.952877807291921,-0.9208206010450569,-0.02531709990910097,-0.00015211800896081096,-1.0961818916632726e-05,-1.2122562127819814e-05,1.4216365698260791e-05,-4.040330402188541e-07,-2.58902474195577e-05,-8.932605904260482e-06,4.3226673024837625e-05,-0.0026793589867606105,0.0033822645613658386,-0.0007164109697134768,-1.5515340200028538e-05
0.99,-0.0063471706227531954,0.9574644843061234,-0.9274543869930262,-0.02343082988664355,-0.00023050581124900438,-2.5371209063318467e-05,-5.052998260146602e-06,-3.9421989133647806e-06,4.835285557364122e-06,3.4246604601329e-06,-9.002715702061126e-06,-1.7342567185524294e-05,-0.0027457254234737605,0.0035173764796557483,-0.0007909591248672632,2.186912323859369e-05
1.0,-0.005913344003005722,0.9627120353660484,-0.9351261763979334,-0.021388046168870023,-0.00017172825376998713,1.168037673160427e-05,7.6094293354200815e-06,-1.1671678016245135e-05,-6.054868355392928e-06,1.403689514545281e-05,6.933584482948785e-06,3.0399220912746827e-05,-0.0027003377138352103,0.0036175285854335437,-0.000939828638465201,-3.31491186250088e-05
