t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14,mx_15
0.5,-0.9967304122007774,0.164813664996038,-0.1733817400614512,-0.9948331174023429,-0.9996876841242667,-0.9999524288143946,-0.9999613287210907,-0.9999531210293138,-0.999964301231015,-0.999973173475453,-0.9999386245071313,-0.9994509393707116,-0.9891295079221837,0.9680104653652961,-0.9792700278864828,-0.9998920606675792
0.51,-0.9960211207852159,0.18136043221675016,-0.18951855679526855,-0.9959789057303563,-0.9997507340051368,-0.9999432520240624,-0.9999447562564934,-0.9999626355234459,-0.9999647382979671,-0.9999667683752805,-0.9999567444379872,-0.999517164344579,-0.991604282561761,0.9684655437570506,-0.9772968453055282,-0.9999616515469553
0.52,-0.9953832395546919,0.19623740499371045,-0.20400774616221953,-0.9969504338542555,-0.9997212052717871,-0.9999404425944585,-0.9999660684028715,-0.9999710351097177,-0.9999580945506517,-0.9999418573846377,-0.9999190035474668,-0.9995469260725832,-0.9938105626113869,0.9688690296535583,-0.9754257335026553,-0.9999022185218753
0.53,-0.994908734682603,0.2090411350651818,-0.2164054609587369,-0.997822316956818,-0.999745421791023,-0.9999601212086376,-0.9999746818282437,-0.9999600905896362,-0.9999606727008739,-0.9999598148145239,-0.9999328195163478,-0.9995426024387958,-0.995661457796727,0.9692441210700519,-0.9739206033670167,-0.9999279747777151
0.54,-0.9946616436931888,0.2194190660705429,-0.22632760574222913,-0.9985436200613036,-0.9997916637260409,-0.9999471592057078,-0.9999456723750788,-0.9999527917493842,-0.9999649876476957,-0.9999748693098282,-0.9999608273026596,-0.999625065166957,-0.9972618296042236,0.969614097188937,-0.972708315939659,-0.9999234117952136
0.55,-0.994590484756874,0.2271859195659499,-0.233542758793877,-0.9990970016548031,-0.9997461661177107,-0.9999330541148058,-0.9999502471796957,-0.9999654479057121,-0.9999605936281962,-0.9999510352577834,-0.9999245249545965,-0.9995880210314737,-0.9984453132111447,0.9699929293289333,-0.9718294243815511,-0.9998960813705657
0.56,-0.9948224218657349,0.23199834861928204,-0.2377461173990291,-0.999532412632147,-0.9997936928126834,-0.9999589540612188,-0.9999810766238563,-0.9999710457131454,-0.9999591761910382,-0.9999484214970012,-0.9999271960483875,-0.9996153462150239,-0.9993170545826215,0.970391247543624,-0.9714096775115774,-0.9999474909062533
0.5700000000000001,-0.9951874892080657,0.23387232748701897,-0.23891395670236182,-0.9998215046483733,-0.9997860677291834,-0.9999564326393184,-0.9999611326161151,-0.9999562803329628,-0.9999639924268829,-0.999971502637322,-0.9999598759066949,-0.9996472034689496,-0.9998144380485977,0.9708119898454786,-0.9712633747172064,-0.9998790206108217
0.58,-0.9958175903309989,0.23255188795861914,-0.23689957001410838,-0.9999062030334036,-0.9997729355412298,-0.9999323678656292,-0.999936385815546,-0.9999530992125217,-0.9999625195305714,-0.9999630954599111,-0.9999320842021587,-0.9995998458202698,-0.9998987311038703,0.9712501715781814,-0.9716682584370996,-0.9999648844890935
0.59,-0.9964986157715564,0.22820395877256647,-0.23184086181161478,-0.9999315827015532,-0.9998034319701983,-0.9999490640234544,-0.9999701319973208,-0.9999697646878791,-0.9999585808715131,-0.9999464473570697,-0.9999246740369364,-0.9996360506210976,-0.9996710218989,0.9716967845667741,-0.972293516529944,-0.9998830304770139
0.6,-0.9973053006556908,0.22075691101377773,-0.22381914079947007,-0.9997088211511655,-0.9997660721026701,-0.999961928694239,-0.999981389223192,-0.9999693734788273,-0.9999624675218456,-0.9999616517279988,-0.9999546075928637,-0.9996092585809326,-0.9989935703860592,0.9721314408562682,-0.9734558346329184,-0.9999682047770693
0.61,-0.9980715009416964,0.2104712384656434,-0.21307776795731195,-0.999383670795753,-0.999787825355557,-0.9999419516600367,-0.9999395782898416,-0.9999513396904688,-0.9999645589089996,-0.9999690513385769,-0.9999385018128552,-0.9996010650809172,-0.9979995029996284,0.9725335125040404,-0.97481014770394,-0.9999053515050463
0.62,-0.9987764045428539,0.19753495624837314,-0.19995008971128242,-0.9989054908849457,-0.9997799831998782,-0.9999382471166028,-0.9999466809041386,-0.9999562738971547,-0.9999591770334518,-0.9999524677688925,-0.9999267818742003,-0.9995905795730693,-0.9966260273860654,0.9728705626881194,-0.9765794032071592,-0.9999557682438249
0.63,-0.9993718042701886,0.18225843346033266,-0.18474744865802423,-0.9982168137335888,-0.9997549937516927,-0.9999569450203057,-0.9999878831967441,-0.9999744451179255,-0.9999595994435405,-0.9999538635029811,-0.999948095195827,-0.9995693951040857,-0.9948818618173916,0.973112088019846,-0.97853215040673,-0.999936428490106
0.64,-0.9997431792185602,0.16510450563913154,-0.1680088086193206,-0.9974431898519239,-0.9997698858761939,-0.9999573737528816,-0.9999615543823811,-0.9999642581740453,-0.9999654703662108,-0.9999669568820018,-0.999941591071654,-0.9995726273296959,-0.9928656758573412,0.973219579516342,-0.9806992683244135,-0.9999330202011781
0.65,-0.9999780098271136,0.14641379933064794,-0.15010752236496908,-0.996443876625147,-0.9997604154496408,-0.9999359247333965,-0.9999300309920767,-0.999947653705365,-0.9999624107770048,-0.999959494278194,-0.9999327980104972,-0.9995236212925922,-0.9904727617763618,0.9731561425080875,-0.9830383104182678,-0.9999645661704619
0.66,-0.9999100776798603,0.12686113184621653,-0.13167819321081792,-0.9953576784784507,-0.9997393246248408,-0.9999424462261275,-0.9999713429821724,-0.999963239587904,-0.9999571895591037,-0.9999523747993444,-0.999943987946038,-0.9995481227497616,-0.9878590747141747,0.9728842266872926,-0.9853639031108793,-0.9999106654675618
0.67,-0.9997215121438972,0.10681750812937238,-0.11316538971117113,-0.9940660027869493,-0.9997367669687917,-0.9999693901728552,-0.9999853513054002,-0.9999763716669028,-0.9999626838880943,-0.9999616329013229,-0.9999411760099525,-0.9995154127452448,-0.984965301387194,0.9723663031706079,-0.9878181840572683,-0.9999806095846714
0.68,-0.9992604772541072,0.08704196663952386,-0.09516708935146488,-0.9927064190882181,-0.9997606079934405,-0.9999460739272544,-0.9999366160701568,-0.999956134607065,-0.9999663480864621,-0.9999623853834347,-0.9999400489152419,-0.9994921122490853,-0.9818433065562011,0.9715719024318796,-0.9900593819060838,-0.9998998000473377
