t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13,Cxx_1_14,Cxx_1_15
2.8000000000000003,0.21546622656492465,0.998197744152673,0.0508386954318922,0.11038106896826076,0.1285549140062568,0.13994980264616963,0.12367282847212467,0.10311419307647313,0.11927057709103354,0.11277488013023912,0.11120447277646184,0.09049163557533839,0.054683511970899004,0.07547912109234287,0.08338508262853563,0.08291893246924345
2.9000000000000004,0.21038100929904482,0.9968561449760756,0.07680041657861196,0.10638786053868293,0.1312699370060812,0.14417684251533508,0.1336098641411523,0.10149790345277429,0.12126904116207968,0.11403081425264086,0.1100302123101049,0.0997826957598637,0.06090839362388299,0.09462201765040695,0.07811110271431485,0.10151500732692476
3.0,0.20177766464105848,0.9933773716968798,0.09929543281298686,0.1049932310873714,0.13485172294269476,0.14698966393271182,0.14273839497968513,0.10318113400014704,0.12396410904294947,0.11978832149691271,0.10878157549656899,0.11032161452867814,0.06980266382921745,0.10809566968542962,0.0687599956367113,0.11523034766993163
3.1,0.19043576632799025,0.9867504139903134,0.11527394555973501,0.10864801690072151,0.13765004204864273,0.14818044780519612,0.14920189084613455,0.10736832767629303,0.1255172358486245,0.1276259829330231,0.10478477419534296,0.11892857650134943,0.07825761936824983,0.11394610954301466,0.05871615496954885,0.12123374748363701
3.2,0.17720297296733456,0.9768704236261606,0.12369244512880927,0.11625963102089812,0.13656253077923847,0.14623482302331098,0.1515175331136299,0.11176221777311515,0.1239611761211018,0.13290231354322085,0.09684200033302559,0.12339105150900348,0.08458013076522164,0.11495016326815126,0.05001856767431438,0.1193346512134664
3.3000000000000003,0.1628110659656046,0.9651966160910759,0.12572887646976544,0.12410197141591432,0.1297065851955491,0.14023603920377775,0.14998049633178054,0.11491918909940912,0.11948845645714001,0.13252149215252879,0.08733898633055871,0.12376287020315,0.08935838761275804,0.11448651189247476,0.04365199417937349,0.11190779854804361
3.4000000000000004,0.14789664538635167,0.954441937700969,0.12409239022195144,0.12815930960904945,0.1182292914750274,0.13115041791172408,0.14650674022600874,0.11691806623262203,0.11447280043290307,0.12687236682409878,0.08058362740612073,0.121412238444146,0.09382629437536254,0.11318069019255994,0.04110644710387176,0.10292021600593829
3.5,0.13324584585604538,0.9474550009709247,0.12172388034159004,0.12647639104209193,0.1058285711087799,0.12156063370463674,0.14340815932194678,0.11879724418134044,0.11158641430889107,0.11899377302280673,0.07948107216534486,0.11758785143375006,0.09841521205972298,0.1093944804935676,0.04487541261213558,0.096618672055518
3.6,0.12007264185609003,0.9459507422562947,0.12037168944811447,0.12023839832587127,0.0965708553680303,0.11441488034371047,0.14240875660325789,0.12212590736973879,0.11229364040211501,0.11258362946908992,0.08412888710223618,0.11324663720710597,0.10255462885736008,0.1020545200858773,0.05649187526820975,0.09589604938364132
3.7,0.10994011461190464,0.9498205951671188,0.12004438500311325,0.11318081305132964,0.09283094803483201,0.11157885773442233,0.1440709879719963,0.12824267381806378,0.11650955028009839,0.11016622413310975,0.09274377873767686,0.1093205178362657,0.10463587890008226,0.09240884391135257,0.07359092094202196,0.10077739800137257
3.8000000000000003,0.10421796519613728,0.9573999469624461,0.11994276615445573,0.10965097677162253,0.09439314196187293,0.11260977840919928,0.14724612799050463,0.13682497832412452,0.1226141401338099,0.11170911708740743,0.10274872134841875,0.10632943260294866,0.10267365912497342,0.0835806098933254,0.08971125303697244,0.1084033605894903
3.9000000000000004,0.10358305416966666,0.9663815370066117,0.1198738350830852,0.11210141091555101,0.09867877645821432,0.11461742341550515,0.14923930973731353,0.14537520312721383,0.12790657984554568,0.11466151748626398,0.11131438213544653,0.10423093306615844,0.0966142067315507,0.07913258201209326,0.09802863914915971,0.11491561848401306
4.0,0.10803560274684963,0.9747112822200874,0.1206990770461639,0.11950271360224696,0.10201136473218628,0.11393087787777598,0.1473561450504704,0.1506073965362851,0.13000478904843069,0.11584682968355203,0.11599563089816435,0.10295688624249985,0.08980274861142117,0.0813758786613146,0.09593831180288043,0.11764459719694073
4.1000000000000005,0.11723930849136986,0.9810855012093919,0.12373055073559544,0.1281154254572895,0.10169877077418557,0.1086256137911184,0.1407583493117084,0.1504673434726705,0.12829048812806748,0.11354984336590263,0.11535461561956864,0.10259778345046591,0.08691584411186512,0.09005081386860855,0.08723784922562798,0.11608195757375413
4.2,0.13072172933881906,0.9850323168740298,0.13002689028063935,0.13430533155247534,0.09786390161741135,0.09993449449620137,0.13105947325408093,0.14530420777493597,0.12418030513032234,0.10825487693525979,0.10935881173601975,0.10301265533152679,0.09014134828338313,0.10261882688581317,0.0805598084075848,0.11172027490834587
4.3,0.14783583573876505,0.9866803888038004,0.1401291389038541,0.13708171247899203,0.09359813674120838,0.09161902806991008,0.12152168898516037,0.1378917876082757,0.12027647723847756,0.10221342758606206,0.09975936200552277,0.10385469249203849,0.09749171134189447,0.11587753521586126,0.0837022684365833,0.10725217063674654
4.4,0.1676836124572766,0.9864287592839629,0.15400717429747854,0.13817559194208354,0.0930857761638027,0.08798580931947807,0.11564793544871226,0.1322320584907753,0.11898357583783253,0.09830696832379876,0.09012032430934123,0.10536070191483381,0.10465018471731438,0.12724764598643196,0.09664658233657952,0.10515713936474357
4.5,0.1891284281091531,0.9847891099475925,0.17099152520210936,0.13985140251438752,0.0989265754699519,0.09172892836948865,0.11568432572002325,0.1312705978747787,0.12112470772279545,0.09844303859500012,0.08478145266789137,0.10880893907030127,0.10831320039538675,0.13528877403865222,0.11015511665054398,0.10620764895034802
4.6000000000000005,0.2108376829537082,0.9824203169726828,0.18985189369133834,0.1427497646356417,0.11047563456890734,0.10252555571934405,0.12141908784329283,0.13484423368042928,0.12536945067324118,0.10236271575497172,0.08674512618055943,0.11542790742307296,0.10789563552130726,0.13972669191772863,0.113284050576829,0.10909153598367478
4.7,0.23129885013514595,0.9801203983803914,0.20921417007642476,0.14578851268374554,0.12417804504940251,0.11712557530748419,0.13003815935982768,0.1396488769762492,0.12893409569983996,0.10777584862484854,0.09561360991072086,0.12436070132265455,0.10457769849547778,0.14060260041614583,0.10303462055653835,0.11146637042846082
4.800000000000001,0.24890879384386666,0.978616013023438,0.22806196215453317,0.1478175783740546,0.13544387417026624,0.1311106965646327,0.13753452719664916,0.14159238368488122,0.1291785869061954,0.11178202050126453,0.10735685257782862,0.13202291017615658,0.09974271314264987,0.13723737310061748,0.08660675765871048,0.11151219298108438
4.9,0.26224444755296833,0.9782219219311721,0.24570478028982431,0.14893969031989115,0.1409394486587354,0.14129720733657788,0.14091088434656965,0.1387157938164449,0.12526957304007683,0.11274340730521767,0.11671243828182133,0.13425694721284767,0.09485811332514561,0.1291358856891883,0.07509624376823577,0.10898892424884968
5.0,0.27042235025805805,0.9786258133601229,0.26116073767001247,0.1502964831131263,0.14033380500148196,0.14727744857034406,0.13975013157448676,0.13229155227536887,0.11892142904329371,0.11141617737911624,0.12053138136081823,0.12977346295696918,0.09186246501815694,0.11850270625587205,0.0753267736909972,0.10534552462972036
5.1000000000000005,0.2733282728824643,0.9790271656063514,0.2728041984824828,0.15303643170900577,0.1365244342119345,0.1511667134259757,0.1362174548894454,0.12550883267368818,0.11351062154529219,0.11043925653437951,0.11924758997514745,0.12169738254032551,0.09226274931646936,0.11051472453973231,0.08615113098074527,0.1028466264001956
5.2,0.2715713144411418,0.9785366110018651,0.27886170357372964,0.15755302458571097,0.13377186017837955,0.1555278179676454,0.13348029769893738,0.12121233358741268,0.11195310753810465,0.11249105253898985,0.11566314337556276,0.11551715700039744,0.0958041496116005,0.1095336110569964,0.1006114709511681,0.10317101486865937
5.300000000000001,0.2661661624247793,0.9765197741563877,0.2783233918700418,0.16342375966349443,0.13491401389915592,0.16099804033507864,0.13378702238099907,0.12056624121070583,0.11503553041809378,0.1185737335925009,0.11275500872440496,0.11513219186890095,0.10082599033642127,0.11515227382139678,0.11126864760862645,0.10638249318262862
5.4,0.2581063525599643,0.9727681240771748,0.27155021663201784,0.16994452619121986,0.13991767837179706,0.16593920259978992,0.13765557407786444,0.12323579022497352,0.1215591804600859,0.12763579086747234,0.1121683032832495,0.12037655108574924,0.1060420216106217,0.12268964157709344,0.11471719447920964,0.11096694400468195
5.5,0.2480977941086917,0.9676107877014676,0.2603114910111758,0.17656140367134626,0.14659482241330377,0.16829891718865703,0.14397318920119187,0.12805839743775027,0.1295438331596843,0.13735130873028245,0.11375001796130679,0.12771002610610238,0.1114571406180325,0.12723596284505345,0.11263702265866121,0.11476073815606486
5.6000000000000005,0.23661973649108609,0.9619782218047261,0.24736488271889154,0.18249260050956945,0.15228581477753145,0.16728823393989473,0.1501142358980105,0.13323119528185884,0.13698433501143573,0.14518409365020138,0.11610566043392911,0.13314453267607676,0.11747804258011448,0.12657110502897415,0.10940110328694601,0.11599372450587339
5.7,0.22419085987271212,0.9572551055741988,0.23575869597168378,0.18613068486064366,0.15520627409671509,0.16332921767198194,0.1527313219843721,0.13660571453939702,0.14212828541395958,0.14945879931307177,0.11790270201521963,0.13515058002665317,0.12365010279922015,0.12075243131919372,0.10839435546989998,0.11387823051514871
5.800000000000001,0.21152319462154492,0.9548145491719531,0.2279378816228364,0.1855585757824333,0.1551018816119766,0.15728876031039857,0.14996109830550183,0.1367214888231255,0.1437734212722398,0.15012817727105052,0.11871476243194881,0.13521801572328562,0.12854721053372262,0.11051150246990009,0.10973009819260829,0.10861720103921395
5.9,0.19939357622469303,0.955410264906461,0.22478594096574583,0.17998491972057348,0.15301109874871469,0.15022449325303794,0.14313691220054528,0.1333993144247796,0.14124874645556695,0.1483126267261417,0.11848332993085603,0.13559320780527387,0.13071471386859776,0.09716790999510906,0.11080259746005514,0.10097337577182404
6.0,0.1883934493425846,0.9588302891833813,0.22511487769189223,0.17046580812975673,0.1501082153779293,0.14332836682134814,0.13576874156048743,0.12708502252474022,0.13423206253416275,0.14493108200525326,0.1166806177824331,0.13676105286303483,0.12955987160757976,0.08375971337974586,0.1087961534934855,0.09192178304519129
6.1000000000000005,0.17881504734320952,0.964048603456395,0.2262509735619745,0.15937061889607812,0.1467917301344237,0.13758824809880824,0.1309714394692807,0.11856112137638375,0.1234218561189207,0.14015844119386206,0.11278289859254308,0.13734613047456526,0.1254706407008944,0.07485022735642591,0.10286091563308825,0.08287572122709844
6.2,0.1707303532454821,0.9697247479188433,0.22557829216905068,0.14941860767367535,0.14324296455931831,0.13358455152033716,0.12991521584537785,0.10988314139571478,0.11165358215329127,0.13400455116612434,0.10751174466167224,0.1358506969280228,0.11938351918164897,0.07392791776803415,0.09432760052550387,0.07594695509872823
6.300000000000001,0.16416083004336957,0.9747165401114009,0.22189191892888857,0.1426769019501421,0.14052904811930161,0.13162297983181176,0.13180780463356614,0.10448567805457806,0.1034434022809814,0.12678197963919488,0.10302178314823235,0.1319474488166995,0.11233911599581176,0.0807065149154492,0.08526068601756881,0.07327437902412748
6.4,0.15923445787295346,0.9783566226093368,0.21561063313860138,0.13965542297000114,0.1404584084931703,0.13179529947319524,0.13478797017352137,0.10519697865738462,0.10242157964268263,0.11919016203472482,0.1016792139927194,0.1264322484542103,0.10537036521770263,0.09142206668267502,0.07727786828752037,0.07577682074949019
6.5,0.15623003834173083,0.9804498690453538,0.20811759867277427,0.13927356365918286,0.1443239570281675,0.1339379005180456,0.1372322377803416,0.11209538639206543,0.10880348489697222,0.11242528578706044,0.10465558458187735,0.12048546413348625,0.09976623754783304,0.10197936420323601,0.07171440513715108,0.0826407731688405
6.6000000000000005,0.15544318725965472,0.9811235680834024,0.20108052470903212,0.13998552954102794,0.15190279537500878,0.13777269895191835,0.13859823811613803,0.12246881055590106,0.11930817701201517,0.10797868775805959,0.1114883099970633,0.11514183815354967,0.09714169617276228,0.11058363487054168,0.06966764676150933,0.09189183863865177
6.7,0.1569643992788146,0.9806927969423613,0.19606906624569678,0.14108776328065858,0.16131520467769442,0.14311304791677218,0.13934699970277414,0.13283585765379266,0.129684167530295,0.10687307810934368,0.12085226847589733,0.11132272457323614,0.09887412112139353,0.11765747111168909,0.0710362214213082,0.10136444836237214
6.800000000000001,0.16056696316600347,0.9796078877067903,0.1942529838139859,0.1430832967092422,0.16967562589983176,0.1496718870447013,0.14032508204397715,0.1410723558212237,0.13749725184885722,0.10880192251801421,0.13155595183205343,0.10984428639319617,0.10545195135788057,0.12424400315061288,0.07454808864212713,0.10956788415029711
6.9,0.16576692562015932,0.9784384476417601,0.1960172699363423,0.14674528787479935,0.17420219740721643,0.15631627648747531,0.14181878089891825,0.146691425272708,0.14257684206419238,0.11166662470530002,0.1423001651459663,0.11065130337270929,0.11596990659036657,0.13057268964128502,0.07964168782609554,0.11608534044830547
7.0,0.17195049992278938,0.9777948595601265,0.20062651305603446,0.15157132411122048,0.17322552740427427,0.1606494372146112,0.1427946856877298,0.14956523182103496,0.14524210265632248,0.11213209692116242,0.15067451401486148,0.11207096283332274,0.12747238765153948,0.1351981057283769,0.08742701330885176,0.12107246323766051
7.1000000000000005,0.17849368303025082,0.9781266663518687,0.20627533558143385,0.15534708039971082,0.16684433339134047,0.16009654984084037,0.14150238127455894,0.14933839694014436,0.1449535197809125,0.10769770147820559,0.15375186088455775,0.11181249046823338,0.1353877865297532,0.13553917508832433,0.09876321226072439,0.12425476629255101
7.2,0.18488392149664193,0.9794827503577148,0.2107443470438568,0.15585434475531462,0.15704268152967188,0.1539859601097744,0.1373706374430787,0.14641105531344017,0.14111249716842583,0.09919269025342714,0.15060327243610108,0.10932944709661566,0.1363321263487764,0.13019999998866058,0.1116832948814874,0.12458408133829364
7.300000000000001,0.190824578710952,0.9814469637384855,0.2123682150197132,0.15311349921226863,0.14674305685635886,0.14444833964010906,0.13215331208553227,0.1426316251581583,0.13475471559604324,0.09119576826379946,0.14367360706079496,0.10668203241346046,0.1309072213524652,0.12068575142209703,0.12151127405275389,0.12093246273527607
7.4,0.19623587739304024,0.9833561827507331,0.21065037621341323,0.14962558458388528,0.1382115252882346,0.13508313951915418,0.1288749388382406,0.14023100979108497,0.1288217158271828,0.08931624210442418,0.13691464797802486,0.10650672800333494,0.1230838944730709,0.11020581327273198,0.12404258185015551,0.1130840763016757
7.5,0.20109233122093437,0.984631933618797,0.2061833024188001,0.14850705698493805,0.13242501201859427,0.12884716690021994,0.12964513873231776,0.14025767929376065,0.12653060087797272,0.09641519505173575,0.1326836993499455,0.10941367405779251,0.11697142105169911,0.10123025065757259,0.11897008146430449,0.10226050110531827
7.6000000000000005,0.205193493775381,0.984977945314011,0.20017193397234045,0.15150138454017223,0.12983367030338386,0.1269461399972359,0.1343771663422366,0.14220356407708576,0.12924827651831214,0.11077969687433595,0.13060946842718865,0.11370544854296499,0.11455479534061683,0.09490593597812579,0.11036443729079137,0.09089040821467967
7.7,0.20806350117510056,0.9843991221566916,0.1940397401149344,0.15825795148972513,0.13099219734705755,0.12897230882652164,0.1411507714559107,0.14460199234275573,0.13546855837030466,0.1272535623243611,0.12896073941712322,0.11739532919163706,0.11592267131251566,0.09223722918717916,0.10366770247415755,0.08170411792031895
7.800000000000001,0.20906795670057238,0.9831593112980901,0.18921539564690668,0.16681535977328715,0.1359333585485133,0.1335731155976611,0.1474241081083315,0.14569609542840942,0.14164912643396915,0.1400602557085909,0.12664186220327384,0.1202010112049117,0.120499868287815,0.09444999435398199,0.10184177170203676,0.07659457291541594
7.9,0.20767714339469368,0.9817282501649843,0.18684598221749682,0.17460882114564413,0.14322537947345063,0.1389972317589904,0.15112305590716538,0.14412773537820683,0.1444040667403888,0.1454092751852018,0.12395528285478823,0.12366073195040345,0.12733355260504453,0.10173899043925297,0.10393836138895095,0.07592961866884522
8.0,0.20375028262252773,0.9806535385304771,0.18735253255916556,0.1795134679921314,0.1503414590600122,0.14347549909943383,0.15145406564171868,0.13980800039042768,0.14257289875485027,0.1427698283091081,0.12183144795058903,0.12948314402138475,0.13435012974850533,0.11228595142389064,0.10678912313966853,0.07875083789780285
8.1,0.1977061257093441,0.9803456594267094,0.19014283264284096,0.18062988177834932,0.15518186586961374,0.1457309056407832,0.1493772067203178,0.13438258047033844,0.13776542690819366,0.13458966611908413,0.12064914221505203,0.1375674904465458,0.138209033542806,0.12278641747245553,0.10751525998439102,0.08352175270156008
8.200000000000001,0.1904553610930903,0.9809055893251158,0.1937907402384275,0.17828984894100303,0.156950949931102,0.14536599711008835,0.14710150830159419,0.13039900602403298,0.13299449515545997,0.12472031213794381,0.11986438071761274,0.14520470577364292,0.13575079929955636,0.12959612376808957,0.1045905377367958,0.08862516366304884
8.3,0.1830934990083586,0.9821128631218673,0.19661306901737205,0.17318499145153893,0.1557923200216486,0.1427149060545431,0.14658343105587307,0.1293310466620594,0.13047237694752933,0.11654914096109717,0.11876197776061911,0.14841696183517422,0.12608687620140918,0.12980296218114926,0.09793456849032366,0.09256693650561484
8.4,0.176510963753914,0.9835509717548009,0.19732248455789939,0.1656853653837638,0.1523751415013078,0.13845440951238644,0.14820240686640826,0.1301830317817232,0.1303556103481713,0.11201251109112634,0.11757390299683845,0.14491896743555369,0.11175161312064152,0.12266178764333688,0.08949361672262712,0.0946316792304913
8.5,0.1711258518870236,0.9847815289578487,0.19544734856652227,0.15625386970672914,0.14784923781679254,0.13338663125311195,0.15063579244771386,0.1303820168913102,0.13119990553351318,0.11152717283425102,0.11762707707425879,0.13619766805868538,0.0981388922767271,0.11075491254323871,0.08334080904161478,0.0957466245518459
8.6,0.16684672734956812,0.9854860636958362,0.19137255504517323,0.14631101072651465,0.14349905187825746,0.12841321656932256,0.15194838555639753,0.12842288955336434,0.13146375031455565,0.1143174007669723,0.12008412350166894,0.1264865488535187,0.09117317844589735,0.09909346282001485,0.08331181724625021,0.09814110587063343
8.700000000000001,0.16325686272387704,0.9855186426840107,0.18607772810918088,0.1384307577474707,0.14035818670988207,0.12472751232229257,0.15120774870001744,0.12568052817109848,0.13091764305853698,0.119115854323274,0.12464253275113915,0.11959301469850986,0.09415046515739112,0.092408250535366,0.08972102786688577,0.10364424948527863
8.8,0.15991346866431777,0.9848820502419984,0.18079438709746173,0.13559096486608416,0.13935022126417854,0.12394068198441291,0.14948526983839022,0.1255572703659378,0.13088189093899127,0.12492729841065955,0.12973822522490552,0.11667548523600871,0.1058705917064768,0.09293334548237431,0.09915386062158492,0.11231198203671727
8.9,0.15658625597129328,0.9836989031330932,0.1767462203320108,0.13973237947311645,0.14129011301544994,0.12733423690806853,0.14916384411180014,0.1307347347388241,0.13293874774108377,0.13111250700979069,0.13392886291552117,0.11653217097658397,0.12148579971601167,0.09966304321570858,0.10763074561089518,0.12252141577550374
