t,C_0_0,C_0_1,C_0_2,C_0_3,C_0_4,C_0_5,C_0_6,C_0_7,C_0_8,C_0_9,C_0_10,C_0_11,C_0_12,C_0_13,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13,C_2_0,C_2_1,C_2_2,C_2_3,C_2_4,C_2_5,C_2_6,C_2_7,C_2_8,C_2_9,C_2_10,C_2_11,C_2_12,C_2_13,C_3_0,C_3_1,C_3_2,C_3_3,C_3_4,C_3_5,C_3_6,C_3_7,C_3_8,C_3_9,C_3_10,C_3_11,C_3_12,C_3_13,C_4_0,C_4_1,C_4_2,C_4_3,C_4_4,C_4_5,C_4_6,C_4_7,C_4_8,C_4_9,C_4_10,C_4_11,C_4_12,C_4_13,C_5_0,C_5_1,C_5_2,C_5_3,C_5_4,C_5_5,C_5_6,C_5_7,C_5_8,C_5_9,C_5_10,C_5_11,C_5_12,C_5_13,C_6_0,C_6_1,C_6_2,C_6_3,C_6_4,C_6_5,C_6_6,C_6_7,C_6_8,C_6_9,C_6_10,C_6_11,C_6_12,C_6_13,C_7_0,C_7_1,C_7_2,C_7_3,C_7_4,C_7_5,C_7_6,C_7_7,C_7_8,C_7_9,C_7_10,C_7_11,C_7_12,C_7_13,C_8_0,C_8_1,C_8_2,C_8_3,C_8_4,C_8_5,C_8_6,C_8_7,C_8_8,C_8_9,C_8_10,C_8_11,C_8_12,C_8_13,C_9_0,C_9_1,C_9_2,C_9_3,C_9_4,C_9_5,C_9_6,C_9_7,C_9_8,C_9_9,C_9_10,C_9_11,C_9_12,C_9_13,C_10_0,C_10_1,C_10_2,C_10_3,C_10_4,C_10_5,C_10_6,C_10_7,C_10_8,C_10_9,C_10_10,C_10_11,C_10_12,C_10_13,C_11_0,C_11_1,C_11_2,C_11_3,C_11_4,C_11_5,C_11_6,C_11_7,C_11_8,C_11_9,C_11_10,C_11_11,C_11_12,C_11_13,C_12_0,C_12_1,C_12_2,C_12_3,C_12_4,C_12_5,C_12_6,C_12_7,C_12_8,C_12_9,C_12_10,C_12_11,C_12_12,C_12_13,C_13_0,C_13_1,C_13_2,C_13_3,C_13_4,C_13_5,C_13_6,C_13_7,C_13_8,C_13_9,C_13_10,C_13_11,C_13_12,C_13_13
21.0,0.0,0.29012065665943293,0.2334349456619827,0.06182088484052673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29012065665943293,0.0,0.7102446087355212,0.20512365096787344,0.0,0.0,0.03574122031503491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334349456619827,0.7102446087355212,0.0,0.20308250452517965,0.0,0.0,0.020453760180451443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06182088484052673,0.20512365096787344,0.20308250452517965,0.0,0.0,0.0,0.0,0.0,0.0071039235486947926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03034329044871143,0.00016865597958641912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10188143997525624,0.3067499592739897,0.06563436844415176,0.005878422927873301,0.0,0.03574122031503491,0.020453760180451443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09373500927490092,0.0,0.0,0.0,0.0,0.0,0.0071039235486947926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13062490074891056,0.026795872508005456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04487061726786669,0.21092507057154933,0.04404707011591959,0.0,0.0,0.0,0.0,0.0,0.0,0.10188143997525624,0.0,0.0,0.0,0.04487061726786669,0.0,0.47470761866447203,0.11884918375627906,0.004919935962824833,0.0,0.0,0.0,0.0,0.03034329044871143,0.3067499592739897,0.0,0.09373500927490092,0.13062490074891056,0.21092507057154933,0.47470761866447203,0.0,0.34444407371342395,0.06104369906901323,0.0,0.0,0.0,0.0,0.00016865597958641912,0.06563436844415176,0.0,0.0,0.026795872508005456,0.04404707011591959,0.11884918375627906,0.34444407371342395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005878422927873301,0.0,0.0,0.0,0.0,0.004919935962824833,0.06104369906901323,0.0,0.0
22.0,0.0,0.47120968768129784,0.0,0.02753855611274629,0.0,0.0,0.0,0.009686507530651004,0.0,0.0,0.0,0.0,0.0,0.0,0.47120968768129784,0.0,0.07025948816019408,0.17659914447864622,0.0,0.02314131379519592,0.06127556288173585,0.04530194123344365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07025948816019408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02753855611274629,0.17659914447864622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01360807884145739,0.012780720754569068,0.0,0.10473950095988273,0.02659112971737056,0.0,0.0,0.02314131379519592,0.0,0.0,0.0,0.0,0.0,0.0,0.003486039730755369,0.009026401778086696,0.001284408817080647,0.12480309194513228,0.06008269211805601,0.0,0.0,0.06127556288173585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06551094491854813,0.035609712129128945,0.0,0.009686507530651004,0.04530194123344365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034192695676824245,0.0,0.0,0.0,0.0,0.0,0.01360807884145739,0.003486039730755369,0.0,0.0,0.0,0.01161402548907017,0.0,0.15811314145256553,0.05296608761449653,0.0,0.0,0.0,0.0,0.0,0.012780720754569068,0.009026401778086696,0.0,0.0,0.01161402548907017,0.0,0.036983570992799704,0.2007858169728696,0.1182970890955937,0.004084297731611146,0.0,0.0,0.0,0.0,0.0,0.001284408817080647,0.0,0.0,0.0,0.036983570992799704,0.0,0.2759803842792245,0.20308237440576066,0.011727609376546414,0.0,0.0,0.0,0.0,0.10473950095988273,0.12480309194513228,0.06551094491854813,0.0,0.15811314145256553,0.2007858169728696,0.2759803842792245,0.0,0.5973110121878732,0.04598296937587009,0.0,0.0,0.0,0.0,0.02659112971737056,0.06008269211805601,0.035609712129128945,0.0034192695676824245,0.05296608761449653,0.1182970890955937,0.20308237440576066,0.5973110121878732,0.0,0.009450299189791107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004084297731611146,0.011727609376546414,0.04598296937587009,0.009450299189791107,0.0
23.0,0.0,0.33779232877752996,0.21116017052740976,0.06969816185520358,0.011110904050253695,0.038293665366450666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33779232877752996,0.0,0.6039936924386237,0.22925969016263353,0.0,0.09631239081391746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21116017052740976,0.6039936924386237,0.0,0.1557588459127868,0.0,0.05190165819840709,0.06934219034736606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06969816185520358,0.22925969016263353,0.1557588459127868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011110904050253695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003927428809417585,0.0,0.038293665366450666,0.09631239081391746,0.05190165819840709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028348180593859643,0.0,0.0,0.0,0.06934219034736606,0.0,0.0,0.0,0.0,0.0,0.0,0.022326947864690385,0.04368361847334978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013573348810807497,0.07836753785562538,0.0465535867891783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0450236476512228,0.10276520178177345,0.14346703236028838,0.00409649412166865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022326947864690385,0.013573348810807497,0.0450236476512228,0.0,0.2821448832994687,0.26873880749750123,0.05061613510830535,0.005427309951939215,0.0,0.0,0.0,0.0,0.0,0.0,0.04368361847334978,0.07836753785562538,0.10276520178177345,0.2821448832994687,0.0,0.6472773313289908,0.20081461570415338,0.040884892361229885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465535867891783,0.14346703236028838,0.26873880749750123,0.6472773313289908,0.0,0.1961452525213599,0.03545416220468326,0.0,0.0,0.0,0.0,0.0003927428809417585,0.0028348180593859643,0.0,0.0,0.00409649412166865,0.05061613510830535,0.20081461570415338,0.1961452525213599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005427309951939215,0.040884892361229885,0.03545416220468326,0.0,0.0
24.0,0.0,0.3683969771569046,0.03615973166395408,0.05926486867841933,0.012718580600968149,0.004348005596298115,0.006950547728173379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3683969771569046,0.0,0.2932586309732692,0.28012175531941413,0.07493220791760799,0.03613017813017304,0.06629295591058394,0.002069795680280248,0.0,0.0,0.0,0.0,0.0,0.0,0.03615973166395408,0.2932586309732692,0.0,0.03509198552049857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05926486867841933,0.28012175531941413,0.03509198552049857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012718580600968149,0.07493220791760799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004348005596298115,0.03613017813017304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026340674790985015,0.027125868929320403,0.0,0.006950547728173379,0.06629295591058394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002069795680280248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01867163801127786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016464689979770394,0.003704529764596228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18033832833820582,0.1949669196919218,0.1731534263152229,0.018950049361097062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18033832833820582,0.0,0.517795418956432,0.41255378018760824,0.05509118439707676,0.0,0.0,0.0,0.0,0.0,0.026340674790985015,0.0,0.0,0.016464689979770394,0.1949669196919218,0.517795418956432,0.0,0.4836094828399418,0.04138342175450792,0.0,0.0,0.0,0.0,0.0,0.027125868929320403,0.0,0.01867163801127786,0.003704529764596228,0.1731534263152229,0.41255378018760824,0.4836094828399418,0.0,0.02735416343117461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018950049361097062,0.05509118439707676,0.04138342175450792,0.02735416343117461,0.0
25.0,0.0,0.2079784723226177,0.14131752239389378,0.013897231299757956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079784723226177,0.0,0.7066624140039095,0.12628257563077527,0.0,0.0,0.0,0.0,0.0,0.020841917697369074,0.0,0.0,0.0,0.0,0.14131752239389378,0.7066624140039095,0.0,0.07092977126001843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013897231299757956,0.12628257563077527,0.07092977126001843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1231617028918362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040068944930266234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034712167180674484,0.1420139929863055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0971104527878992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12340266967563744,0.0,0.0,0.0,0.020841917697369074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00464527994021675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034712167180674484,0.0,0.0,0.0,0.0,0.30093274429154354,0.05378888646444637,0.0,0.0,0.0,0.0,0.0,0.1231617028918362,0.040068944930266234,0.1420139929863055,0.0971104527878992,0.12340266967563744,0.00464527994021675,0.30093274429154354,0.0,0.23860258954036348,0.04015754880902338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05378888646444637,0.23860258954036348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04015754880902338,0.0,0.0
26.0,0.0,0.1354567243496126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1354567243496126,0.0,0.2555499762191566,0.24588623718237856,0.10100978719983461,0.0,0.0,0.048846432629319085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2555499762191566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24588623718237856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10100978719983461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042616923455577126,0.04202050965220807,0.10117902436159297,0.0993324756084385,0.007557249905409109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02552105906894534,0.06356456806541103,0.04754147074475724,0.0,0.0,0.048846432629319085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03327339874324399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017947871262482276,0.0,0.08090712074723741,0.020077686406179376,0.0,0.0,0.0,0.0,0.0,0.0,0.042616923455577126,0.0,0.0,0.017947871262482276,0.0,0.24844038419071973,0.24220089075039092,0.18860685088995044,0.016122145492418118,0.0,0.0,0.0,0.0,0.0,0.04202050965220807,0.02552105906894534,0.0,0.0,0.24844038419071973,0.0,0.47910605041183707,0.3936086547567554,0.04454283626078485,0.0,0.0,0.0,0.0,0.0,0.10117902436159297,0.06356456806541103,0.0,0.08090712074723741,0.24220089075039092,0.47910605041183707,0.0,0.44782753176882517,0.026261133686848667,0.0,0.0,0.0,0.0,0.0,0.0993324756084385,0.04754147074475724,0.03327339874324399,0.020077686406179376,0.18860685088995044,0.3936086547567554,0.44782753176882517,0.0,0.016847563707674162,0.0,0.0,0.0,0.0,0.0,0.007557249905409109,0.0,0.0,0.0,0.016122145492418118,0.04454283626078485,0.026261133686848667,0.016847563707674162,0.0
27.0,0.0,0.015990684467179224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015990684467179224,0.0,0.5638084035783781,0.3103556133982356,0.11277608188191665,7.977472325781942e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638084035783781,0.0,0.12367578098965405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3103556133982356,0.12367578098965405,0.0,0.0,0.0,0.0,0.007062070375815164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11277608188191665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.977472325781942e-06,0.0,0.0,0.0,0.0,0.0,0.009206044656454769,0.0,0.0,0.03139154909768099,0.13127502254330042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019196368440019453,0.006242468392572899,0.0,0.0,0.0,0.0,0.0,0.007062070375815164,0.0,0.009206044656454769,0.0,0.0,0.0,0.0,0.01650830891447519,0.14428643779715689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09190342352071475,0.0962766931459288,0.20116251897449156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09190342352071475,0.0,0.21703128023619286,0.26231092015622176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03139154909768099,0.019196368440019453,0.01650830891447519,0.0962766931459288,0.21703128023619286,0.0,0.584787005187841,0.033107194556505876,0.0,0.0,0.0,0.0,0.0,0.0,0.13127502254330042,0.006242468392572899,0.14428643779715689,0.20116251897449156,0.26231092015622176,0.584787005187841,0.0,0.08607611024573936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033107194556505876,0.08607611024573936,0.0,0.021380590905901147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021380590905901147,0.0
28.0,0.0,0.14119872860483826,0.03135997117467618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14119872860483826,0.0,0.4613620703723975,0.19283887841581368,0.07849355703039629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03135997117467618,0.4613620703723975,0.0,0.04213129015083979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19283887841581368,0.04213129015083979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07849355703039629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046282437477150884,0.04392572026207451,0.12831508922374668,0.12720223893020444,0.004136366058043892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003928022857567347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03608663960460465,0.06600378414859405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392494795577215,0.02929972588829297,0.0,0.0,0.0,0.0,0.0,0.0,0.046282437477150884,0.0,0.0,0.0,0.0,0.05664250586283241,0.11833814252612956,0.08925151409575621,0.0,0.0,0.0,0.0,0.0,0.0,0.04392572026207451,0.0,0.0,0.0,0.05664250586283241,0.0,0.34547025006292564,0.2732990120918217,0.009355422743786757,0.0,0.0,0.0,0.0,0.0,0.12831508922374668,0.0,0.03608663960460465,0.07392494795577215,0.11833814252612956,0.34547025006292564,0.0,0.573080352261091,0.025393588914590703,0.0,0.0,0.0,0.0,0.0,0.12720223893020444,0.003928022857567347,0.06600378414859405,0.02929972588829297,0.08925151409575621,0.2732990120918217,0.573080352261091,0.0,0.009434723950541223,0.0,0.0,0.0,0.0,0.0,0.004136366058043892,0.0,0.0,0.0,0.0,0.009355422743786757,0.025393588914590703,0.009434723950541223,0.0
29.0,0.0,0.19697476139093537,0.09673713474659519,0.012314986136649208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19697476139093537,0.0,0.5941036715382497,0.11232289316412543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09673713474659519,0.5941036715382497,0.0,0.08036485857389172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012314986136649208,0.11232289316412543,0.08036485857389172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17533369850028413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016843713497822047,0.10250795019939986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00516029340163862,0.026005011648028986,0.1315293235977787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10314829495489478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481012909459125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00516029340163862,0.0,0.0,0.0,0.024223347734075917,0.12344729928080142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016843713497822047,0.026005011648028986,0.0,0.0,0.024223347734075917,0.0,0.4829630594837005,0.016481759645661134,0.0,0.0,0.0,0.0,0.0,0.17533369850028413,0.10250795019939986,0.1315293235977787,0.10314829495489478,0.1481012909459125,0.12344729928080142,0.4829630594837005,0.0,0.042983201188963864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016481759645661134,0.042983201188963864,0.0,0.02568480512084177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02568480512084177,0.0
30.0,0.0,0.32842976288950987,0.09760180151890517,0.06628782236724866,0.0017674140607266131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32842976288950987,0.0,0.3837341535622193,0.24737566861586383,0.041255347151765334,0.00693627637552879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09760180151890517,0.3837341535622193,0.0,0.03809379599948976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06628782236724866,0.24737566861586383,0.03809379599948976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017674140607266131,0.041255347151765334,0.0,0.0,0.0,0.00026874538638842985,0.0,0.0,0.0,0.0,0.0,0.0,0.05004039603476215,0.0,0.0,0.00693627637552879,0.0,0.0,0.00026874538638842985,0.0,0.0,0.0,0.0,0.0,0.0,0.022945059704957978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010531653034726418,0.0,0.0,0.012602880060089645,0.03218398627206491,0.028869725217241814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010531653034726418,0.0,0.0,0.005194314315043594,0.028655977560998983,0.06516406313172925,0.07690742124795899,0.0033097673967947758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07984312560813915,0.06788952258132529,0.15301214599107452,0.14029652328915496,0.0031445314994845517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005194314315043594,0.07984312560813915,0.0,0.21100567438389622,0.18931025069771318,0.1921043171788929,0.005636190194376493,0.0,0.0,0.0,0.0,0.0,0.0,0.012602880060089645,0.028655977560998983,0.06788952258132529,0.21100567438389622,0.0,0.40739668272253426,0.3688872313222447,0.027093924927680695,0.0,0.0,0.0,0.0,0.0,0.022945059704957978,0.03218398627206491,0.06516406313172925,0.15301214599107452,0.18931025069771318,0.40739668272253426,0.0,0.44992893054602134,0.012922019296034214,0.0,0.0,0.0,0.0,0.05004039603476215,0.0,0.028869725217241814,0.07690742124795899,0.14029652328915496,0.1921043171788929,0.3688872313222447,0.44992893054602134,0.0,0.01652479082289372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033097673967947758,0.0031445314994845517,0.005636190194376493,0.027093924927680695,0.012922019296034214,0.01652479082289372,0.0
31.0,0.0,0.3566915896738252,0.08166594038397634,0.10666610965435655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3566915896738252,0.0,0.3803365802801956,0.38560075256569687,0.0,0.048365124518956554,0.0676079315992475,0.012797271337524199,0.0,0.0,0.0,0.0,0.0,0.0,0.08166594038397634,0.3803365802801956,0.0,0.10124863598141738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10666610965435655,0.38560075256569687,0.10124863598141738,0.0,0.0,0.001900488425135044,0.01863356481124533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013791173763487647,0.0,0.0,0.0,0.01689986305238079,0.01819688512816911,0.0,0.0,0.0,0.0,0.048365124518956554,0.0,0.001900488425135044,0.0013791173763487647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676079315992475,0.0,0.01863356481124533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012797271337524199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045073752173457854,0.023319426152109496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004470441428119526,0.01570813478270272,0.07141626856430203,0.0,0.0,0.0,0.0,0.0,0.0,0.01689986305238079,0.0,0.0,0.0,0.004470441428119526,0.0,0.23118262134684933,0.2865025529482006,0.0,0.0,0.0,0.0,0.0,0.0,0.01819688512816911,0.0,0.0,0.045073752173457854,0.01570813478270272,0.23118262134684933,0.0,0.6850695994627434,0.03920441164176647,0.0036960486444476536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023319426152109496,0.07141626856430203,0.2865025529482006,0.6850695994627434,0.0,0.017917130527735074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03920441164176647,0.017917130527735074,0.0,0.025795998374262608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036960486444476536,0.0,0.025795998374262608,0.0
32.0,0.0,0.34707465698765444,0.15035819029032388,0.0,0.02417126716514956,0.00096933050976215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34707465698765444,0.0,0.5522327551329105,0.03662295787266829,0.035010131156759966,0.06647719979514766,0.061040100805291174,0.03528651950144547,0.0,0.0,0.0,0.0,0.0,0.0,0.15035819029032388,0.5522327551329105,0.0,0.005802528650033598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03662295787266829,0.005802528650033598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02417126716514956,0.035010131156759966,0.0,0.0,0.0,0.01650949764445367,0.005302516875988154,0.0,0.0,0.0,0.0,0.020522231748987145,0.0,0.0,0.00096933050976215,0.06647719979514766,0.0,0.0,0.01650949764445367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061040100805291174,0.0,0.0,0.005302516875988154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03528651950144547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508941943198406,0.023799645747749162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06526435510520093,0.03802693409043621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02226819900420309,0.05078770375429875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929987958179327,0.05389535428079491,0.0,0.0,0.0,0.0,0.0,0.020522231748987145,0.0,0.0,0.03508941943198406,0.06526435510520093,0.02226819900420309,0.0929987958179327,0.0,0.7115232975635405,0.07666062336078598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023799645747749162,0.03802693409043621,0.05078770375429875,0.05389535428079491,0.7115232975635405,0.0,0.04590904885976469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07666062336078598,0.04590904885976469,0.0
