t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14
0.68,0.2177150996199102,,2.802994330592763,0.3662237281281454,0.06554458996151125,0.03159816400620733,0.011257346993421718,0.0051454280819141435,0.001995888028656818,0.007465089473169572,0.01820064187649924,0.0023715097887872247,0.004496190231201766,0.004869011275633712,0.004866843201115603
0.6900000000000001,0.20655500622994116,,2.7622261076240857,0.31872978763792503,0.051083450722528984,0.02520792388965,0.008506370215849521,0.0018873310042325986,0.00440360218410035,0.011349493653193123,0.019847879206070996,0.006545594122422965,0.0017676076722115837,0.001431927875661191,0.0014364996009502559
0.7000000000000001,0.1959849615525751,,2.705686736462585,0.27043218578338646,0.03879995665498587,0.028841149777071924,0.017034106294410552,0.00977793609891453,0.012292473367516564,0.015983849263635923,0.021517863389229633,0.011946779236374624,0.00982296114894172,0.009529323277280623,0.009530680999406033
0.71,0.18627093276095372,,2.6336684746773074,0.22243995392301552,0.027800049473924924,0.033407771664338906,0.02701987835802789,0.019701174688648123,0.021735191360274343,0.021304833050175786,0.023161443872099948,0.01853529601333903,0.019598540851287528,0.01935601903477205,0.019351769987689952
0.72,0.17767090969513183,,2.5466424818234166,0.17581496955038395,0.05057597720576177,0.03896653298313084,0.03833259993313251,0.03135489503295051,0.03261386888554842,0.027234812134631674,0.02473202132860398,0.026244527697976316,0.03097628283186472,0.030791434983007692,0.030785106377952915
0.73,0.1704444298977026,,2.4452313975599056,0.13157915992875016,0.08312804144467442,0.04559163994218899,0.05083995587861748,0.04449199927087035,0.04479555472214966,0.03368384130178779,0.026185267549774554,0.035011372292081976,0.04383074339333192,0.04370375464168214,0.0437014204058903
0.74,0.16487391365383702,,2.3301799165888024,0.10260264080440057,0.11568449215711135,0.06325655950020527,0.06442688448582028,0.05898692316934094,0.05815233471753069,0.04056725149881638,0.027484527403239173,0.04478316118270586,0.05805467004226596,0.057983925718352626,0.05798795566284894
0.75,0.16125706417777885,,2.2023858936712575,0.16513178974953976,0.14759167793820122,0.0852967256676879,0.07897212990354292,0.07469592537371181,0.0725414782775174,0.047805329601790535,0.028603299460004804,0.05549321637919188,0.07353039024043166,0.07351758559647738,0.07352400229089258
0.76,0.15987800841856722,,2.0629334008769464,0.22485893032398835,0.1782183129786368,0.10817125997870296,0.0943314671649544,0.09144042849227453,0.08778871728158474,0.05530760241757527,0.02952114065615112,0.06705239865847432,0.09010035215219483,0.09014705607118476,0.09014950589119504
0.77,0.16099876595839702,,1.9130581824884043,0.2808218791241679,0.20699304610572442,0.1314756976096434,0.11036231376914592,0.10903221539446104,0.10371332815219676,0.06297531657165409,0.030221210600167157,0.07936723799682176,0.10758381740129569,0.10768479888143714,0.10768121128967446
0.78,0.16487408228376704,,1.754095584832239,0.33221190149608326,0.23344479172213106,0.15482953638525832,0.12694454695011909,0.12729530957699495,0.12015335022387891,0.07072266738089875,0.030694523349330684,0.09234445807953355,0.12580333473059058,0.125948738142919,0.12594365442520022
0.79,0.1717493381935705,,1.5874893345120131,0.37837113079251583,0.2571992702686216,0.17786645796573927,0.14556437120167168,0.14604668331250426,0.13694699775616725,0.07849097267437341,0.030942407953602216,0.1058751864087697,0.1445793592485455,0.14476493742796812,0.14476484424561087
0.8,0.1818284180983973,,1.4148248224155444,0.4187742955481981,0.2779647823262787,0.20022396406107096,0.16663371455159312,0.16507753513585757,0.15390718869162456,0.08620432556289342,0.030971037051744123,0.11983796785455039,0.1637197426662283,0.16395070458039007,0.16395713411453194
