t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13,Cxx_1_14
0.81,-0.0002273429740055899,0.9663913764947006,-0.9365900279441927,-0.025779744883229205,-0.0032979822698789574,-0.00043495893156159093,-5.8332591052895344e-05,-0.0008610265317460786,-0.007782926291282299,-0.016851531471460304,0.032489572039441646,-0.006675858205717922,-0.0002711006289953799,5.939895020984354e-06,1.4965982908510256e-06
0.8200000000000001,-4.6437487967954105e-05,0.9589265238891893,-0.9314937068648733,-0.02367102312057015,-0.003221294002924563,-0.00044468812044787254,-6.11818239912576e-05,-0.0009250130935364864,-0.008118203403026686,-0.016935966697111407,0.033293287574050416,-0.007020752138149483,-0.0002686221216371687,-6.796300394906751e-06,-7.136880214753116e-06
0.8300000000000001,-0.00012716910477880705,0.9508024810982593,-0.9254265788767356,-0.021598810714387323,-0.003142430261995205,-0.0004539542812793118,-6.332565175015681e-05,-0.0009849383567815118,-0.008418621657435843,-0.01693561749846828,0.0340187055058729,-0.007414659519899086,-0.0002731597657427143,-1.4887004294278361e-05,-9.051180623803612e-06
0.84,-0.000492552434307264,0.9421355620308077,-0.9184797406922584,-0.019571170667844556,-0.003061374674874495,-0.0004632065641692884,-6.55553436414158e-05,-0.0010394902599496492,-0.008678574710102693,-0.016858424117776508,0.03466586434195837,-0.007841448045150606,-0.00027093865275121254,-9.45077076744405e-06,-1.8283302883614905e-06
0.85,-0.0011611865599928661,0.9330698024845336,-0.9107846825061562,-0.017599107396601366,-0.0029799005422959657,-0.0004727552354741871,-6.85336187786767e-05,-0.0010877166187234777,-0.008892116922363719,-0.016704552767396186,0.03523044222847493,-0.008296301721009092,-0.0002545544427129398,1.4424120783895766e-06,4.558620513128719e-06
0.86,-0.0021295870292447616,0.9237607847315351,-0.9024823798808645,-0.015695648915128257,-0.0029005272928968595,-0.00048264012482202023,-7.247745806343575e-05,-0.0011294631721612824,-0.00905905551681735,-0.016470972104642823,0.035706008710862186,-0.008784614529949525,-0.00023058932838393442,4.295065427872835e-06,1.2338871495654047e-06
0.87,-0.003381270102357503,0.9143739854525075,-0.8937295839245987,-0.013872967074790854,-0.0028246767145627683,-0.0004926032150535109,-7.698775902509336e-05,-0.0011648155608868227,-0.009185620041764209,-0.016168520864805316,0.03609163631372382,-0.009307023427462674,-0.0002127555819962379,-2.8186166311505723e-06,-7.438834347617274e-06
0.88,-0.00490142812634442,0.9050922182692777,-0.8847210325745571,-0.012140113438763755,-0.002751819083693152,-0.0005021642489998479,-8.109877334327997e-05,-0.001192956184128846,-0.009274638342924302,-0.015816853730356392,0.036389552848841884,-0.009857846248103375,-0.00020789102636253887,-9.550792872625724e-06,-9.723830338426165e-06
0.89,-0.006668446377383619,0.8961065269968113,-0.8756738565152531,-0.010503435643919645,-0.00268042576002564,-0.0005107770308606652,-8.360532962847778e-05,-0.0012120586954921242,-0.009320198281121628,-0.015423179597627706,0.03659785454198593,-0.010432789884550958,-0.00020914662996102118,-7.950105884835246e-06,-2.553381426129153e-06
0.9,-0.00864023498559624,0.887596398141566,-0.8667939875181804,-0.008969068275862135,-0.0026097317271515097,-0.0005180014801788868,-8.351966489467122e-05,-0.0012201261428857468,-0.009315741003400602,-0.014982572177704934,0.036714122943034604,-0.011025955860733766,-0.0002032310428746742,-1.914815089265609e-06,4.2094098731126905e-06
0.91,-0.01076243779609698,0.8797270039862688,-0.8582787504840445,-0.0075448539696874595,-0.002540670257712374,-0.0005236328665267909,-8.043407024393989e-05,-0.0012153226767084302,-0.009261645183935574,-0.014499276569405445,0.03674475963193984,-0.011624358006380231,-0.00018433110222337845,3.734332837401766e-08,1.2346344926972286e-06
0.92,-0.01298323796412304,0.8726584007265432,-0.8503385567540458,-0.006239803036936664,-0.0024752483983383478,-0.0005277651386240145,-7.462881463632387e-05,-0.0011958112570506496,-0.009161191515849043,-0.013990819157987555,0.03670209286089528,-0.01221818687700027,-0.00016040615907353395,-3.130836375042634e-06,-7.427364616785503e-06
0.93,-0.015248887693689983,0.8665384544510252,-0.8431833761670589,-0.005061785886602388,-0.0024151598659089557,-0.0005307927929682488,-6.689983865759697e-05,-0.0011603842886430127,-0.009016248188285392,-0.013470149248247132,0.036593249873966185,-0.012812039653705698,-0.00014512569628444272,-5.039350258029263e-06,-9.82070291533077e-06
0.9400000000000001,-0.01749275163864955,0.8614845934663382,-0.836988321593434,-0.00401576193125891,-0.002360913292802913,-0.0005333167424819152,-5.8152000867228715e-05,-0.0011094214322754925,-0.008832272547787401,-0.012941493315154429,0.03642058536022828,-0.01341286179849166,-0.00014368789182339636,-2.4858532499116848e-06,-2.49198813340179e-06
0.9500000000000001,-0.01964289504395972,0.8575833555031063,-0.8318931574259747,-0.0031041392100570886,-0.0023120330836168823,-0.0005359297368222049,-4.890546623620429e-05,-0.0010444094244244084,-0.00862060428722361,-0.012416360257596792,0.036191998461308786,-0.014010622310880572,-0.0001475557991189036,-1.476580631654123e-07,4.6565379176466415e-06
0.96,-0.02163766377246934,0.8549033079113052,-0.8280258473480404,-0.00232876297827761,-0.00226789075914291,-0.0005389415290273369,-3.894924590569504e-05,-0.0009663634162934143,-0.008389246432071229,-0.0119149085846679,0.03592111937515616,-0.014584773753331615,-0.00014381093179227644,-2.61907905024783e-06,1.8841326052676521e-06
0.97,-0.023424330119442283,0.8534924370857339,-0.8254970525385479,-0.001692621543816053,-0.002228314009957766,-0.000542168296608414,-2.7359656956438272e-05,-0.0008753145054428701,-0.008137274111574055,-0.011445872601359403,0.03561755278396328,-0.0151272956651744,-0.00012907412657647832,-6.3492287181721174e-06,-6.950750595813293e-06
0.98,-0.02494834283489522,0.8533635888331008,-0.824371531542207,-0.0011996420164315236,-0.002193530951228817,-0.0005449331107059696,-1.2880084576560868e-05,-0.0007710411688208185,-0.007864477498398581,-0.011002684501502324,0.03528726613645421,-0.015645384148990193,-0.00011312715797678896,-4.368894496120657e-06,-9.52044293939247e-06
0.99,-0.026157647630247804,0.8544963082579425,-0.8246670101336774,-0.0008530851184694876,-0.002163752026009602,-0.0005463158051274286,5.57243280424613e-06,-0.0006532729373431856,-0.007580398214877659,-0.010586494051654904,0.034943119186607974,-0.016142598229893224,-0.0001086218846463316,2.5121348062318027e-06,-1.8935357828930854e-06
1.0,-0.02701730820654391,0.8568522677552317,-0.8263777073313114,-0.0006544889075998372,-0.002138957383405693,-0.0005455966249681699,2.847995788185509e-05,-0.0005213613271881079,-0.007297620075049249,-0.01021625563922185,0.034604062282117286,-0.016610994595842643,-0.00011793855804304032,5.110451004264327e-06,5.900141186399033e-06
