t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14
0.91,-0.6511268694938129,0.3875547277947212,-0.9562325035119102,-0.8420250330042388,-0.9440988006806205,-0.9928953448963446,-0.9980735594402839,-0.9790737651001662,-0.8086252860557072,-0.3204050135731192,-0.7416022253770407,-0.3217085752042968,-0.8401171291217893,-0.9878656815685749,-0.9993767387393133
0.92,-0.6537650669830118,0.3930941926200783,-0.9581466224087831,-0.8444854700370761,-0.9429150162478737,-0.9924738964613987,-0.9978929450000917,-0.9778814434326236,-0.8027726048373347,-0.31957548941878294,-0.756474542218669,-0.31998063710028385,-0.835581977879001,-0.9871891342851433,-0.999221877083763
0.93,-0.6567052274140365,0.3986601044254883,-0.9597298056350992,-0.8469512244650185,-0.9417975071882402,-0.9921182328826841,-0.99779917239554,-0.9766953059916533,-0.7967994637374045,-0.3190121743243955,-0.7708405469468914,-0.3184637773912655,-0.8309623841173104,-0.9866739451722812,-0.999250687168012
0.9400000000000001,-0.6599093380344454,0.4042537759217261,-0.9610659092173859,-0.8494501211965811,-0.9407859616240326,-0.9918520034701674,-0.9977189072554341,-0.9754346437145095,-0.7907179422725137,-0.31882434535410176,-0.784760635737094,-0.317217592864314,-0.8263415039468431,-0.9862748065187916,-0.9993946260893423
0.9500000000000001,-0.6633741703568397,0.4099267986299454,-0.9621911786116836,-0.852040050928291,-0.9397755730092394,-0.9915364575719086,-0.9975461981870795,-0.9740629978025829,-0.7846296422826882,-0.3190705804070697,-0.7982416961688237,-0.31631657385992146,-0.8217581544714935,-0.9857668716070563,-0.9994290553703425
0.96,-0.6671249493843623,0.4157096699430729,-0.9630460592621735,-0.8547167681061688,-0.9386860239939452,-0.9910989638508773,-0.9973155578765773,-0.9726490114063517,-0.7785694515402841,-0.3196561432240514,-0.8112210308423823,-0.3157380792998573,-0.8171624777237811,-0.9850675604713782,-0.9992898086069811
0.97,-0.6711713159402961,0.42156941091848016,-0.9635697980079816,-0.8574197029766584,-0.9375944672950188,-0.9906505167620622,-0.9971380389238444,-0.9712431366636708,-0.7724580334003738,-0.3204864956609393,-0.8236658214930778,-0.31539655117472454,-0.8124994241938565,-0.984349644804076,-0.9991547222585937
0.98,-0.6754866190834267,0.4274480962536254,-0.9638015876053484,-0.8601158982272684,-0.9366147138212252,-0.9903023221066293,-0.9970156696595543,-0.9697871907927873,-0.7662372329708504,-0.32162292963737193,-0.8356277806034842,-0.3152668489185166,-0.8077889391751671,-0.9837904167666724,-0.9991871548385802
0.99,-0.6800362256666308,0.4333306361050996,-0.9638373142296721,-0.8628335418060268,-0.9357142399822811,-0.9899845930360992,-0.9968426821735193,-0.9682146259891007,-0.7599690740894673,-0.3231785233749149,-0.8471612467683167,-0.31541211660810564,-0.8030922204996471,-0.9833220030417131,-0.9993113324137854
1.0,-0.6848135247932735,0.439255019477389,-0.9637020949688164,-0.8656053055768577,-0.9347655052908455,-0.9895627554083448,-0.996582907003396,-0.9665663117401171,-0.7537409513570988,-0.3251237161048292,-0.858233603674191,-0.3158812836702595,-0.7984258048932976,-0.9827363603320788,-0.9993288318941913
