t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13,Cxx_1_14
0.81,-0.4786999233036401,0.88649725664413,-0.10666807090703284,-0.23669233643493015,-0.05870028060533933,-0.005454581497722766,-0.000357250762894723,-0.00033047797523139133,-0.002005746743116432,-0.0038536616151561426,0.0012763471485132682,0.0036067763567569355,0.0009708446299953599,4.64767419901535e-05,-2.2410268987083093e-05
0.8200000000000001,-0.4808859065283806,0.8832797934219301,-0.10027976874692535,-0.23571511199467504,-0.06055988553490432,-0.00581190211356597,-0.00037166698765694894,-0.00034873377144711837,-0.002123073210736126,-0.003931682254308039,0.001296598821417666,0.003744224031234006,0.0010378377446945697,4.090812372681274e-05,-3.628694656737652e-05
0.8300000000000001,-0.48275013254052895,0.880006385200252,-0.09435518048429337,-0.23456496481125771,-0.06237608804303468,-0.006145004154739675,-0.0004035540578782304,-0.00038093569230696067,-0.002234055431860782,-0.003999854719770116,0.001312598474758342,0.003880540732714821,0.0010996257264023757,3.706036203798835e-05,-4.595369939508487e-05
0.84,-0.4843852302888074,0.8766460644522368,-0.08865590706417836,-0.23298209058801939,-0.06417739360005781,-0.006474331072296946,-0.000445962823789392,-0.0004173729413446403,-0.002354009759160003,-0.0040792527386153965,0.0013232853656112709,0.004020953523935625,0.0011600704814785368,4.832653731440262e-05,-3.9104429589709166e-05
0.85,-0.485663463212861,0.8731502092066497,-0.08322150731163547,-0.23111282600219762,-0.06603309660533502,-0.006852782048320072,-0.00048077770436599776,-0.00044624300552126295,-0.0024921345183522847,-0.004170582023165004,0.0013345497720323451,0.0041693345752322475,0.0012288642969903174,6.737122052558053e-05,-2.6630187222931312e-05
0.86,-0.4863998501265908,0.869510229033346,-0.07830122080211571,-0.22930134493341037,-0.0679387035632486,-0.007284418581488927,-0.0005067573729385377,-0.0004719824461507094,-0.0026375662010451606,-0.0042520463301511935,0.0013498434013367033,0.004321614623980258,0.0013064229981052944,7.621857709999569e-05,-2.6943072005791713e-05
0.87,-0.48659437260641064,0.8657649815106966,-0.07399179838906345,-0.22760525161518025,-0.06981487078037496,-0.007713155804676797,-0.0005391034014498031,-0.0005063585079169708,-0.0027748993443656444,-0.004311253587475514,0.001364237784670902,0.004469479542787508,0.0013832587978998556,7.154749610960298e-05,-4.033272986508907e-05
0.88,-0.48642837951088636,0.8619482592358583,-0.07010213340433957,-0.22572824657566648,-0.07163066627647047,-0.008107954828329933,-0.0005851943262084047,-0.0005495064070150657,-0.0029067132508932003,-0.00436295022621945,0.0013718606525340848,0.004611393311578907,0.0014544101817950406,6.965606856595974e-05,-4.893243598830255e-05
0.89,-0.48601864152700835,0.8580430555310148,-0.06643056215683757,-0.2234547898961579,-0.07345557338079944,-0.008515816820818367,-0.0006353240548624961,-0.0005914173993211702,-0.0030498572501791443,-0.00442626530963898,0.0013752189815928184,0.004755996229330942,0.0015270293933529744,8.348364459881408e-05,-4.199454971565153e-05
0.9,-0.4852576567482403,0.8540008162613956,-0.06304804996367369,-0.2209586439399806,-0.0753492810657731,-0.008993081560845717,-0.0006796853474671516,-0.0006290550062749145,-0.003210973587065291,-0.004496521093788175,0.0013814627595818418,0.004911197242278342,0.0016097068040338836,0.00010419202947092865,-3.0626817054291156e-05
0.91,-0.48395487506902973,0.8498013329639595,-0.06018187125561014,-0.21855255572953608,-0.0772601644334095,-0.009515312442082313,-0.0007226798333830331,-0.0006705397347856468,-0.0033769224131468545,-0.004552932427475578,0.0013910869024347794,0.005072451354149091,0.0016995006525024614,0.00011371685237915319,-3.168751188503682e-05
0.92,-0.4820896686102806,0.8454769557283688,-0.057877451689980874,-0.21625037905438826,-0.07910056969144252,-0.010011014039828514,-0.0007743181958357326,-0.0007211514815432807,-0.003533548052538138,-0.004588821364567758,0.0013966147377914573,0.005227284667593188,0.0017859957189449993,0.00011041193462807408,-4.422591749397853e-05
0.93,-0.47983784937632695,0.8410701211394588,-0.05593179554159394,-0.21376633744585405,-0.08088619369048677,-0.01047473701440399,-0.0008352864704612717,-0.0007751415916542603,-0.0036854657162117554,-0.004619250044546136,0.0013939090570739832,0.005371895816449007,0.0018664879770349252,0.00011120720915697158,-5.1470871912151495e-05
0.9400000000000001,-0.4773362272404284,0.8365788846530269,-0.05418807781599855,-0.21093776901090489,-0.08271385745789694,-0.010980656793624866,-0.0008981013061666321,-0.0008260144053969798,-0.0038487583042875473,-0.004657068275070758,0.0013888746508015082,0.005517212691346876,0.0019498870936799917,0.00012740536920957668,-4.4644080197664415e-05
0.9500000000000001,-0.4745017570728379,0.8319600197650042,-0.052755061180099705,-0.20795687969521753,-0.08460418578293322,-0.01156708970162551,-0.0009593309777926051,-0.0008774501769313603,-0.004027914169818181,-0.004695035026627797,0.001388460740926245,0.005674456915790174,0.002043699023862644,0.00014886050867812806,-3.468843502796304e-05
0.96,-0.47114596364554284,0.8271854703158215,-0.05183404600960517,-0.20509199366414732,-0.08646079405929291,-0.012172779206454265,-0.001023678746735035,-0.000937163230330329,-0.0042099563714398935,-0.004718660422419196,0.0013894378127199958,0.005839184935699709,0.0021431687828130652,0.0001585716424442607,-3.644253931511798e-05
0.97,-0.4672297819219839,0.8222792317778456,-0.05141431121180645,-0.20231377768932512,-0.08821997162656742,-0.012731851085074575,-0.0010960377777043395,-0.0010041379429152064,-0.004382914421540818,-0.004726972554970038,0.001382868150366423,0.005996349483175456,0.0022379668046420553,0.00015672609167516338,-4.804430448013264e-05
0.98,-0.46291760138880444,0.8172881250091514,-0.051284272739340775,-0.19935974280545882,-0.08995456070732383,-0.013280251132312904,-0.001175096958777322,-0.0010702360670761246,-0.004551574107841572,-0.004730515348078529,0.0013679130907779946,0.006140389500431331,0.0023265841660976005,0.00016020563427210366,-5.403787269980809e-05
0.99,-0.45836102345123864,0.8122245598127498,-0.05133605332114588,-0.19612536097299127,-0.09175878057844594,-0.013901498733582984,-0.001256965910275576,-0.0011336999516150525,-0.004729307391678372,-0.004733952177287115,0.0013534141040306147,0.006283041015808177,0.0024181142281122225,0.00017824308331981786,-4.737804630217113e-05
1.0,-0.4535040313919402,0.8070550278639186,-0.05171233373633616,-0.19281241264178733,-0.09359198172430305,-0.01459362879541537,-0.0013411864822368003,-0.00120254759713595,-0.004919257840801716,-0.004731243416838338,0.0013442711036858457,0.006437423244791823,0.002519211278756539,0.00019947956031085567,-3.883379121205621e-05
