t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13,mz_14
0.75,6.64575274152146e-16,-1.1258084308546357e-16,1.0946376183956774e-16,5.3952610608309914e-17,2.3436385210989785e-16,7.47692923200316e-17,1.9258141088773773e-17,2.4462311516704194e-17,8.84980023291293e-18,2.7714918034160707e-17,-7.745269269693322e-17,9.710385707323299e-17,3.384066030870381e-17,6.505213034913027e-19,-1.2241997780076952e-16
0.76,-7.724940478959219e-18,1.5880851321481426e-16,-5.073253015602797e-16,2.0030635136669694e-17,2.0030635136669694e-17,3.390842294448415e-17,-1.8133281334820062e-17,-8.058332646998512e-17,-1.4663834382866447e-17,7.640914810591592e-17,1.8309464187848956e-16,-1.5425486409037514e-16,-3.6239457615327986e-17,1.5178830414797062e-18,7.373252399259234e-17
0.77,5.114588223428806e-16,-2.101861436634711e-16,2.8941421741784934e-16,-2.6569729489472893e-16,1.090029759162614e-16,8.818629420453972e-17,-2.9774902161883166e-17,5.3491824685003575e-17,-4.7122136921651236e-17,-1.594454819911495e-16,-2.2276288886430295e-16,1.9752808329970284e-16,2.017971293538645e-17,-2.1372335325120506e-17,-2.014583161749628e-17
0.78,-1.02502506265853e-15,-3.0338009665217824e-16,2.968681073536872e-17,-2.582434049588911e-17,-3.9702128303703565e-17,-1.5382118322138094e-18,-5.531463958749483e-17,-5.791672480146004e-17,9.82083880364526e-17,1.7496990184842631e-16,1.6109211404061186e-16,-1.7417030274621825e-16,-2.38727765854152e-17,1.332891045799367e-17,-2.981555974335137e-17
0.79,-5.634192114592484e-16,-3.9688575776547497e-16,1.0271460331584548e-16,-2.303523040717015e-16,1.1659239112365993e-16,4.3734005132634035e-17,5.570088661144279e-18,1.2508982565051507e-17,-1.0111540511142936e-16,-1.3060570420303508e-16,-4.777265822514254e-17,1.1393609580107045e-16,2.088444434750203e-17,-1.4108180769467626e-17,7.508100044462118e-17
0.8,5.674138188384997e-16,-1.264755715522231e-16,-4.0403132770851224e-16,2.204691236431383e-16,-9.178110203268697e-17,6.781345775717929e-17,1.750647695385188e-17,-3.2800503849475526e-17,9.340062902783719e-17,4.5695733438474995e-17,-6.17487018548385e-17,-2.4316621849776454e-17,-1.3854070885291336e-17,2.1518024992048246e-17,-1.0898603525731632e-16
0.81,4.694426000272783e-16,2.5353390177215718e-17,-2.522023659790734e-16,-8.566891228529994e-17,4.61700718889374e-17,4.963951884089102e-17,2.882283712916933e-17,5.310896579284463e-17,-7.179112447748548e-17,4.1616422764498284e-17,1.413630226331647e-16,-3.818085713043484e-17,1.1394287206464848e-17,-2.9629212494955426e-17,1.3136464572377493e-16
0.8200000000000001,7.29566418129074e-17,-3.806566064960826e-17,-1.0310085033979344e-17,1.0071221742853631e-16,-1.3867962225626307e-16,-5.541289540937633e-17,1.5710767105672763e-17,-2.3320511103805397e-17,2.264966100957999e-17,-7.948218363855453e-17,-1.3542701573880656e-16,6.103041791556685e-17,-1.0987711391782784e-17,3.740836308253892e-17,-1.5317066191788964e-16
0.8300000000000001,1.0198276684941776e-18,5.6530978899752e-17,-2.6735747947134736e-17,-8.224689917839256e-17,7.040876670756646e-17,1.836706242826225e-17,3.397957371205351e-17,9.339385276425916e-17,5.790317227430397e-18,6.390355367265343e-17,5.60972980307578e-17,-5.047977552456728e-17,2.004757579561478e-17,-4.1833263198995385e-17,1.6000791186812635e-16
0.84,-3.782747498484035e-16,3.4337021615794827e-16,1.030330877040131e-17,7.969224780947359e-17,-6.60245241725782e-17,1.7242202674308538e-17,7.623296525288703e-19,-9.551482326418392e-17,4.0149361699853836e-18,3.581255300991182e-18,5.703242240452655e-17,-3.249218385667496e-18,-7.39629169542455e-18,4.438113830433632e-17,-1.5727368951438947e-16
0.85,4.561001370421286e-16,2.340555321170973e-16,-7.125579965482076e-17,-2.2683542327470163e-17,6.75220784233238e-17,7.099152537527742e-17,5.0720332881587504e-18,1.1869642096463962e-16,-1.3142563209597724e-17,-8.469990659364102e-17,-1.4877625498753433e-16,3.673073672473548e-17,2.80876125309526e-18,-4.032893268467175e-17,1.4273860413950568e-16
0.86,-2.853078016895605e-16,1.032702569292443e-16,1.310258325448732e-16,-2.367355443622099e-16,-1.916327339868129e-16,-8.581460195222768e-17,-5.458957938464515e-17,-8.364619760725667e-17,5.925164872633282e-17,1.4457835970094202e-16,1.618713843520858e-16,-5.76524505219167e-17,5.095750210681871e-18,5.3783204018859054e-17,-1.1439010546079875e-16
0.87,1.7392635725740901e-16,1.1841520602615119e-16,7.392903563635533e-18,1.3923188773787287e-16,8.025128955466143e-17,9.412907736247589e-17,-5.505714157152952e-17,9.261119432099618e-17,-8.248745653541278e-17,-1.5090061361924811e-16,-1.0623148411284533e-16,4.4147357210894134e-17,1.2671612890924333e-18,-5.681558197002945e-17,7.643286502843905e-17
0.88,5.193497812795017e-17,-1.7010962679708114e-16,1.6295728059046583e-16,3.3627208005995723e-18,-1.0419013470996247e-16,7.882319200559068e-17,3.1118296416228486e-17,-9.464915559209003e-17,9.053257546843413e-17,1.0516930479698844e-16,1.4421582959951718e-17,-7.994296956186087e-18,1.5873397431545588e-18,5.247030295061489e-17,-3.965977665634085e-17
0.89,-3.546069552362238e-16,6.215527766952056e-18,-1.325623503111925e-16,1.0336004242165325e-16,-3.19483887045377e-17,4.5246805976430216e-17,-2.977998435956669e-17,9.316854200028951e-17,-4.2790410429392745e-17,-3.1785758378664875e-17,8.118810799432469e-17,-4.4579344013993827e-17,1.3046001453610734e-17,-3.475714995763296e-17,-5.875020522155827e-18
0.9,-1.4710167085081258e-16,1.8596523653673439e-16,2.5535417557580667e-16,-1.505711178027662e-16,-8.985579614357794e-17,-7.641168920475769e-17,-5.212556054108239e-17,-3.954881534025054e-17,-3.282252670610414e-18,-2.45326152513263e-17,-1.3094705848077856e-16,8.92950603324956e-17,-7.75458663211312e-18,2.318922099698098e-17,6.087710495211382e-17
0.91,6.998313265157118e-16,2.5574211666564914e-16,-1.4874745586732768e-17,7.880032211601481e-17,1.455871759411219e-16,-5.3472342927216726e-17,-2.7017809918570418e-17,5.603207649381922e-17,1.7271848827462438e-17,5.868837181640871e-17,1.196476389644062e-16,-1.0913257195719131e-16,9.187766378867396e-18,-1.977398415365164e-17,-8.945345549363215e-17
0.92,7.5152490025369445e-16,-2.4767582190894644e-16,-4.814535272193443e-18,-1.88695223725735e-16,-1.904299472017118e-16,-1.345088320239829e-18,-2.2161770031961514e-17,-6.130146845868822e-17,-4.86705131492321e-17,-3.2028009801579604e-17,-2.961565996779936e-17,1.0071899369211434e-16,-9.198777807181702e-18,2.6034404666808175e-17,1.0550981204178467e-16
0.93,-4.843131104492748e-16,-1.5124620306172787e-16,-1.2468324983583301e-17,2.338624086051233e-16,-1.1915381875615694e-16,1.1980434005964824e-16,-1.100465205072787e-16,3.393552799879629e-17,6.722053469410127e-17,-5.4399844004460185e-17,-8.513697559442424e-17,-4.9954615097269617e-17,1.421321285492716e-17,-1.1639926761168595e-17,-1.3007800267689565e-16
0.9400000000000001,2.9415336675773715e-17,2.9415336675773715e-17,5.129208012098416e-18,-9.54847535945564e-17,-4.9080900612176806e-17,-5.471875190910143e-17,7.34339448786852e-17,-6.306710863723981e-17,-1.5850104025496095e-17,1.203527938929954e-16,1.752676339293862e-16,-6.464978969918447e-18,-1.6737794554218602e-17,-7.005385990266691e-18,1.2692576956368877e-16
0.9500000000000001,1.1589655355749053e-16,3.101855828668929e-16,-9.573971051167994e-17,8.900833967985002e-17,1.2890697962731658e-16,1.612162043673846e-16,2.4498310416962502e-17,2.0866233139136062e-17,1.1758934890257824e-17,-1.9060740060416158e-16,-1.9621814684677406e-16,5.74716089876779e-17,2.6128001807479775e-17,7.061290164785475e-18,-1.3369059819693524e-16
0.96,3.038925515852671e-16,-1.9570780949605335e-16,1.3996118310545883e-16,-2.9458704762673135e-16,-5.649625054891458e-17,-3.199328145074218e-17,4.997240278916196e-17,-6.731370831829925e-18,1.329926430483977e-17,1.850639934808558e-16,1.4326799973153961e-16,-8.112796865506963e-17,-2.3753344939852344e-17,-7.939239814614557e-18,1.4118641626366217e-16
0.97,-2.0896091050526776e-16,-1.5344975927400993e-16,2.6288387496042377e-16,1.6660672204371098e-16,2.4359397013612796e-17,9.537463931141334e-17,5.970438783664024e-17,-1.3370838588882758e-17,-4.5165067297020176e-17,-1.2910942050171036e-16,-4.582914112766755e-17,6.041928364412287e-17,1.741880904381106e-17,4.909826478759552e-18,-1.1951253720931913e-16
0.98,7.365760392840769e-16,1.493107327772518e-17,-1.255815282763962e-16,-2.5915523592661034e-16,-9.695859092277888e-17,1.0687141750449596e-16,9.808937990736337e-17,8.025425416997682e-17,3.5720649935134727e-17,2.3713110874857765e-17,-5.861849159826023e-17,-1.0642545465776657e-17,-3.283819681562834e-17,-1.3153998154385657e-17,8.82421983790585e-17
0.99,-2.742701153538897e-16,-1.6324781289137405e-16,-3.140882871713671e-17,-1.9447283545895658e-16,1.403287954045672e-16,2.486126403486097e-17,7.435509320882425e-17,-1.1080037983033503e-17,2.8086765498005345e-17,3.43615855712652e-17,1.0946969107019852e-16,-3.1002252902454647e-17,4.0300980597412356e-17,2.455802623974393e-17,-5.372899391023478e-17
1.0,-2.198279197020668e-16,3.630391682261404e-16,-6.023335991220055e-17,-3.0135992307297674e-16,-1.5130634240098292e-16,-1.0360144681162073e-16,-2.3912587133936153e-17,1.6040262922154686e-17,-6.085677616137972e-17,-6.335044115809638e-17,-8.980497416674268e-17,6.614395581814106e-17,-4.9296470497253025e-17,-4.5083328617610136e-17,1.2596650475092327e-17
