t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13,Cxx_1_14
0.8,-0.000331629575046611,0.9998665115083718,-0.9994587682687303,-7.071687408654985e-05,-3.2593804258889553e-06,5.339102570438292e-07,4.778665030763518e-07,7.626812899600398e-05,-0.0014824071745044541,-0.0039146938874471664,0.00779755076201958,-0.0024765213669162706,-1.09307085514182e-06,2.439310683999274e-08,-4.3687895351710027e-08
0.81,-9.791197817607747e-05,0.9991332219909524,-0.9987135612245945,-0.00031612378567431876,-4.733735197940542e-06,-9.19477362963661e-08,6.007896753736086e-07,7.160077092948844e-05,-0.001639175795814584,-0.005111597608160379,0.008932742580962692,-0.0022515785290945604,-1.3001714969512745e-06,-2.5013274166166277e-07,-4.90703469628595e-08
0.8200000000000001,-5.951227572062456e-07,0.9975785054706703,-0.9968361890742288,-0.000736126512280999,-5.500930268340087e-06,4.526265309778843e-07,7.283882959632781e-07,6.776842521152848e-05,-0.0017694189923862444,-0.006139858756027461,0.009780315870740158,-0.0019377824828414603,-1.5942424959891621e-06,-3.9200598866279135e-07,-4.8549366089833956e-08
0.8300000000000001,-0.00010777823657909247,0.9956044042206862,-0.9941997861749117,-0.0012897488211427027,-6.240264394941075e-06,3.1823508245265586e-08,5.837895865473675e-07,6.898074675643073e-05,-0.0018617380616334084,-0.006979022169109381,0.010305030807570045,-0.0015328419209129085,-1.7309859497993685e-06,-2.605816094986002e-07,-4.203108518174847e-08
0.84,-0.0003695642016276479,0.9940958021244907,-0.9917977833966823,-0.0019194236302681744,-7.072700967614143e-06,2.995490698126657e-07,9.54881086881465e-07,7.679309473695994e-05,-0.0019139278523782194,-0.007649791380041057,0.010531470401585336,-0.001044147181111968,-1.4287364135529002e-06,6.689254432312719e-08,-2.9668127940474243e-08
0.85,-0.0006361744111766376,0.9938365770995137,-0.9906354397504902,-0.0025550499257502857,-8.528216769318475e-06,1.4655924603090842e-07,7.89397289188698e-07,9.063299336498076e-05,-0.001932773918292316,-0.008204135921301148,0.010536127688876684,-0.0004915496906590239,-6.529719469294815e-07,3.4623240008357925e-07,-1.158238902010389e-08
0.86,-0.0007493534916873379,0.9949569514062284,-0.9910738620667016,-0.003123525313149647,-9.254724106830259e-06,1.7892341726277738e-07,1.1663563700275992e-06,0.00011127849701908499,-0.0019269860288200352,-0.008703625243499144,0.010423796311154226,9.47152158261716e-05,2.810915741002784e-07,3.551280644970012e-07,1.2334963536697607e-08
0.87,-0.0006449393359548514,0.996852481672302,-0.9926338795559757,-0.0035638043682431897,-8.476574036818396e-06,3.4529957047835236e-07,1.2406733275183157e-06,0.00013361648569316237,-0.0019125557073853133,-0.009199744439053872,0.010297533835547615,0.0006796580883527623,8.85041179107815e-07,7.871390368674458e-08,4.237110291793744e-08
0.88,-0.00038949017439125766,0.9986215062368711,-0.9943883308372914,-0.0038347945907348177,-8.288215761861895e-06,-4.627372375554106e-08,1.3497808910370446e-06,0.0001571804352447706,-0.001901001466964057,-0.009719640554346716,0.010232640785695128,0.0012301038365128344,8.598045591473591e-07,-2.5001391418949526e-07,7.856579455067791e-08
0.89,-0.00012991686067692285,0.9996643805001498,-0.9956088312857936,-0.003917281608226606,-6.297415475663148e-06,6.250927523238081e-07,1.772798931782421e-06,0.00017591678229144161,-0.001904655771840718,-0.010255570138201029,0.010261858658523616,0.0017194599181648527,3.691750822890083e-07,-3.152305369027997e-07,1.2013573591485027e-07
0.9,-3.0138758001121806e-06,0.9999850094318523,-0.9961597257113877,-0.0038149919767170746,-5.312159055665278e-06,-1.8513041365663882e-07,1.4526666888849647e-06,0.00018909993271542863,-0.0019244965122227255,-0.010769925733147005,0.010375276073790234,0.0021287177251646467,-6.377076714391902e-08,7.470850874567725e-09,1.6513716737326725e-07
0.91,-6.710412386318806e-05,0.9999911771445855,-0.9963718020357855,-0.003547633039221622,-4.171641833502441e-06,6.251515699052558e-07,2.1596025179745904e-06,0.00019395503351301744,-0.001963369104596412,-0.011210163735442192,0.010533644670680825,0.002443432980328702,-7.829322395264127e-09,5.043453315820359e-07,2.107805460766117e-07
0.92,-0.0002834743702218664,0.9999995989928583,-0.9965720467016873,-0.003141301171857016,-3.1796958151811532e-06,2.7745765339231253e-08,1.4178690865330763e-06,0.00019096451582779526,-0.002012470001631481,-0.01151912446628719,0.01068885629040811,0.002648711007033895,4.951950095455002e-07,7.804909780282287e-07,2.543782657230941e-07
0.93,-0.0005399682880330298,0.9998916125129576,-0.9967200545286139,-0.002628811516288781,-1.6549822191014307e-06,2.935715475906736e-07,2.2845270699171916e-06,0.00018260822431868072,-0.002060703982669946,-0.011651219307427314,0.010802867834362002,0.00272576068120302,1.0134049257502775e-06,6.114959307749329e-07,2.944133879641264e-07
0.9400000000000001,-0.0007013067993832146,0.9992316502425416,-0.9964761550222065,-0.002051482871397947,-2.894339635045595e-07,3.178827646527216e-07,1.2783718744066586e-06,0.00017066672797892354,-0.0020982566499876086,-0.011584735430779505,0.010857224111362498,0.0026530656241716896,1.189859576658514e-06,1.567271781556523e-07,3.309862337125269e-07
0.9500000000000001,-0.0006742891445358293,0.9977540420171118,-0.9956200830734314,-0.0014575326467356972,-8.339761989051286e-07,9.998491110052576e-08,2.202165255267563e-06,0.00016116783715950517,-0.0021124358226603038,-0.01131565228673824,0.010851028049655397,0.002412788537201657,1.0956014069862796e-06,-1.774459011810725e-07,3.6539268111202006e-07
0.96,-0.0004653989981739659,0.9957845778305483,-0.9944144560250523,-0.0009031558993448929,1.9261341509257957e-07,2.631489846582902e-07,1.1853099627229247e-06,0.00015515677170070685,-0.002094073653207573,-0.010854377558641257,0.01078965320316462,0.0020001289957410004,1.1060635042164924e-06,-8.83802475926121e-08,3.991818538912062e-07
0.97,-0.00019120315850654213,0.994187088925915,-0.9935468311488967,-0.0004482379452178664,-4.757068328004044e-07,2.2683995049010974e-07,2.0667153164816154e-06,0.00015810135126309577,-0.0020409338091024604,-0.010222536764951703,0.01067051928781955,0.0014314233035636614,1.455413059014976e-06,3.7955695704472436e-07,4.3331625698694864e-07
0.98,-1.569303753409801e-05,0.9938139841090581,-0.993653448974413,-0.0001440206401735339,-3.6663426286609457e-07,7.235399257510267e-08,1.272419869954855e-06,0.00016789540435561967,-0.0019559469211744146,-0.009437947378582681,0.010473759739400096,0.0007465630382298694,1.9296516810540787e-06,8.833112194878145e-07,4.6764427749645954e-07
0.99,-4.4851169757179066e-05,0.9948831604520829,-0.9948116103356192,-2.5033121601181207e-05,4.215364919346598e-07,2.8813775218572424e-07,2.0004060643508126e-06,0.0001862443487679194,-0.001844143915772034,-0.008510615082806372,0.01016305236767781,3.239786232525632e-06,1.974742997221113e-06,1.0508256047259135e-06,5.008243713217064e-07
1.0,-0.0002560882103864043,0.9968060268764467,-0.9964437816937582,-0.00010480186962336796,3.01915788293583e-07,8.351509696996606e-08,1.495261344651444e-06,0.00020762951981579542,-0.0017211644328582396,-0.007449104823508107,0.00969698536603708,-0.0007356905015726903,1.1261194912889905e-06,7.6548607712279e-07,5.304905812061889e-07
