t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13,mz_14
0.74,1.3854579105059689e-15,8.303463981933906e-16,2.33601522457369e-16,-3.0076445891105696e-17,1.0870143218703887e-16,-5.956674498271142e-17,-6.657678965418801e-18,4.755242965885642e-17,-1.5866282354788652e-16,2.0085861684830675e-16,-1.9888672414709874e-16,-4.4252389296353667e-17,-8.911125418294141e-17,-1.0734617947143199e-16,-9.771372079525609e-18
0.75,7.026307704063872e-16,5.360973167126137e-16,-1.577920736781091e-16,1.8915262151725232e-16,-3.289198340777899e-17,2.9558061727386065e-17,-5.717811207145429e-17,-8.753577290104841e-17,1.5706023721168139e-16,-2.4908189660138857e-16,-2.831258448174334e-16,2.029761992164425e-16,7.438982155966167e-17,3.7743788129651623e-17,1.102633609417758e-16
0.76,1.395320762143798e-15,6.736757961374462e-16,2.295865862873836e-16,1.7407543505612577e-16,-1.589914723314212e-16,2.488921612212036e-17,6.030874584450618e-19,3.5297556977981204e-17,-1.5075153582053136e-16,1.5239139160641568e-16,-2.0452796357581238e-16,-1.913549071801135e-16,-5.734751866090515e-17,5.100493595186495e-17,-2.256495771485456e-18
0.77,-8.166481813703941e-16,1.0152198092611142e-15,4.045971457172781e-16,4.3235272133290703e-16,-1.0888100317185678e-16,-3.6022617180830885e-17,-5.510457541657576e-17,9.0801931945661e-18,1.1012783567021511e-16,-1.147356949032785e-16,-2.1686753955141302e-16,1.6195269951502222e-16,1.0489656018797255e-17,-7.643625316022806e-17,-1.1241821275959074e-16
0.78,-1.5330618718945033e-16,3.462941738918701e-16,1.242495689668388e-16,2.3527187142935446e-16,2.1445518971763278e-16,4.7921736023859296e-17,1.207801220148852e-16,5.2258544713801314e-17,-1.1080546202801855e-16,-1.7564075194265172e-17,-9.128982292327947e-17,3.393552799879629e-17,4.4289658746032856e-17,4.548228113576691e-17,2.017971293538645e-17
0.79,6.19472463776749e-16,1.1987210269542858e-16,3.974278588517177e-16,6.436095146417076e-17,-3.2421710715463403e-16,-3.278356319053044e-17,-7.788637356592742e-17,-4.058981883242607e-17,7.303456884405479e-17,1.0556063401861993e-16,-1.3417001884508117e-18,-1.5898469606784316e-16,-6.964643705503759e-17,5.0550926292136644e-18,1.0916560624213423e-16
0.8,-7.583452095449861e-16,-5.363006046199548e-16,-3.1425599969492346e-16,2.2697772480984035e-16,5.3505377212159644e-17,2.574980159653073e-17,8.819984673169579e-17,1.100465205072787e-17,-3.4098158324669114e-17,-1.8805486681761074e-16,1.5341460740669888e-17,2.3174821436877657e-16,6.537739100087592e-17,-5.160802341031001e-17,-7.878084035822797e-17
0.81,-7.629666213052055e-16,1.418949593240404e-17,1.418949593240404e-17,1.8072294962617752e-16,-2.0785510899262727e-16,-1.176494882418333e-16,7.250602028496811e-18,-3.958693182287698e-17,-1.0530313600265462e-17,2.707117299424744e-16,1.761693005017384e-16,-1.6025863362051362e-16,-5.828941929825193e-17,5.330208930481861e-17,-1.043138015202616e-16
0.8200000000000001,5.064985974037595e-16,2.2894284124747033e-16,-7.636849052444772e-17,-2.9841309544947903e-16,1.734316900162125e-16,1.9077892477598057e-16,4.072534410398676e-17,7.281772840955769e-17,2.2293907171733185e-17,-2.5645447137429e-16,1.2756993812007567e-16,4.241940999849536e-18,6.493015760472565e-17,-3.426078865054194e-17,1.3049728398578653e-16
0.8300000000000001,3.64493523796576e-16,4.2000467502783384e-16,-1.0735126166911552e-16,1.0775444935200856e-16,-3.016402909785179e-16,-1.992916058958863e-16,-3.232447133311861e-17,-5.769480216927941e-17,-5.736954151753376e-17,2.929361804125327e-16,2.2284250996134486e-16,1.337210913830364e-16,-6.215358360362605e-17,-8.383932111923065e-18,9.729867465110148e-17
0.84,5.99442252156553e-16,-1.222027138497988e-16,3.65254582899684e-16,-1.9245901462685948e-16,-1.213353521118104e-16,1.46028903623115e-16,1.9394089876808088e-17,1.901461911643816e-17,7.8862579037638e-17,-2.0763784504165654e-16,1.4957966573800503e-16,-2.1301142205903782e-16,6.33788167618294e-17,1.6417616100156476e-17,-1.3922341740840033e-16
0.85,-1.2565060116626682e-15,-8.956835286594924e-16,9.231740359021899e-16,-3.158522068142446e-16,-3.4154779830215104e-16,-2.0472148413448038e-16,7.882448902479116e-17,-1.913317725927416e-17,-1.3165642210432444e-16,1.4268060885239836e-16,1.0387167679157445e-16,1.8736413791890446e-16,-1.9506401151658088e-17,-4.219788441300876e-17,-4.286492285897152e-17
0.86,-6.406686162488406e-16,-3.076017088612937e-16,2.5465198526253285e-17,2.006722695999108e-16,-5.693416658264505e-17,5.0185008058922786e-17,-1.675227881761665e-16,-1.8011308590415442e-17,1.4955213716721927e-16,-6.77761883075001e-17,1.8905775382715984e-17,-3.211948935988307e-17,-2.6495190590114515e-18,4.7366082410460475e-17,1.4314856808597676e-16
0.87,-6.727610005544116e-16,-3.396940931668646e-16,1.8766184353008475e-16,5.582285935584741e-17,-4.576552895332875e-16,-1.887731507568824e-16,6.796592368768506e-17,7.75069028055575e-17,-1.8356898032895197e-16,-9.520650327138336e-17,-9.412230109889785e-17,-7.124563525945371e-17,3.701195166322391e-17,-2.7308342219478643e-17,-7.375962904690447e-18
0.88,1.0359348470191654e-15,-1.2979932883724898e-16,3.67341248565245e-17,-3.2654814182547787e-17,1.8938979074248352e-16,-4.6532601990362243e-17,-1.6969796878471555e-16,-8.4696518461852e-17,1.841856203145531e-16,1.360470438561967e-16,-1.2155939232635915e-16,1.815835351005879e-16,-5.878408653944844e-17,-1.820782023417844e-17,-1.5930318045601077e-16
0.89,4.343584953520052e-16,-4.5381992434812e-16,-3.1504204626997545e-16,5.965822454101488e-17,-3.01164258462161e-16,4.5780436733200425e-17,9.782214101250464e-17,7.527073582480615e-17,-1.7322840210887147e-16,-2.3849737289249884e-16,-2.2451116486743583e-16,-1.5967587495280267e-16,8.589591711516409e-17,6.919920365888732e-17,6.217899459204368e-17
0.9,2.8557885223268187e-16,7.851792133140023e-16,7.296680620827445e-16,2.0231212538579513e-16,-1.973247953923618e-17,-1.5851035761738075e-16,-1.1340754724198376e-16,-1.20346441145891e-16,1.5027042110649091e-16,3.0379344873043834e-16,-1.702197410802242e-16,1.3899471851264167e-16,-7.491837011874836e-17,-7.914675859144182e-17,1.6142415095593554e-16
0.91,3.142424471677674e-16,4.2526474963028305e-16,6.473093545553144e-16,2.864868715521385e-16,1.0607563005055054e-16,-4.946672411965114e-18,1.587000929975657e-17,7.31158840069912e-17,-1.211731453024112e-16,-3.2760523894365123e-16,-2.0790931910125154e-16,-1.134346522962959e-17,3.950561665994057e-17,3.321724405952464e-17,-1.037039377982385e-16
0.92,2.9327668765732895e-17,-3.0373923862181407e-16,-2.6183482465524932e-17,-1.9271693615929841e-16,-4.006127027333939e-17,-1.7883914835148396e-16,2.2388774861825667e-17,-1.83772268236293e-17,1.3644684340730073e-16,2.6134693367763084e-16,-1.3568790188656088e-16,-3.3989738107420564e-17,-2.9110828331235794e-17,1.6425662913155392e-17,-1.4465967486387843e-16
0.93,1.0054755422359007e-15,3.403039568888877e-17,8.95415469201466e-17,-2.1480755542369057e-17,6.274820073259857e-18,8.260265301623937e-17,-8.393080067753411e-17,-3.449118161219511e-17,-6.484884244178923e-17,-1.285999301839369e-16,-6.257201787956967e-17,7.88079454125401e-17,2.167049092255402e-17,-6.983617243522255e-17,1.191470424925789e-16
0.9400000000000001,-1.7972006261662843e-16,-1.7972006261662843e-16,-4.850313943885465e-16,1.8110242038654745e-16,1.8110242038654745e-16,-2.5951734251156156e-16,8.395790573184625e-17,1.0737667265753315e-16,4.8396074474321704e-17,7.658533095894482e-17,1.4352126258276865e-17,-9.661596609561451e-17,1.9773137120704387e-17,1.1207939958068902e-16,1.185371787705558e-16
0.9500000000000001,1.767791642237615e-16,-3.2282119685755895e-16,3.710681935331639e-16,-1.146543797403421e-16,-1.5628774316378546e-16,1.3514580080031813e-16,-1.2159327364424932e-16,-1.0337867714649285e-16,-2.314771638256552e-17,5.1228552649940085e-17,1.0760706561918632e-16,9.18861341181465e-17,-2.1169047417779474e-17,-7.621263646215293e-17,-1.7031122063852766e-16
0.96,2.78514597452581e-16,5.283147779932412e-16,-7.900750637491322e-16,-4.2231368684204906e-16,-1.1184223035545782e-17,-2.2195312536672784e-16,6.427624816944533e-17,1.4559141110585816e-16,-2.788093649182255e-17,-1.3315696744016503e-16,1.6613704227445847e-16,-6.173514932768243e-17,6.148442757529515e-17,-5.536207343254107e-18,-6.689866217414464e-17
0.97,1.5176712832428926e-17,-1.5135674086134455e-16,4.0722421840318733e-16,3.7860128104957e-16,6.374897015977952e-17,1.4875042048264307e-16,-2.2594985032834726e-16,-1.3970156750712538e-16,5.3069578760797306e-17,2.1504938333013167e-16,2.1486642421352474e-16,-5.2917959863238787e-17,-8.200337720605695e-17,1.0623741334347611e-16,1.7254463476220044e-16
0.98,-6.177057118674542e-16,-3.9566110694242286e-16,5.749166778666007e-16,-2.076604502334364e-16,9.710878045223891e-17,-4.757799946595166e-17,1.0643291913561424e-16,1.6919467239536888e-16,-8.452218849339522e-17,-2.4595989197648683e-16,2.044566539895654e-16,1.1323628776796078e-16,5.5396642964700886e-17,-1.364059211280365e-16,1.4918367783516365e-19
0.99,-1.2037015806841411e-16,-3.424147629934454e-16,3.237190517816485e-16,1.7279810937166629e-16,-1.5419726584996185e-16,8.345985035886072e-17,-4.79420648145934e-18,-8.806093332834608e-17,1.2216586791659323e-16,2.357089404301377e-16,2.045110229168673e-16,-1.512902487749851e-16,-1.0923336887791457e-17,8.774583707196748e-17,-1.731276051881482e-16
1.0,1.0874886603208511e-15,-1.3375666676682108e-16,-2.864123326527801e-16,3.033936491793343e-16,-1.0253164419923855e-16,-2.6203811256259035e-17,5.099138342470888e-17,7.484383121938998e-17,-1.3635875198078629e-16,-2.1756549469995057e-16,1.4358224895497096e-16,7.81777528997829e-17,-4.4120252156581996e-17,1.6750923564901044e-17,4.160964650092025e-17
