t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13,mz_14
0.75,-8.90228876401257e-13,1.2594126994535867e-12,1.029624288931795e-12,1.225439874900057e-12,1.333863439622815e-13,-7.871656072192673e-14,3.1964360357791127e-13,-2.3309188916043402e-12,-7.091203072331388e-12,1.766989331274723e-11,2.1776837643805273e-11,2.0050988728528493e-12,-9.040328869617392e-12,2.1371056237607516e-12,-1.7425471466160983e-13
0.76,-1.6538200049340777e-12,3.2183382274821905e-12,7.366705783253859e-13,1.116325219383766e-12,5.718232758502619e-13,9.616903763132525e-14,-2.075185929670785e-13,-2.8620271503763083e-12,2.9831574290353248e-12,2.646296515387359e-11,2.183134186937389e-12,2.2557668386479716e-11,-9.160441441578415e-12,5.540836683242713e-13,1.255405284936173e-13
0.77,-1.2077644995765226e-12,2.7098794874182673e-12,-8.49404436218705e-14,9.448547494536261e-14,5.490246590147095e-13,2.0159771069302654e-13,-6.013398668445503e-13,-8.694509210358838e-13,1.0856826580059233e-11,1.2429378130841742e-11,-1.8479025581041256e-11,2.4118090899795993e-11,-1.4963394360926509e-12,-1.5959093110072022e-12,3.440216895264723e-13
0.78,1.3832032443256495e-13,9.563224913572768e-14,-8.023924610140419e-13,-1.0130017687854341e-12,6.353986483015675e-14,1.3547190848501103e-13,-4.920131346070576e-13,2.0424326089446034e-12,9.484312186796521e-12,-1.2492651139635932e-11,-2.273436324043204e-11,5.165036726496961e-12,7.740986176444763e-12,-2.5353786114296582e-12,2.9526147897625775e-13
0.79,1.4007273395648043e-12,-2.6318108526908815e-12,-8.9501958633071e-13,-1.3023326584900644e-12,-5.000646842142145e-13,-5.456340945470678e-14,7.508635369284783e-14,3.3352952967828295e-12,-3.032566195772593e-13,-2.6816214789633815e-11,-7.661646558615627e-12,-1.8357345550894417e-11,1.075273573793948e-11,-1.3959858591902456e-12,-1.864333069433871e-15
0.8,1.6408494978329899e-12,-3.3563753583073022e-12,-3.2999065990597237e-13,-5.304414270020444e-13,-6.680119375409091e-13,-2.1011259409859512e-13,6.317591171338052e-13,1.7372185910939295e-12,-1.0213753955557077e-11,-1.8054582636328927e-11,1.3227526536661698e-11,-2.646610004991643e-11,4.743624587642652e-12,9.839699313587275e-13,-3.168537006663537e-13
0.81,6.739653289394767e-13,-1.4909140579283473e-12,4.468414536767853e-13,6.785727544916711e-13,-2.81121375229074e-13,-1.9272680578719982e-13,6.714482451758343e-13,-1.5220991818559824e-12,-1.1516768553496712e-11,6.388694799829833e-12,2.2070399215747818e-11,-1.2129045709555761e-11,-5.512799855419146e-12,2.675057498782588e-12,-3.931318331041201e-13
0.8200000000000001,-8.033603994441873e-13,1.5628856885150245e-12,8.587822462977502e-13,1.3420762067048887e-12,3.5951148267686535e-13,-3.0144987797197514e-15,1.0861062009069784e-13,-3.6395890472176295e-12,-2.7291246350216302e-12,2.5472310801025232e-11,1.1936851860287106e-11,1.2631789457338187e-11,-1.1456656868173319e-11,2.214507714709416e-12,-1.504020568027578e-13
0.8300000000000001,-1.7031234617590797e-12,3.4455496927278915e-12,6.29691035371107e-13,9.138248629483002e-13,7.271547391453879e-13,2.0200884015683304e-13,-6.075623199528792e-13,-2.6509486134571915e-12,8.788403239466582e-12,2.264991565478899e-11,-7.782782481902204e-12,2.6825344591854035e-11,-7.888461903821347e-12,-1.3258530151593131e-13,2.317560714463953e-13
0.84,-1.3554927410272099e-12,2.685330490549741e-12,-4.2293191924959103e-14,-2.610487611395384e-13,4.980384763722968e-13,2.4316596438788037e-13,-8.434440042822799e-13,7.659886349612333e-13,1.2994418709051702e-11,2.363185771473309e-13,-2.003251772838134e-11,1.831069970737527e-11,2.4925793478119008e-12,-2.494941160271916e-12,4.464259941805524e-13
0.85,-3.092029399447832e-15,-1.6812668200997735e-13,-6.490336629141717e-13,-1.2291807044320473e-12,-1.6004287061192543e-13,7.357927879177509e-14,-3.3999787983933147e-13,3.718154805581759e-12,5.924329067954776e-12,-2.249279375357875e-11,-1.483826640524084e-11,-5.815798411162431e-12,1.1107549199808244e-11,-2.890249427593347e-12,3.080758812932984e-13
0.86,1.3629702089721675e-12,-2.9368125430986013e-12,-7.622533992348267e-13,-1.1974538859939841e-12,-7.112108956776851e-13,-1.7262088975030995e-13,5.16172750429731e-13,3.5421922895393677e-12,-6.602018268826639e-12,-2.588991745462862e-11,2.5853986716805645e-12,-2.5133871621051043e-11,1.0588758202775914e-11,-8.830595014442701e-13,-9.222978216111115e-14
0.87,1.7315256995960922e-12,-3.468078936145558e-12,-3.2746616629810744e-13,-1.8800827661737997e-13,-6.887396774050373e-13,-2.8251254214164447e-13,9.862156359304649e-13,2.0172424047468739e-13,-1.375470877400622e-11,-6.9371905443672225e-12,1.6957114609906154e-11,-2.31963731839454e-11,1.0844306104951153e-12,1.9674249446125554e-12,-4.3937660313460997e-13
0.88,8.297152095698875e-13,-1.3183442984748654e-12,3.1855465124465757e-13,9.761813820935612e-13,-8.531672953835875e-14,-1.5082335743819494e-13,6.098563562245869e-13,-3.5195505296531197e-12,-9.06201090051682e-12,1.8065675698290557e-11,1.632575748444472e-11,-1.5508614290243687e-12,-9.636775677847407e-12,3.31148913764465e-12,-4.4528974013939224e-13
0.89,-6.910637799582408e-13,1.8876928727020337e-12,7.092188876380457e-13,1.3480897882646881e-12,6.144891080619042e-13,1.206688456025385e-13,-3.4872997976202573e-13,-4.33289020371967e-12,3.7413659037457015e-12,2.7538733842819756e-11,1.9989124999599418e-12,2.1497393888479004e-11,-1.2525748284587931e-11,1.9489551946860317e-12,-8.584586424424494e-14
0.9,-1.709194729650719e-12,3.680202532150602e-12,5.846370615273169e-13,6.200462371189555e-13,8.271236478932589e-13,3.0377145297886404e-13,-1.0779028358906192e-12,-1.339552045133939e-12,1.3669681827991643e-11,1.3264386022394416e-11,-1.3230008654905277e-11,2.6378243949483522e-11,-4.9005096313357865e-12,-1.1089066676624876e-12,3.6214432535121126e-13
0.91,-1.4700790091541974e-12,2.6454622319800267e-12,5.504129866728408e-14,-6.137570513669102e-13,3.527614805083276e-13,2.3003326402992047e-13,-9.009544006026785e-13,3.015384206976439e-12,1.1912279146496056e-11,-1.2480227964896569e-11,-1.648625166776347e-11,8.883681157779814e-12,7.0940142730393715e-12,-3.3831743558986743e-12,5.380413657467796e-13
0.92,-1.4731793191477376e-13,-4.583885456269348e-13,-4.92403003543888e-13,-1.3478159662297633e-12,-4.358440793331402e-13,-4.919850266657359e-14,9.999378779959774e-14,4.938162715789314e-12,-3.5099485099529364e-13,-2.7481215338699986e-11,-5.698967675131809e-12,-1.6192913665085155e-11,1.3429122902266404e-11,-2.9330116724831778e-12,2.7981408151894066e-13
0.93,1.2899788388084227e-12,-3.2575501812074498e-12,-6.798829348900887e-13,-9.826823870687923e-13,-8.899093755735527e-13,-3.008527942830602e-13,1.0960462951733335e-12,2.583773771108397e-12,-1.2671269117520492e-11,-1.878659763019687e-11,9.244849867194246e-12,-2.7584446689711897e-11,8.589005429191637e-12,-1.183065825209953e-14,-2.1858624394029136e-13
0.9400000000000001,1.7780728841056744e-12,-3.5716200267774893e-12,-3.8843020393566387e-13,1.847224325270732e-13,-6.141177281602465e-13,-3.0321017845482724e-13,1.1910624091550966e-12,-2.1938748865810934e-12,-1.4241652158925944e-11,6.1055817214929805e-12,1.551286591791232e-11,-1.5597830566347693e-11,-3.6442542268642995e-12,3.046306367831533e-12,-5.624850222098535e-13
0.9500000000000001,9.576235644574455e-13,-1.1242111401684168e-12,1.6577086993136043e-13,1.1981811383181013e-12,1.8784696088664128e-13,-3.923181156567472e-14,2.2578362858277808e-13,-5.281625136565769e-12,-3.3756768640948436e-12,2.5720199018139768e-11,8.354803980402782e-12,9.632373176670208e-12,-1.3123044382260972e-11,3.693539753695874e-12,-4.618434303884592e-13
0.96,-5.634551019392895e-13,2.236319199348238e-12,5.950348686814457e-13,1.2324832960577872e-12,8.623765730111834e-13,2.7186976289477437e-13,-1.019441912749339e-12,-3.849908676497324e-12,1.0752118376281808e-11,2.314183826867904e-11,-5.3669657185519224e-12,2.6714621722314638e-11,-1.1764236710032046e-11,1.2861117708741054e-12,2.1230328557447428e-14
0.97,-1.6705683806238734e-12,3.916295923894839e-12,6.057149478711811e-13,2.6239235529365926e-13,8.381470769703615e-13,3.613375129164244e-13,-1.4515482660792077e-12,1.069534468856135e-12,1.5845012402029932e-11,6.255094437746835e-13,-1.367508295052047e-11,2.115562031248597e-11,-4.3830860300833954e-13,-2.293170312656339e-12,5.076298471742673e-13
0.98,-1.5458237581688142e-12,2.5889659746548485e-12,1.9485328877754532e-13,-9.20920850970737e-13,1.0962285495585283e-13,1.3950867099998127e-13,-6.183998219099276e-13,5.294079017943536e-12,7.198958700753259e-12,-2.2377796623650366e-11,-9.924590730942158e-12,-2.3332328500909674e-12,1.154003581333319e-11,-4.10355151009463e-12,5.993919316232225e-13
0.99,-2.8736799588145387e-13,-7.680945655441467e-13,-3.530515655758397e-13,-1.3471591396130127e-12,-7.363005536764437e-13,-2.158314691791223e-13,8.329476499269357e-13,5.0418482390912796e-12,-7.971619668349899e-12,-2.604472604787354e-11,1.905817253414644e-12,-2.3833407029351644e-11,1.4070803638183919e-11,-2.566751790224111e-12,2.0537700229708578e-13
1.0,1.1796483454233793e-12,-3.582792096584308e-12,-6.561609369455483e-13,-6.727032600124631e-13,-9.96125104873579e-13,-3.9698978018766137e-13,1.6504748482086724e-12,3.1476292519693264e-13,-1.6552201497182627e-11,-7.2700332556861584e-12,1.1283023946845761e-11,-2.5122155922110544e-11,4.7912414392393445e-12,1.166497698131333e-12,-3.720106159428062e-13
